WRINV_NO,FIRE_TYPE_NM,BLDG_SRTFRM_NM,BLDG_STRCTR_NM,BLDG_SRTRF_NM,BLDG_RSCU_DNGCT,GRND_NOFL,UDGD_NOFL,BLDG_GFA,BTTM_AREA,BLDG_STTS_NM,SPFPTG_NM,SMTPR_LCLSF_NM,SMTPR_SCLSF_NM,DTH_CNT,INJPSN_CNT,HNL_DAM_CNT,PRPT_DAM_AMT,DOW_NM,FRSTN_NM,CNTR_NM,RCPT_DT,DSPT_DT,GRNDS_ARVL_DT,BGNN_POTFR_DT,PRFECT_POTFR_DT,CBK_DT,DSPT_REQ_HR,FIRE_SUPESN_HR,CTPV_NM,SGG_NM,FRSTN_GRNDS_DSTNC,CNTR_GRNDS_DSTNC,LFDAU_GRNDS_DSTNC,IGTN_HTSRC_NM,IGTN_HTSRC_SCLSF_NM,IGTN_DMNT_LCLSF_NM,IGTN_DMNT_SCLSF_NM,FRST_IGOBJ_LCLSF_NM,FRST_IGOBJ_SCLSF_NM,IGTN_ISTR_LCLSF_NM,IGTN_ISTR_SCLSF_NM,CMBS_EXPOBJ_LCLSF_NM,CMBS_EXPOBJ_SCLSF_NM,FCLT_PLC_LCLSF_NM,FCLT_PLC_MCLSF_NM,FCLT_PLC_SCLSF_NM,IGTN_FLR_NM,SO_AREA,FIRE_INSRNC_OBLG_TRGT_YN,ARSON_MNG_TRGT_YN,MUB_YN,VHCL_PLC_NM,VHCL_IGTN_PSTN_NM,FND_FIRE_SE_NM,FND_IGTN_PSTN_NM,HR_UNIT_ARTMP,HR_UNIT_WSPD_INFO,WNDRCT_BRNG,HR_UNIT_HUM
230802082541254,"건축,구조물",양식(옥),철골조,기타 즙,1.0,1,,45.0,45.0,사용중,,,,0,0,0,3210,수,군산소방서,항만119안전센터,20230802070709,20230802070751,20230802071555,20230802072352,20230802072930,20230802075552,000484,000815,전북특별자치도,군산시,20,3,0.0,작동기기,작동기기,부주의,"기기(전기, 기계 등) 사용.설치부주의","전기,전자",전선피복,,,,,산업시설,창고시설,"창고, 물품저장소",1.0,0.0,N,N,N,,,,,26.2,0~4 m/s,동,93.0
230802145125997,"건축,구조물",양식(옥),철근콘크리트조,슬라브가,1.0,12,4,18449.0,1281.0,사용중,업무시설,전기,380/220V이상 상용전원,0,0,0,128,화,시흥소방서,시흥119안전센터,20230718230847,20230718230927,20230718231844,20230718232321,20230718232321,20230718235914,000557,000277,경기도,시흥시,3,3,0.0,작동기기,작동기기,전기적 요인,절연열화에 의한 단락,합성수지,"플라스틱, PVC, 비닐, 장판",계절용 기기,항온항습기/제습기,,,"판매,업무시설",일반업무,오피스텔,4.0,0.0,N,Y,N,,,,,25.0,0~4 m/s,북동,78.0
231112121541401,기타(쓰레기 화재등),,,,,,,,,,,,,0,0,0,0,일,강서소방서,신호119안전센터,20231112112721,20231112112800,20231112113531,20231112113853,20231112113853,20231112120008,000451,000202,부산광역시,강서구,8,6,0.0,미상(발화원인),미상(발화원인),부주의,쓰레기 소각,쓰레기류,쓰레기,,,,,기타,야외,쓰레기,,,N,N,N,,,,,7.4,5~8 m/s,남,40.0
230503160023794,"자동차,철도차량",,,,,,,,,,,,,0,0,0,400,수,도봉소방서,방학119안전센터,20230503121933,20230503122042,20230503122327,20230503122358,20230503122358,20230503124700,000165,000031,서울특별시,도봉구,0,0,0.0,"마찰, 전도, 복사","마찰, 전도, 복사",기계적 요인,"과열, 과부하","자동차,철도차량,선박,항공기",오일류,,,,,"자동차,철도차량",자동차,화물자동차,,,N,N,N,일반도로,엔진룸,,,22.2,0~4 m/s,남,31.0
230429220707571,"건축,구조물",양식(옥),철근콘크리트조,슬라브가,1.0,3,1,486.0,135.0,사용중,,,,0,0,0,298,토,강동소방서,성내119안전센터,20230429154714,20230429154805,20230429155300,20230429155900,20230429155910,20230429162740,000295,000370,서울특별시,강동구,0,0,0.0,미상(발화원인),미상(발화원인),미상,미상,"전기,전자",전자기기 부속품,,,,,주거,단독주택,다가구주택(원룸포함),3.0,1.0,N,N,N,,,,,14.0,0~4 m/s,서,80.0
230503210845913,"건축,구조물",양식(옥),철골조,기타 즙,1.0,1,,207.0,207.0,사용중,근린생활시설,,,0,0,0,562,수,춘천소방서,효자119안전센터,20230503180325,20230503180415,20230503181013,20230503181205,20230503181700,20230503182132,000358,000407,강원특별자치도,춘천시,5,2,0.0,"불꽃, 불티","불꽃, 불티",부주의,"불씨,불꽃,화원방치","종이,목재,건초등",종이,,,,,생활서비스,음식점,한식,1.0,0.0,Y,N,N,,,,,23.9,0~4 m/s,남서,21.0
230503221120405,"건축,구조물",양식(옥),철근콘크리트조,슬라브가,,1,,50.0,50.0,공가,,,,0,0,0,67,수,군산소방서,대야119안전센터,20230503193147,20230503193300,20230503193825,20230503194500,20230503200553,20230503200645,000325,001648,전북특별자치도,군산시,5,3,0.0,"불꽃, 불티","불꽃, 불티",부주의,쓰레기 소각,쓰레기류,쓰레기,,,,,기타서비스,기타건축물,기타 건축물,1.0,0.0,N,N,N,,,,,19.8,5~8 m/s,남,65.0
230503191253637,기타(쓰레기 화재등),,,,,,,,,,,,,0,0,0,1512,수,강북소방서,미아119안전센터,20230503164412,20230503164530,20230503165000,20230503165400,20230503165600,20230503185500,000270,000360,서울특별시,강북구,3,0,0.0,"담뱃불, 라이터불","담뱃불, 라이터불",부주의,담배꽁초,"종이,목재,건초등",종이,,,"종이,목재,건초등",종이,기타,야외,쓰레기,,5.0,N,N,N,,,,,23.8,0~4 m/s,북서,53.0
230704223206617,"건축,구조물",양식(옥),철골조,기타 즙,1.0,2,0,364.0,182.0,사용중,근린생활시설,전기,380/220V이상 상용전원,0,0,0,7990,화,계양소방서,작전119안전센터,20230704193641,20230704193724,20230704194338,20230704200857,20230704203943,20230704211018,000374,003365,인천광역시,계양구,3,3,0.0,작동기기,작동기기,전기적 요인,트래킹에 의한 단락,"전기,전자","전기, 전자기기 케이스",전기설비,저압차단기,합성수지,"플라스틱, PVC, 비닐, 장판",산업시설,작업장,기타 작업장,2.0,40.0,N,N,N,,,,,24.2,0~4 m/s,남,100.0
230704215042973,"건축,구조물",양식(옥),철근콘크리트조,슬라브가,1.0,4,1,413.0,84.0,사용중,,전기,380/220V이상 상용전원,0,0,0,30,화,광진소방서,능동119안전센터,20230704175720,20230704175858,20230704180301,20230704180310,20230704180315,20230704184030,000243,000014,서울특별시,광진구,1,1,0.0,작동기기,작동기기,기계적 요인,"과열, 과부하",쓰레기류,분진,계절용 기기,환풍기/송풍기/공조기,,,주거,공동주택,연립주택,-1.0,0.0,N,N,N,,,,,24.5,0~4 m/s,남,89.0
230704214201395,기타(쓰레기 화재등),,,,,,,,,,,,,0,0,0,11,화,함양소방서,함양119안전센터,20230704184113,20230704184152,20230704184810,20230704190418,20230704192108,20230704201048,000378,001978,경상남도,함양군,2,2,0.0,"불꽃, 불티","불꽃, 불티",부주의,쓰레기 소각,쓰레기류,폐목재,,,,,기타,야외,쓰레기,,,N,N,N,,,,,23.5,0~4 m/s,북,99.0
230704024228644,"건축,구조물",기타 식,벽돌조,슬라브가,1.0,1,0,66.0,66.0,사용중,,,,0,0,0,1850,화,,,20230704004726,20230704004843,20230704005418,20230704010127,20230704010611,20230704012745,000335,000713,충청남도,당진시,19,6,0.0,"불꽃, 불티","불꽃, 불티",부주의,"불씨,불꽃,화원방치","종이,목재,건초등","기타(종이,목재,건초등)",,,,,주거,단독주택,단독주택,1.0,24.0,N,N,N,,,,,24.7,0~4 m/s,서,95.0
230704221407818,기타(쓰레기 화재등),,,,,,,,,,,,,0,0,0,0,화,원주소방서,흥업119안전센터,20230704181141,20230704181230,20230704182442,20230704182628,20230704183000,20230704194000,000732,000318,강원특별자치도,원주시,30,21,6.0,작동기기,작동기기,전기적 요인,"누전,지락","전기,전자",전선피복,,,,,기타,도로,전봇대,,,N,N,N,,,,,28.0,0~4 m/s,남동,90.0
230705220955554,기타(쓰레기 화재등),,,,,,,,,,,,,0,0,0,260,수,이천소방서,관고119안전센터,20230705203704,20230705203817,20230705204344,20230705204853,20230705205228,20230705212110,000327,000524,경기도,이천시,5,5,3.0,"불꽃, 불티","불꽃, 불티",부주의,쓰레기 소각,"종이,목재,건초등",종이,,,,,기타,야외,쓰레기,,5.0,N,N,N,,,,,24.2,0~4 m/s,서,-99.0
230705213407424,"건축,구조물",양식(옥),블록조,슬라브가,1.0,1,,330.0,330.0,사용중,공장,전기,380/220V이상 상용전원,0,0,0,4674,수,부평소방서,갈산119안전센터,20230705190633,20230705190723,20230705191119,20230705191948,20230705192421,20230705195543,000236,000782,인천광역시,부평구,3,3,0.0,"마찰, 전도, 복사","마찰, 전도, 복사",기계적 요인,"과열, 과부하",기타,기타,산업장비,기타(산업장비),,,산업시설,공장시설,그 밖의 공업,1.0,5.0,N,N,N,,,,,22.6,0~4 m/s,남,92.0
230705154535763,"건축,구조물",양식(옥),철근콘크리트조,슬라브가,1.0,3,1,3650.0,1225.0,사용중,근린생활시설,전기,22.9kv 이상 전원,0,0,0,3319,수,수성소방서,황금119안전센터,20230705134407,20230705134459,20230705134701,20230705141646,20230705141746,20230705144918,000122,001845,대구광역시,수성구,2,0,0.0,작동기기,작동기기,전기적 요인,절연열화에 의한 단락,"전기,전자",전자기기 부속품,전기설비,변압기,,,"판매,업무시설",판매시설,할인점(마트),4.0,0.0,N,Y,N,,,,,31.1,0~4 m/s,북서,47.0
230705211921059,"건축,구조물",양식(옥),철근콘크리트조,기타 즙,1.0,4,0,480.0,188.0,사용중,,전기,380/220V이상 상용전원,0,0,0,3978,수,김해동부소방서,동상119안전센터,20230705154318,20230705154400,20230705154827,20230705155728,20230705160109,20230705171336,000267,000762,경상남도,김해시,4,1,0.0,작동기기,작동기기,전기적 요인,절연열화에 의한 단락,미상,미상,주방기기,냉장고,기타,기타,주거,단독주택,다가구주택(원룸포함),4.0,0.0,N,N,N,,,,,31.0,NONE,북서,54.0
230502213741189,"자동차,철도차량",,,,,,,,,,,,,0,0,0,3080,화,광진소방서,구의119안전센터,20230502195917,20230502200039,20230502200515,20230502201530,20230502202110,20230502205540,000276,000955,서울특별시,광진구,2,2,0.0,"담뱃불, 라이터불","담뱃불, 라이터불",부주의,담배꽁초,"종이,목재,건초등",종이,,,,,"자동차,철도차량",자동차,화물자동차,,,N,N,N,일반도로,적재함,,,20.8,0~4 m/s,북서,22.0
230502232319889,"건축,구조물",양식(옥),철근콘크리트조,슬라브가,1.0,15,0,8667.0,634.0,사용중,공동주택,,,0,0,0,42,화,수성소방서,범물119안전센터,20230502222630,20230502222754,20230502223018,20230502223018,20230502223018,20230502230100,000144,000000,대구광역시,수성구,0,0,0.0,"담뱃불, 라이터불","담뱃불, 라이터불",부주의,담배꽁초,"침구,직물류","이불(베개,시트)",,,,,주거,공동주택,아파트,11.0,0.0,N,Y,N,,,,,15.5,0~4 m/s,북,47.0
230502015802013,기타(쓰레기 화재등),,,,,,,,,,,,,0,0,0,0,월,부산진소방서,당감119안전센터,20230501230245,20230501230336,20230501230806,20230501232245,20230502000607,20230502012506,000270,003481,부산광역시,부산진구,4,3,0.0,자연적 발화열,자연적 발화열,자연적인 요인,기타(자연적인요인),쓰레기류,쓰레기,,,,,기타,야외,야적장,,,N,N,N,,,,,12.7,0~4 m/s,북동,69.0
230427210948060,"건축,구조물",양식(옥),철근콘크리트조,슬라브가,1.0,6,1,766.0,122.0,사용중,근린생활시설,,,0,0,0,1887,목,서초소방서,우면119안전센터,20230427154913,20230427155059,20230427155530,20230427162000,20230427163700,20230427170000,000271,002490,서울특별시,서초구,3,2,0.0,작동기기,작동기기,부주의,가연물 근접방치,합성수지,"플라스틱, PVC, 비닐, 장판",주방기기,핫플래이트,합성수지,우레탄,교육시설,"연구,학원",예체능학원,3.0,10.0,Y,Y,N,,,,,19.5,0~4 m/s,서,35.0
230502143936345,"건축,구조물",기타 식,벽돌조,슬라브가,1.0,1,1,493.0,442.0,사용중,공장,,,0,2,2,32291,화,강서소방서,성서119안전센터,20230502104518,20230502104556,20230502105121,20230502110536,20230502111001,20230502115456,000325,001120,대구광역시,달서구,4,2,0.0,미상(발화원인),미상(발화원인),미상,미상,미상,미상,미상,미상,미상,미상,산업시설,공장시설,금속기계 및 기구공업,1.0,0.0,N,N,N,,,,,20.8,0~4 m/s,북동,33.0
230709171751250,"건축,구조물",양식(옥),철근콘크리트조,슬라브가,1.0,18,1,13037.0,791.0,사용중,공동주택,,,0,0,0,55,일,도봉소방서,도봉119안전센터,20230709152107,20230709152254,20230709152716,20230709153152,20230709153152,20230709160552,000262,000276,서울특별시,도봉구,1,2,0.0,작동기기,작동기기,부주의,음식물 조리중,식품,음식물,,,,,주거,공동주택,아파트,12.0,0.0,N,Y,N,,,,,25.8,0~4 m/s,남,96.0
230709151704927,"건축,구조물",양식(옥),철근콘크리트조,슬라브가,1.0,11,0,5247.0,621.0,사용중,공동주택,가스,부탄가스,0,0,0,16,일,광명소방서,소하119안전센터,20230709134635,20230709134802,20230709135240,20230709135338,20230709135338,20230709141407,000278,000058,경기도,광명시,1,1,0.0,작동기기,작동기기,부주의,음식물 조리중,식품,음식물,주방기기,이동용 가스렌지,,,주거,공동주택,아파트,2.0,0.0,N,Y,N,,,,,24.7,0~4 m/s,남,81.0
230708233902995,"건축,구조물",양식(옥),철근콘크리트조,슬라브가,1.0,7,1,1587.0,403.0,사용중,공동주택,,,0,0,0,1,토,성북소방서,종암119안전센터,20230708230726,20230708230852,20230708231314,20230708231649,20230708231649,20230708233449,000262,000215,서울특별시,성북구,2,2,0.0,작동기기,작동기기,부주의,음식물 조리중,식품,음식물,,,,,주거,공동주택,기타 공동주택,6.0,0.0,N,Y,N,,,,,24.8,0~4 m/s,남서,80.0
230704013053128,"자동차,철도차량",,,,,,,,,,,유류,경유,0,0,0,6782,월,수원남부소방서,호매실119안전센터,20230703174601,20230703174722,20230704180223,20230704181028,20230704181028,20230704192111,000901,000485,경기도,수원시 권선구,25,20,0.0,작동기기,작동기기,기계적 요인,"오일,연료누설",기타,기타,"차량, 선박부품","기타(차량,선박부품)",,,"자동차,철도차량",자동차,승용자동차,,,N,N,N,고속도로,바퀴,,,31.0,0~4 m/s,남서,78.0
231005160420433,"자동차,철도차량",,,,,,,,,,,,,0,0,0,5500,목,경산소방서,하양119안전센터,20231005141019,20231005141253,20231005142824,20231005143120,20231005143908,20231005150245,000931,000644,경상북도,경산시,22,10,0.0,작동기기,작동기기,기계적 요인,기타(기계적요인),미상,미상,,,,,"자동차,철도차량",자동차,승용자동차,,,N,N,N,고속도로,엔진룸,,,20.6,0~4 m/s,서,26.0
230505065837019,"건축,구조물",양식(옥),철골조,슬라브가,,1,,1496.0,0.0,사용중,공장,,,0,0,0,55,금,북부소방서,염포119안전센터,20230505050344,20230505050537,20230505051536,20230505051841,20230505052011,20230505053336,000599,000275,울산광역시,북구,5,5,0.0,작동기기,작동기기,전기적 요인,트래킹에 의한 단락,"전기,전자","전기, 전자기기 내부배선",배선/배선기구,옥내배선용 전선,,,산업시설,공장시설,금속기계 및 기구공업,1.0,0.0,N,N,N,,,,,17.3,0~4 m/s,남,93.0
230505125510837,임야,,,,,,,,,,,,,0,0,0,0,금,양산소방서,물금119안전센터,20230505100353,20230505100459,20230505101714,20230505103942,20230505115231,20230505123508,000735,005717,경상남도,양산시,21,21,4.0,"담뱃불, 라이터불","담뱃불, 라이터불",부주의,쓰레기 소각,미상,미상,,,"종이,목재,건초등","목재, 합판",임야,들불,논밭두렁,,,N,N,N,,,논밭두렁,산아래,18.6,0~4 m/s,남,87.0
230505211035229,"선박,항공기",,,,,,,,,,,전기,직류 24V 이상(배터리) 전원,0,0,0,60646,금,완도소방서,고금119안전센터,20230505180047,20230505180744,20230505181614,20230505182916,20230505183816,20230505210116,000510,001322,전라남도,완도군,27,10,39.0,작동기기,작동기기,전기적 요인,절연열화에 의한 단락,"전기,전자","작동장치(모터, 히터, 램프 등)","차량, 선박부품",밧데리,"자동차,철도차량,선박,항공기","기타(자동차,철도차량,선박,항공기)","선박,항공기",선박,어선,,,N,N,N,,,,,21.3,5~8 m/s,남,94.0
230505002752115,"건축,구조물",양식(옥),철근콘크리트조,슬라브가,1.0,4,0,245.0,105.0,사용중,,,,0,0,0,51780,목,제주소방서,연동센터,20230504200910,20230504200957,20230504201452,20230505202832,20230505202957,20230505225110,000295,000905,제주특별자치도,제주시,5,1,0.0,미상(발화원인),미상(발화원인),미상,미상,미상,미상,,,,,주거,단독주택,다가구주택(원룸포함),2.0,216.0,N,N,N,,,,,16.9,5~8 m/s,남서,96.0
231005095138874,"건축,구조물",양식(옥),철근콘크리트조,슬라브가,1.0,6,1,3719.0,560.0,사용중,공동주택,,,0,0,0,13281,목,부산진소방서,부전119안전센터,20231005075734,20231005075808,20231005080141,20231005081610,20231005082807,20231005093845,000213,001586,부산광역시,부산진구,0,0,0.0,미상(발화원인),미상(발화원인),미상,미상,미상,미상,,,,,주거,공동주택,아파트,2.0,45.0,N,Y,N,,,,,16.1,0~4 m/s,남,32.0
230707091149969,"자동차,철도차량",,,,,,,,,,,가스,액화석유가스(LPG),0,0,0,3296,금,북부소방서,문흥119안전센터,20230707072657,20230707072830,20230707073200,20230707073421,20230707073611,20230707083006,000210,000251,광주광역시,북구,3,3,0.0,작동기기,작동기기,기계적 요인,자동제어 실패,"자동차,철도차량,선박,항공기",부품,"차량, 선박부품",브레이크장치,"자동차,철도차량,선박,항공기",부품,"자동차,철도차량",자동차,승용자동차,,70.0,N,N,N,주차장,엔진룸,,,24.0,0~4 m/s,북동,99.0
230707081544163,"건축,구조물",양식(옥),철근콘크리트조,슬라브가,1.0,4,0,558.0,221.0,사용중,,전기,380/220V이상 상용전원,0,0,0,1561,금,서부소방서,금호119안전센터,20230707064757,20230707064958,20230707065255,20230707065923,20230707065923,20230707072125,000177,000388,광주광역시,서구,2,0,0.0,작동기기,작동기기,부주의,기타(부주의),기타,기타,주방기기,핫플래이트,"종이,목재,건초등","기타(종이,목재,건초등)",주거,단독주택,다가구주택(원룸포함),2.0,5.0,N,N,N,,,,,24.2,0~4 m/s,남,84.0
230707073526427,기타(쓰레기 화재등),,,,,,,,,,,전기,380/220V이상 상용전원,0,0,0,311,금,함평소방서,함평119안전센터,20230707061541,20230707061607,20230707062039,20230707063420,20230707064620,20230707071420,000272,001541,전라남도,함평군,3,3,0.0,작동기기,작동기기,전기적 요인,접촉불량에 의한 단락,"전기,전자",전선피복,배선/배선기구,플러그,"전기,전자","콘센트, 스위치류",기타,야외,기타야외,,,N,N,N,,,,,23.4,0~4 m/s,동,88.0
230707201421845,"건축,구조물",양식(옥),철골조,슬라브가,1.0,2,0,308.0,154.0,사용중,공장,전기,380/220V이상 상용전원,0,0,0,30821,금,화성소방서,팔탄119안전센터,20230707172652,20230707172747,20230707174735,20230707174825,20230707180149,20230707190249,001188,000854,경기도,화성시,13,8,0.0,"마찰, 전도, 복사","마찰, 전도, 복사",기계적 요인,자동제어 실패,쓰레기류,기타 쓰레기,산업장비,동력선반,,,산업시설,공장시설,금속기계 및 기구공업,1.0,100.0,N,N,N,,,,,27.0,0~4 m/s,남동,59.0
230730092329900,"건축,구조물",기타 식,비닐하우스 파이프조,비닐하우스,1.0,1,,150.0,150.0,사용중,,,,0,0,0,201,일,동부소방서,내수안전센터,20230730081416,20230730081500,20230730082004,20230730082344,20230730082418,20230730085301,000304,000254,충청북도,청주시 청원구,14,0,0.0,작동기기,작동기기,전기적 요인,과부하/과전류,"전기,전자","콘센트, 스위치류",,,합성수지,"플라스틱, PVC, 비닐, 장판",주거,기타주택,비닐하우스,1.0,0.0,N,N,N,,,,,31.0,0~4 m/s,북서,71.0
230802225621757,"건축,구조물",양식(옥),철골조,슬라브가,2.0,1,0,348.0,348.0,사용중,근린생활시설,,,0,0,0,571,수,화성소방서,팔탄119안전센터,20230802214558,20230802214736,20230802215529,20230802215903,20230802220545,20230802220545,000473,000616,경기도,화성시,12,6,0.0,"불꽃, 불티","불꽃, 불티",부주의,쓰레기 소각,쓰레기류,쓰레기,,,쓰레기류,쓰레기,산업시설,창고시설,"창고, 물품저장소",1.0,0.0,N,N,N,,,,,26.2,0~4 m/s,북동,75.0
230801235837262,"건축,구조물",양식(옥),철근콘크리트조,기타 즙,1.0,6,2,5282.0,5282.0,사용중,근린생활시설,,,0,0,0,321,화,김해서부소방서,주촌119안전센터,20230801221206,20230801221206,20230801221659,20230801221708,20230801223300,20230801223308,000293,000961,경상남도,김해시,9,1,0.0,"담뱃불, 라이터불","담뱃불, 라이터불",부주의,담배꽁초,"종이,목재,건초등","기타(종이,목재,건초등)",,,"전기,전자","기타(전기,전자)",기타서비스,기타건축물,기타 건축물,2.0,0.0,N,N,N,,,,,27.2,0~4 m/s,남서,74.0
230731124756639,"자동차,철도차량",,,,,,,,,,,,,0,0,0,0,월,음성소방서,감곡안전센터,20230731103755,20230731103834,20230731103952,20230731104648,20230731104648,20230731115526,000078,000416,충청북도,음성군,23,6,0.0,"마찰, 전도, 복사","마찰, 전도, 복사",기계적 요인,노후,"자동차,철도차량,선박,항공기",타이어,,,,,"자동차,철도차량",자동차,화물자동차,,,N,N,N,일반도로,바퀴,,,30.0,0~4 m/s,북,69.0
230503200301403,"건축,구조물",조립식,철골철근콘크리트조,샌드위치패널,1.0,1,,0.0,0.0,사용중,,,,0,0,0,440,수,경주소방서,외동119안전센터,20230503173459,20230503173542,20230503174751,20230503175712,20230503181546,20230503181546,000729,001675,경상북도,경주시,25,7,0.0,미상(발화원인),미상(발화원인),미상,미상,기타,기타,,,,,기타서비스,기타건축물,기타 건축물,1.0,0.0,N,N,N,,,,,20.5,0~4 m/s,남,51.0
230503124139900,"건축,구조물",양식(옥),철근콘크리트조,슬라브가,1.0,6,1,1348.0,197.0,사용중,복합건축물,전기,380/220V이상 상용전원,0,2,2,330,수,송파소방서,마천119안전센터,20230503102200,20230503102307,20230503102500,20230503103000,20230503103000,20230503113000,000113,000300,서울특별시,송파구,0,0,0.0,작동기기,작동기기,부주의,"기기(전기, 기계 등) 사용.설치부주의","전기,전자",전선피복,전기설비,배전반/분전반,,,"판매,업무시설",일반업무,일반빌딩,1.0,0.0,N,Y,N,,,,,21.0,0~4 m/s,동,0.0
230429130215395,"건축,구조물",양식(옥),철근콘크리트조,기타 즙,1.0,3,1,450.0,59.0,사용중,,전기,380/220V이상 상용전원,0,0,0,1147,토,남양주소방서,가운119안전센터,20230429095303,20230429095341,20230429095837,20230429100506,20230429100506,20230429120656,000296,000389,경기도,남양주시,8,1,0.0,작동기기,작동기기,전기적 요인,트래킹에 의한 단락,"전기,전자","콘센트, 스위치류",전기설비,기타(전기설비),,,주거,공동주택,다세대주택,1.0,0.0,N,N,N,,,,,13.7,0~4 m/s,남서,96.0
230423182354547,"건축,구조물",조립식,철골조,샌드위치패널,1.0,1,0,490.0,490.0,사용중,공장,전기,380/220V이상 상용전원,0,0,0,196246,일,성주소방서,선남119안전센터,20230423143937,20230423144020,20230423145047,20230423152500,20230423153400,20230423163809,000627,002593,경상북도,성주군,15,6,0.0,"불꽃, 불티","불꽃, 불티",부주의,"용접, 절단, 연마",쓰레기류,쓰레기,산업장비,용접절단기(토치),,,산업시설,공장시설,그 밖의 공업,1.0,0.0,N,N,N,,,,,18.7,0~4 m/s,남동,29.0
230704145403516,"자동차,철도차량",,,,,,,,,,,전기,직류 12V 이하(배터리) 전원,0,0,0,3828,화,천안동남소방서,병천119안전센터,20230704125330,20230704125438,20230704130442,20230704130749,20230704131349,20230704134049,000604,000547,충청남도,천안시 동남구,22,6,0.0,작동기기,작동기기,전기적 요인,미확인단락,"자동차,철도차량,선박,항공기",전기배선,"차량, 선박부품",배선,,,"자동차,철도차량",농업기계,기타 농업기계,,12.0,N,N,N,공지,엔진룸,,,24.6,0~4 m/s,동,99.0
230704004026085,"건축,구조물",양식(옥),철근콘크리트조,슬라브가,1.0,19,0,8368.0,8368.0,사용중,공동주택,전기,380/220V이상 상용전원,0,0,0,2819,월,포항북부소방서,두호119안전센터,20230703231803,20230703231927,20230703233208,20230703235327,20230703235327,20230703235327,000761,001279,경상북도,포항시 북구,2,2,0.0,작동기기,작동기기,전기적 요인,기타(전기적요인),"전기,전자","콘센트, 스위치류",배선/배선기구,스위치 멀티탭,"전기,전자","콘센트, 스위치류",주거,공동주택,아파트,19.0,19.0,N,Y,N,,,,,23.9,0~4 m/s,남서,87.0
230704122223947,"건축,구조물",양식(옥),컨테이너조,컨테이너,1.0,1,,28.0,28.0,기타 공사중,,전기,380/220V이상 상용전원,0,0,0,170,화,의정부소방서,회천119안전센터,20230704102623,20230704102657,20230704103002,20230704103501,20230704103938,20230704120213,000185,000576,경기도,양주시,14,1,0.0,"불꽃, 불티","불꽃, 불티",부주의,"용접, 절단, 연마",합성수지,기타(합성수지),산업장비,그라인더,,,기타서비스,기타건축물,기타 건축물,1.0,0.0,N,N,N,,,,,28.6,0~4 m/s,남,76.0
230625214618544,"건축,구조물",한식(옥),벽돌조,스레트가,1.0,1,1,15.0,15.0,사용중,,,,0,0,0,605,일,상주소방서,청리119안전센터,20230625190932,20230625191021,20230625191746,20230625192546,20230625192546,20230625195102,000445,000480,경상북도,상주시,12,0,2.0,"담뱃불, 라이터불","담뱃불, 라이터불",부주의,담배꽁초,"종이,목재,건초등",종이,,,,,기타서비스,기타건축물,기타 건축물,1.0,0.0,N,N,N,,,,,26.5,0~4 m/s,남서,61.8
230817232359044,"자동차,철도차량",,,,,,,,,,,전기,직류 12V 이하(배터리) 전원,0,0,0,721,목,유성소방서,도룡119안전센터,20230817221516,20230817221642,20230817222237,20230817222237,20230817222237,20230817222652,000355,000000,대전광역시,유성구,3,3,0.0,작동기기,작동기기,전기적 요인,절연열화에 의한 단락,"전기,전자","전기, 전자기기 기판",전기설비,배터리/축전기,,,"자동차,철도차량",자동차,승용자동차,,,N,N,N,일반도로,엔진룸,,,25.3,0~4 m/s,북,92.0
230705075940957,"건축,구조물",양식(옥),철근콘크리트조,슬라브가,1.0,5,1,876.0,162.0,사용중,숙박시설,전기,380/220V이상 상용전원,0,0,0,11,수,춘천소방서,소양119안전센터,20230705055349,20230705055459,20230705055846,20230705061106,20230705061106,20230705063127,000227,000740,강원특별자치도,춘천시,2,1,0.0,작동기기,작동기기,전기적 요인,절연열화에 의한 단락,"전기,전자",전선피복,배선/배선기구,옥내배선용 전선,,,"판매,업무시설",숙박시설,여관,1.0,0.0,N,N,N,,,,,24.0,0~4 m/s,남,85.0
230705203149341,"자동차,철도차량",,,,,,,,,,,유류,경유,0,0,0,1100,수,송탄소방서,서탄119안전센터,20230705193836,20230705194000,20230705194805,20230705195300,20230705200559,20230705201225,000485,001074,경기도,평택시,1,2,0.0,"마찰, 전도, 복사","마찰, 전도, 복사",기계적 요인,"과열, 과부하","자동차,철도차량,선박,항공기",타이어,"차량, 선박부품",브레이크장치,,,"자동차,철도차량",자동차,화물자동차,,,N,N,N,일반도로,바퀴,,,25.0,0~4 m/s,남동,81.0
230705012104322,"건축,구조물",양식(옥),벽돌조,슬라브가,1.0,2,0,143.0,72.0,사용중,,전기,380/220V이상 상용전원,0,0,0,3691,화,서귀포소방서,동홍센터,20230704230014,20230704230116,20230704230409,20230704231043,20230704232114,20230704232759,000173,001025,제주특별자치도,서귀포시,5,1,0.0,작동기기,작동기기,전기적 요인,미확인단락,"전기,전자",전선피복,생활기기,세탁기,,,"판매,업무시설",숙박시설,여인숙,1.0,15.0,N,N,N,,,,,24.7,0~4 m/s,남서,99.0
