WRINV_NO,FIRE_TYPE_NM,BLDG_SRTFRM_NM,BLDG_STRCTR_NM,BLDG_SRTRF_NM,BLDG_RSCU_DNGCT,GRND_NOFL,UDGD_NOFL,BLDG_GFA,BTTM_AREA,BLDG_STTS_NM,SPFPTG_NM,SMTPR_LCLSF_NM,SMTPR_SCLSF_NM,DTH_CNT,INJPSN_CNT,HNL_DAM_CNT,PRPT_DAM_AMT,DOW_NM,FRSTN_NM,CNTR_NM,RCPT_DT,DSPT_DT,GRNDS_ARVL_DT,BGNN_POTFR_DT,PRFECT_POTFR_DT,CBK_DT,DSPT_REQ_HR,FIRE_SUPESN_HR,CTPV_NM,SGG_NM,FRSTN_GRNDS_DSTNC,CNTR_GRNDS_DSTNC,LFDAU_GRNDS_DSTNC,IGTN_HTSRC_NM,IGTN_HTSRC_SCLSF_NM,IGTN_DMNT_LCLSF_NM,IGTN_DMNT_SCLSF_NM,FRST_IGOBJ_LCLSF_NM,FRST_IGOBJ_SCLSF_NM,IGTN_ISTR_LCLSF_NM,IGTN_ISTR_SCLSF_NM,CMBS_EXPOBJ_LCLSF_NM,CMBS_EXPOBJ_SCLSF_NM,FCLT_PLC_LCLSF_NM,FCLT_PLC_MCLSF_NM,FCLT_PLC_SCLSF_NM,IGTN_FLR_NM,SO_AREA,FIRE_INSRNC_OBLG_TRGT_YN,ARSON_MNG_TRGT_YN,MUB_YN,VHCL_PLC_NM,VHCL_IGTN_PSTN_NM,FND_FIRE_SE_NM,FND_IGTN_PSTN_NM,HR_UNIT_ARTMP,HR_UNIT_WSPD_INFO,WNDRCT_BRNG,HR_UNIT_HUM
210103060434159,"건축,구조물",양식(옥),철근콘크리트조,슬라브가,1.0,10,0,1448.0,207.0,사용중,공동주택,,,0,0,0,0,일,남부소방서,광안119안전센터,20210103052646,20210103052829,20210103053331,20210103053331,20210103053331,20210103055310,000302,000000,부산광역시,수영구,2,2,0.0,"담뱃불, 라이터불","담뱃불, 라이터불",부주의,담배꽁초,"종이,목재,건초등",종이,,,,,주거,공동주택,아파트,1.0,0.0,N,N,N,,,,,-3.0,5~8 m/s,북서,35.0
210103214204034,"건축,구조물",양식(옥),철근콘크리트조,슬라브가,1.0,4,0,657.0,214.0,사용중,,,,0,0,0,2615,일,김해동부소방서,동상119안전센터,20210103200031,20210103200111,20210103200135,20210103201123,20210103201616,20210103204917,000024,000881,경상남도,김해시,3,0,0.0,"담뱃불, 라이터불","담뱃불, 라이터불",방화,방화,쓰레기류,쓰레기,,,가구,소파,주거,단독주택,다가구주택(원룸포함),3.0,30.0,N,N,N,,,,,0.2,0~4 m/s,북서,36.0
210102141445249,"건축,구조물",양식(옥),철근콘크리트조,슬라브가,1.0,6,1,4583.0,731.0,사용중,근린생활시설,,,0,0,0,262,토,예천소방서,도청119안전센터,20210102121359,20210102121515,20210102121816,20210102122328,20210102122507,20210102123356,000181,000411,경상북도,예천군,11,2,0.0,"담뱃불, 라이터불","담뱃불, 라이터불",부주의,담배꽁초,"종이,목재,건초등","기타(종이,목재,건초등)",,,,,"판매,업무시설",판매시설,상가빌딩,1.0,1.0,N,Y,N,,,,,0.7,0~4 m/s,서,15.0
210109004819127,"건축,구조물",양식(옥),철근콘크리트조,슬라브가,1.0,15,1,65698.0,9488.0,사용중,공동주택,,,0,0,0,201,금,도봉소방서,창동119안전센터,20210108234852,20210108235035,20210108235442,20210108235500,20210108235500,20210109001200,000247,000018,서울특별시,도봉구,2,2,0.0,작동기기,작동기기,전기적 요인,과부하/과전류,합성수지,"플라스틱, PVC, 비닐, 장판",,,,,주거,공동주택,아파트,1.0,2.0,N,Y,N,,,,,-15.4,0~4 m/s,북,51.0
210111091718157,"건축,구조물",양식(옥),블록조,스레트가,1.0,1,,143.0,143.0,사용중,근린생활시설,전기,380/220V이상 상용전원,0,0,0,375,토,대흥119안전센터,,20210109083347,20210109083547,20210109083711,20210109084011,20210109084211,20210109091111,000084,000300,경상남도,창원시 진해구,8,0,0.0,작동기기,작동기기,전기적 요인,미확인단락,"전기,전자",전선피복,"조명, 간판",백열등,,,생활서비스,음식점,한식,1.0,0.0,N,N,N,,,,,-7.0,0~4 m/s,남동,41.0
210108090001832,기타(쓰레기 화재등),,,,,,,,,,,,,0,0,0,236,금,성산소방서,신월119안전센터,20210108080215,20210108080215,20210108080507,20210108080507,20210108080507,20210108083507,000172,000000,경상남도,창원시 성산구,1,1,0.0,작동기기,작동기기,전기적 요인,절연열화에 의한 단락,"전기,전자",전선피복,,,,,기타,야외,기타야외,,,N,N,N,,,,,-11.5,0~4 m/s,북서,50.4
210108185202945,"건축,구조물",조립식,샌드위치패널조,샌드위치패널,1.0,1,0,30.0,30.0,사용중,,,,0,0,0,5233,금,상주소방서,청리119안전센터,20210108155943,20210108160028,20210108161117,20210108162354,20210108175211,20210108182038,000649,006054,경상북도,상주시,14,0,7.0,"마찰, 전도, 복사","마찰, 전도, 복사",부주의,"불씨,불꽃,화원방치",기타,기타,,,기타,기타,산업시설,창고시설,기타 창고,1.0,0.0,N,N,N,,,,,-8.8,0~4 m/s,서,36.0
210102222539312,"건축,구조물",양식(옥),철근콘크리트조,슬라브가,1.0,5,0,1990.0,398.0,사용중,공동주택,,,0,0,0,37988,토,분당소방서,서현119안전센터,20210102194948,20210102195048,20210102195340,20210102200506,20210102200827,20210102214930,000172,000887,경기도,성남시 분당구,2,2,0.0,미상(발화원인),미상(발화원인),미상,미상,미상,미상,,,가구,기타(가구),주거,공동주택,아파트,5.0,20.0,N,Y,N,,,,,-3.7,0~4 m/s,서,0.0
210104114953527,"건축,구조물",조립식,비닐하우스 파이프조,비닐하우스,1.0,1,0,50.0,50.0,사용중,,,,0,0,0,9433,일,상주소방서,서성119안전센터,20210103033919,20210103034019,20210103034818,20210103035556,20210103043021,20210103050423,000479,002523,경상북도,상주시,4,4,0.0,미상(발화원인),미상(발화원인),미상,미상,미상,미상,,,,,기타서비스,기타건축물,기타 건축물,1.0,0.0,N,N,N,,,,,-5.5,NONE,서,57.5
210102211027598,"건축,구조물",양식(옥),철근콘크리트조,슬라브가,1.0,2,1,209.0,69.0,사용중,,전기,380/220V이상 상용전원,0,0,0,62455,토,관악소방서,난곡119안전센터,20210102110918,20210102110958,20210102111209,20210102112900,20210102114800,20210102123000,000131,002151,서울특별시,관악구,4,0,0.0,미상(발화원인),미상(발화원인),미상,미상,"침구,직물류","이불(베개,시트)",미상,미상,"침구,직물류","이불(베개,시트)",주거,단독주택,다가구주택(원룸포함),-1.0,0.0,N,N,N,,,,,-1.5,0~4 m/s,서,31.0
210103200609158,기타(쓰레기 화재등),,,,,,,,,,,,,0,0,0,880,일,중부소방서,범서119안전센터,20210103172501,20210103172551,20210103173002,20210103174032,20210103174126,20210103174726,000251,000684,울산광역시,울주군,7,5,0.0,작동기기,작동기기,기계적 요인,정비불량,"전기,전자","작동장치(모터, 히터, 램프 등)",,,,,기타,야외,기타야외,,,N,N,N,,,,,0.1,0~4 m/s,북서,26.0
210108090617396,"건축,구조물",한식(옥),목조,와가,1.0,1,0,71.0,71.0,사용중,,전기,380/220V이상 상용전원,0,0,0,309,금,수성소방서,가창119안전센터,20210108070243,20210108070423,20210108071148,20210108071148,20210108071148,20210108075151,000445,000000,대구광역시,달성군,8,6,4.0,작동기기,작동기기,전기적 요인,미확인단락,"전기,전자","전기, 전자기기 케이스",전기설비,계량기,,,주거,단독주택,단독주택,1.0,0.0,N,N,N,,,,,-12.2,0~4 m/s,북동,55.0
210108225108642,"자동차,철도차량",,,,,,,,,,,유류,가솔린,0,0,0,2750,금,영암소방서,삼호119안전센터,20210108211300,20210108211350,20210108211700,20210108212800,20210108213200,20210108214000,000190,000900,전라남도,영암군,1,1,10.0,기타(발화원인),기타(발화원인),교통사고,교통사고,"자동차,철도차량,선박,항공기","기타(자동차,철도차량,선박,항공기)","차량, 선박부품","기타(차량,선박부품)","자동차,철도차량,선박,항공기","기타(자동차,철도차량,선박,항공기)","자동차,철도차량",자동차,오토바이,,,N,N,N,일반도로,기타차량위치,,,-10.0,0~4 m/s,북,72.0
210108231935513,"건축,구조물",기타 식,비닐하우스 파이프조,비닐하우스,1.0,1,,660.0,660.0,사용중,,전기,380/220V이상 상용전원,0,0,0,8239,금,장성소방서,장성119안전센터,20210108212626,20210108212715,20210108214457,20210108215647,20210108220655,20210108222047,001062,001318,전라남도,장성군,10,10,0.0,작동기기,작동기기,전기적 요인,미확인단락,"전기,전자",전선피복,전기설비,배전반/분전반,위험물등,경유,주거,기타주택,비닐하우스,1.0,0.0,N,N,N,,,,,-4.8,0~4 m/s,북서,81.0
210109131720520,"건축,구조물",조립식,컨테이너조,컨테이너,1.0,1,0,18.0,18.0,사용중,,전기,380/220V이상 상용전원,0,0,0,1752,토,원주소방서,흥업119안전센터,20210109102648,20210109102751,20210109103239,20210109104248,20210109104248,20210109114048,000288,000609,강원특별자치도,원주시,9,3,0.0,작동기기,작동기기,전기적 요인,미확인단락,가구,"테이블, 의자",배선/배선기구,콘센트,가구,"테이블, 의자",기타서비스,기타건축물,기타 건축물,1.0,0.0,N,N,N,,,,,-15.3,0~4 m/s,북서,55.0
210108203849367,"건축,구조물",양식(옥),철근콘크리트조,슬라브가,1.0,4,1,646.0,129.0,사용중,공동주택,,,0,0,0,659,금,화성소방서,봉담119안전센터,20210108181458,20210108181535,20210108183023,20210108183023,20210108184000,20210108200907,000888,000577,경기도,화성시,11,1,0.0,"담뱃불, 라이터불","담뱃불, 라이터불",부주의,담배꽁초,쓰레기류,쓰레기,,,,,주거,공동주택,연립주택,2.0,0.0,N,N,N,,,,,-13.0,0~4 m/s,북서,50.0
210104083600211,"자동차,철도차량",,,,,,,,,,,유류,경유,0,0,0,9900,월,동부소방서,산내119안전센터,20210104062821,20210104062904,20210104063231,20210104063340,20210104063402,20210104063402,000207,000091,대전광역시,동구,7,0,0.0,미상(발화원인),미상(발화원인),미상,미상,미상,미상,"차량, 선박부품",엔진,"자동차,철도차량,선박,항공기",오일류,"자동차,철도차량",자동차,화물자동차,,,N,N,N,일반도로,엔진룸,,,-10.8,0~4 m/s,남,42.0
210103002612447,기타(쓰레기 화재등),,,,,,,,,,,,,0,0,0,22,토,중부소방서,언양119안전센터,20210102160254,20210102160330,20210102160728,20210102161041,20210102161207,20210102164030,000238,000279,울산광역시,울주군,22,1,0.0,"담뱃불, 라이터불","담뱃불, 라이터불",부주의,담배꽁초,"종이,목재,건초등","기타(종이,목재,건초등)",,,,,기타,야외,공터,,,N,N,N,,,,,2.0,5~8 m/s,북,20.0
210103080235956,"건축,구조물",양식(옥),철근콘크리트조,슬라브가,1.0,3,2,2983.0,601.0,사용중,근린생활시설,전기,380/220V이상 상용전원,0,0,0,144115,일,부천소방서,서부119안전센터,20210103045230,20210103045318,20210103045806,20210103050826,20210103053807,20210103070004,000288,002401,경기도,부천시,2,1,0.0,작동기기,작동기기,기계적 요인,"과열, 과부하",합성수지,"플라스틱, PVC, 비닐, 장판",산업장비,히터/히터봉/가열장치,,,생활서비스,음식점,일식,1.0,180.0,N,Y,Y,,,,,-7.0,0~4 m/s,남동,53.0
210102192728036,"건축,구조물",양식(옥),철근콘크리트조,슬라브가,1.0,5,0,568.0,135.0,사용중,근린생활시설,전기,380/220V이상 상용전원,0,0,0,11517,토,순천소방서,연향119안전센터,20210102162549,20210102162650,20210102162900,20210102163700,20210102164600,20210102175000,000130,001020,전라남도,순천시,7,1,0.0,작동기기,작동기기,기계적 요인,"과열, 과부하","전기,전자","전기, 전자기기 내부배선",계절용 기기,환풍기/송풍기/공조기,합성수지,"플라스틱, PVC, 비닐, 장판",주거,단독주택,다가구주택(원룸포함),4.0,6.0,Y,N,N,,,,,2.6,0~4 m/s,북동,27.0
210102192211972,"자동차,철도차량",,,,,,,,,,,,,0,0,0,449,토,남양주소방서,진접119안전센터,20210102162202,20210102162253,20210102163550,20210102165054,20210102165330,20210102173643,000777,001060,경기도,남양주시,16,4,0.0,"불꽃, 불티","불꽃, 불티",부주의,쓰레기 소각,"종이,목재,건초등","풀, 나뭇잎",,,,,"자동차,철도차량",자동차,승용자동차,,,N,N,N,공지,기타차량위치,,,-2.2,0~4 m/s,북서,25.0
210109171131254,"건축,구조물",양식(옥),철근콘크리트조,슬라브가,1.0,3,1,333.0,92.0,사용중,근린생활시설,전기,380/220V이상 상용전원,0,0,0,154,토,중부소방서,봉덕119안전센터,20210109104614,20210109104739,20210109105037,20210109105037,20210109105037,20210109110302,000178,000000,대구광역시,남구,4,0,0.0,"마찰, 전도, 복사","마찰, 전도, 복사",부주의,가연물 근접방치,가연성가스,부탄가스,계절용 기기,전기히터/스토브,,,생활서비스,일상서비스,기타 일상서비스,1.0,0.0,N,N,N,,,,,-4.1,0~4 m/s,북서,33.0
210109145257646,"건축,구조물",기타 식,비닐하우스 파이프조,비닐하우스,1.0,1,0,560.0,560.0,사용중,,,,0,0,0,4006,토,영광소방서,영광119안전센터,20210109121129,20210109121232,20210109122231,20210109124359,20210109132159,20210109140459,000599,003568,전라남도,영광군,7,7,4.0,미상(발화원인),미상(발화원인),미상,미상,미상,미상,,,,,기타서비스,기타건축물,기타 건축물,1.0,0.0,N,N,N,,,,,-7.1,0~4 m/s,남동,49.0
210109092411142,"건축,구조물",양식(옥),철골조,샌드위치패널,1.0,1,0,393.0,393.0,사용중,운수자동차관련시설,전기,380/220V이상 상용전원,0,0,0,57739,토,일산소방서,장항119안전센터,20210109071000,20210109071056,20210109071820,20210109073402,20210109074635,20210109085007,000444,001695,경기도,고양시 일산서구,7,4,0.0,작동기기,작동기기,기계적 요인,"과열, 과부하",합성수지,"플라스틱, PVC, 비닐, 장판",산업장비,히터/히터봉/가열장치,합성수지,"플라스틱, PVC, 비닐, 장판",운수자동차시설,자동차시설,"자동차검사장, 매매장, 부속상, 정비공장",1.0,0.0,N,N,N,,,,,-18.9,0~4 m/s,북서,60.0
210109170953721,임야,,,,,,,,,,,,,0,0,0,1100,토,진주소방서,금산119안전센터,20210109144629,20210109145018,20210109150152,20210109153301,20210109154341,20210109161851,000694,002509,경상남도,진주시,11,7,0.0,미상(발화원인),미상(발화원인),미상,미상,미상,미상,,,,,임야,들불,숲,,,N,N,N,,,숲,미상,0.4,0~4 m/s,서,33.0
210102231234563,"건축,구조물",양식(옥),목조,샌드위치패널,1.0,1,0,25.0,25.0,사용중,,가스,액화석유가스(LPG),1,0,1,8911,토,광명소방서,하안119안전센터,20210102184119,20210102184306,20210102184449,20210102192002,20210102192020,20210102214543,000103,002131,경기도,광명시,3,1,0.0,작동기기,작동기기,부주의,음식물 조리중,식품,음식물,주방기기,가스렌지,가연성가스,프로판가스,주거,기타주택,기타 주택,1.0,10.0,N,N,N,,,,,-2.6,0~4 m/s,북서,52.0
210103194014293,"건축,구조물",양식(옥),철골조,샌드위치패널,4.0,1,0,753.0,753.0,사용중,공장,전기,380/220V이상 상용전원,0,0,0,8261,일,화성소방서,봉담119안전센터,20210103170811,20210103170916,20210103171909,20210103173624,20210103174548,20210103174548,000593,001599,경기도,화성시,7,5,0.0,작동기기,작동기기,기계적 요인,"과열, 과부하",합성수지,아크릴수지,계절용 기기,전기히터/스토브,"종이,목재,건초등","목재, 합판",산업시설,공장시설,그 밖의 공업,1.0,20.0,N,N,N,,,,,-2.6,0~4 m/s,서,37.0
210104074100132,"건축,구조물",조립식,비닐하우스 파이프조,비닐하우스,1.0,1,,40.0,40.0,사용중,,전기,380/220V이상 상용전원,0,0,0,936,일,칠곡소방서,금산119안전센터,20210103140228,20210103140324,20210103142046,20210103144224,20210103145040,20210103161419,001042,001794,경상북도,칠곡군,17,13,0.0,작동기기,작동기기,전기적 요인,과부하/과전류,기타,기타,전기설비,배터리충전기,기타,기타,기타서비스,기타건축물,기타 건축물,1.0,0.0,N,N,N,,,,,-4.0,0~4 m/s,남동,39.0
210102195328255,기타(쓰레기 화재등),,,,,,,,,,,,,0,0,0,15,토,무안소방서,일로119안전센터,20210102170433,20210102170433,20210102170757,20210102170832,20210102173032,20210102174032,000204,001355,전라남도,무안군,12,10,3.0,"마찰, 전도, 복사","마찰, 전도, 복사",부주의,기타(부주의),"종이,목재,건초등","목재, 합판",,,,,기타,야외,기타야외,,,N,N,N,,,,,10.0,0~4 m/s,남서,47.8
210108141347121,"건축,구조물",양식(옥),벽돌조,슬라브가,1.0,1,,25.0,25.0,사용중,,,,0,0,0,4292,금,완도소방서,완도119안전센터,20210108090330,20210108090821,20210108091353,20210108134006,20210108134006,20210108134006,000332,015973,전라남도,완도군,26,26,4.0,"불꽃, 불티","불꽃, 불티",부주의,가연물 근접방치,"종이,목재,건초등",나무,,,"종이,목재,건초등",나무,주거,기타주택,기타 주택,1.0,0.0,N,N,N,,,,,-7.2,5~8 m/s,북,67.0
210109004459468,"건축,구조물",조립식,비닐하우스 파이프조,비닐하우스,2.0,1,0,360.0,360.0,사용중,,전기,380/220V이상 상용전원,0,0,0,8081,금,시흥소방서,시흥119안전센터,20210108212151,20210108212246,20210108212731,20210108212902,20210108214206,20210108235500,000285,000875,경기도,시흥시,2,2,0.0,작동기기,작동기기,전기적 요인,트래킹에 의한 단락,"전기,전자",전선피복,배선/배선기구,콘센트,"전기,전자","전기, 전자기기 케이스",산업시설,동식물시설,농예용 온실,1.0,0.0,N,N,N,,,,,-13.7,0~4 m/s,북,53.0
210108084110334,"건축,구조물",양식(옥),철근콘크리트조,슬라브가,1.0,4,0,428.0,152.0,사용중,,,,0,0,0,2581,금,김해동부소방서,내외119안전센터,20210108063909,20210108063946,20210108064552,20210108065624,20210108065725,20210108071342,000366,000693,경상남도,김해시,4,0,0.0,"담뱃불, 라이터불","담뱃불, 라이터불",방화의심,방화의심,미상,미상,,,"침구,직물류",의류,주거,단독주택,다가구주택(원룸포함),4.0,20.0,N,N,N,,,,,-13.8,0~4 m/s,북서,50.0
210108205720263,"건축,구조물",양식(옥),벽돌조,슬라브가,1.0,2,1,444.0,148.0,사용중,근린생활시설,전기,380/220V이상 상용전원,0,0,0,22658,금,전주덕진소방서,금암119안전센터,20210108180815,20210108180904,20210108181412,20210108182536,20210108185628,20210108200040,000308,002536,전북특별자치도,전주시 덕진구,2,2,0.0,작동기기,작동기기,전기적 요인,미확인단락,"전기,전자",전선피복,계절용 기기,기타(계절용기기),기타,기타,생활서비스,일상서비스,일반상점,-1.0,25.0,N,Y,N,,,,,-10.5,0~4 m/s,북,50.0
210102225250291,기타(쓰레기 화재등),,,,,,,,,,,,,0,0,0,9,토,성북소방서,길음119안전센터,20210102215757,20210102215947,20210102220446,20210102220446,20210102220446,20210102223000,000299,000000,서울특별시,성북구,2,1,0.0,"담뱃불, 라이터불","담뱃불, 라이터불",부주의,담배꽁초,"종이,목재,건초등",종이,,,,,기타,야외,쓰레기,,,N,N,N,,,,,-6.2,0~4 m/s,북서,35.0
210104075622653,"자동차,철도차량",,,,,,,,,,,유류,경유,0,0,0,14850,일,안동소방서,법흥119안전센터,20210103091430,20210103091528,20210103092644,20210103104500,20210103105116,20210103134816,000676,005072,경상북도,안동시,26,26,7.0,작동기기,작동기기,기계적 요인,"과열, 과부하",합성수지,"플라스틱, PVC, 비닐, 장판","차량, 선박부품",엔진,"종이,목재,건초등",나무,"자동차,철도차량",건설기계,굴삭기,,,N,N,N,공지,엔진룸,,,-5.6,0~4 m/s,남서,37.9
210103193215855,"건축,구조물",양식(옥),철골조,기타 즙,1.0,1,0,407.0,407.0,사용중,,,,0,0,0,56,일,순천소방서,왕조119안전센터,20210103183020,20210103183020,20210103183500,20210103183600,20210103183600,20210103190000,000280,000060,전라남도,순천시,5,1,0.0,"불꽃, 불티","불꽃, 불티",부주의,"불씨,불꽃,화원방치",기타,기타,,,기타,기타,생활서비스,음식점,양식,1.0,1.0,N,N,N,,,,,2.1,0~4 m/s,북,39.0
210104095453008,"건축,구조물",양식(옥),철골조,샌드위치패널,1.0,2,,1110.0,990.0,사용중,공장,전기,380/220V이상 상용전원,0,0,0,4374,월,강서소방서,지사119안전센터,20210104081741,20210104081805,20210104082219,20210104082526,20210104082526,20210104090838,000254,000187,부산광역시,강서구,12,0,0.0,작동기기,작동기기,전기적 요인,미확인단락,"전기,전자",전선피복,산업장비,기타(산업장비),,,산업시설,공장시설,금속기계 및 기구공업,1.0,1.0,N,N,N,,,,,0.4,0~4 m/s,남동,31.0
210103161431791,"건축,구조물",양식(옥),철근콘크리트조,슬라브가,1.0,17,1,8015.0,575.0,사용중,공동주택,가스,액화천연가스(LNG),0,0,0,1166,일,용인소방서,수지119안전센터,20210103115710,20210103115846,20210103120159,20210103121015,20210103121038,20210103133453,000193,000519,경기도,용인시 수지구,19,1,0.0,"마찰, 전도, 복사","마찰, 전도, 복사",부주의,음식물 조리중,기타,기타,기타,기타,,,주거,공동주택,아파트,10.0,12.0,N,Y,N,,,,,-2.9,0~4 m/s,북서,30.0
210108235310520,"건축,구조물",양식(옥),철근콘크리트조,슬라브가,1.0,5,0,985.0,235.0,사용중,근린생활시설,가스,액화석유가스(LPG),0,0,0,99,금,군산소방서,내흥119안전센터_폐서예정,20210108222351,20210108222616,20210108222913,20210108223000,20210108223500,20210108224900,000177,000347,전북특별자치도,군산시,1,1,0.0,작동기기,작동기기,기계적 요인,"과열, 과부하",기타,기타,주방기기,튀김기,,,생활서비스,음식점,"치킨,족발",1.0,0.0,N,N,N,,,,,-13.4,0~4 m/s,북,71.8
210109162642479,임야,,,,,,,,,,,,,0,0,0,85,토,포항북부소방서,덕산119안전센터,20210109145046,20210109145140,20210109145955,20210109150512,20210109150538,20210109153945,000495,000343,경상북도,포항시 북구,3,3,0.0,"담뱃불, 라이터불","담뱃불, 라이터불",부주의,담배꽁초,기타,기타,,,,,임야,들불,기타 들불,,,N,N,N,,,기타 들불,산중턱,-2.8,18 m/s 이상,북서,26.0
210108173459579,"건축,구조물",양식(옥),목조,기타 즙,1.0,1,0,166.0,166.0,사용중,,기타,기타,0,0,0,321,금,평창소방서,대화119안전센터,20210108054658,20210108054723,20210108061406,20210108062012,20210108062012,20210108071038,001603,000366,강원특별자치도,평창군,20,15,19.0,"마찰, 전도, 복사","마찰, 전도, 복사",부주의,"기기(전기, 기계 등) 사용.설치부주의","종이,목재,건초등","목재, 합판",계절용 기기,나무/목탄난로,"종이,목재,건초등","목재, 합판",주거,단독주택,단독주택,1.0,5.0,N,N,N,,,,,-22.3,5~8 m/s,남서,66.0
210108143054684,"건축,구조물",양식(옥),기타 조,슬라브가,1.0,2,0,164.0,92.0,공가,,,,0,0,0,16786,금,의정부소방서,남면119안전센터,20210108095542,20210108095717,20210108100108,20210108101424,20210108105154,20210108121824,000231,003046,경기도,양주시,17,4,0.0,"마찰, 전도, 복사","마찰, 전도, 복사",기계적 요인,기타(기계적요인),합성수지,기타(합성수지),계절용 기기,화목보일러,"종이,목재,건초등","목재, 합판",주거,단독주택,단독주택,1.0,75.0,N,N,N,,,,,-18.0,0~4 m/s,북서,39.0
210121004633333,"건축,구조물",양식(옥),철근콘크리트조,슬라브가,1.0,7,1,1994.0,320.0,사용중,숙박시설,전기,380/220V이상 상용전원,0,0,0,45,수,중부소방서,중앙119안전센터,20210120233227,20210120233313,20210120234103,20210120234237,20210120234237,20210120235808,000470,000094,인천광역시,중구,3,3,0.0,작동기기,작동기기,전기적 요인,접촉불량에 의한 단락,"전기,전자","콘센트, 스위치류",배선/배선기구,기타(배선/배선기구),,,"판매,업무시설",숙박시설,호텔,1.0,0.0,N,Y,N,,,,,4.0,0~4 m/s,남동,31.0
210120173318163,임야,,,,,,,,,,,,,0,0,0,3,수,포항북부소방서,흥해119안전센터,20210120152133,20210120152213,20210120152900,20210120153232,20210120153232,20210120162732,000407,000212,경상북도,포항시 북구,15,8,5.0,"불꽃, 불티","불꽃, 불티",부주의,"불씨,불꽃,화원방치","종이,목재,건초등","풀, 나뭇잎",,,,,임야,들불,들판,,,N,N,N,,,들판,산아래,10.1,5~8 m/s,남서,12.0
210121013304311,"건축,구조물",양식(옥),철근콘크리트조,슬라브가,1.0,12,1,16365.0,1521.0,사용중,공동주택,전기,380/220V이상 상용전원,0,0,0,243,목,서대문소방서,홍은119안전센터,20210121000446,20210121000652,20210121001333,20210121001721,20210121001721,20210121010021,000401,000228,서울특별시,서대문구,3,1,0.0,작동기기,작동기기,기계적 요인,"과열, 과부하",식품,튀김유,주방기기,기타(주방기기),,,주거,공동주택,아파트,3.0,0.0,N,N,N,,,,,3.0,0~4 m/s,북동,40.0
210121013727179,"건축,구조물",양식(옥),철골조,샌드위치패널,2.0,1,0,390.0,390.0,사용중,근린생활시설,전기,380/220V이상 상용전원,0,0,0,1269,수,화성소방서,봉담119안전센터,20210120232456,20210120232631,20210120233046,20210120233046,20210120233046,20210121000048,000255,000000,경기도,화성시,12,4,0.0,작동기기,작동기기,부주의,가연물 근접방치,"종이,목재,건초등",종이,계절용 기기,전기히터/스토브,"종이,목재,건초등","목재, 합판",산업시설,공장시설,그 밖의 공업,1.0,0.0,N,N,N,,,,,4.4,0~4 m/s,북,27.0
210101092031287,"건축,구조물",양식(옥),철근콘크리트조,슬라브가,1.0,13,1,11136.0,1303.0,사용중,공동주택,,,0,0,0,366,금,보은소방서,보은119안전센터,20210101073040,20210101073156,20210101073642,20210101073700,20210101073800,20210101075452,000286,000078,충청북도,보은군,1,1,0.0,작동기기,작동기기,화학적 요인,기타(화학적요인),"침구,직물류","기타(침구,직물류)",,,,,주거,공동주택,아파트,2.0,0.0,N,N,N,,,,,-13.9,0~4 m/s,북,88.0
210101085732544,"건축,구조물",양식(옥),철근콘크리트조,슬라브가,1.0,15,0,0.0,36.0,사용중,공동주택,,,0,0,0,1213,금,양산소방서,웅상119안전센터,20210101062609,20210101062700,20210101063112,20210101063751,20210101063751,20210101074642,000252,000399,경상남도,양산시,22,2,0.0,"담뱃불, 라이터불","담뱃불, 라이터불",방화의심,방화의심,"종이,목재,건초등",종이,,,,,주거,공동주택,아파트,4.0,18.0,N,Y,N,,,,,-5.0,0~4 m/s,동,0.0
210101081339460,기타(쓰레기 화재등),,,,,,,,,,,,,0,0,0,610,금,원주소방서,단구119안전센터,20210101065056,20210101065143,20210101065528,20210101065808,20210101065808,20210101072217,000225,000160,강원특별자치도,원주시,3,1,0.0,"담뱃불, 라이터불","담뱃불, 라이터불",방화,방화,쓰레기류,쓰레기,,,,,기타,야외,기타야외,,,N,N,N,,,,,-11.8,0~4 m/s,남서,83.0
210101200218137,"건축,구조물",양식(옥),벽돌조,슬라브가,1.0,4,,201.0,70.0,사용중,,기타,기타,0,0,0,892,금,중부소방서,만석119안전센터,20210101181237,20210101181309,20210101181544,20210101181809,20210101181809,20210101182323,000155,000145,인천광역시,동구,3,0,0.0,"담뱃불, 라이터불","담뱃불, 라이터불",부주의,담배꽁초,"종이,목재,건초등","목재, 합판",기타,기타,"종이,목재,건초등","목재, 합판",주거,단독주택,다가구주택(원룸포함),1.0,13.0,N,N,N,,,,,-1.0,0~4 m/s,북서,70.0
210121004402460,"건축,구조물",양식(옥),철근콘크리트조,슬라브가,1.0,2,,402.0,202.0,사용중,근린생활시설,,,0,0,0,6971,수,울진소방서,울진119안전센터,20210120193247,20210120193448,20210120193828,20210120194302,20210120200435,20210120200551,000220,001567,경상북도,울진군,1,1,0.0,"불꽃, 불티","불꽃, 불티",부주의,기타(부주의),기타,기타,,,기타,기타,생활서비스,음식점,기타 음식점,2.0,20.0,N,N,N,,,,,4.1,0~4 m/s,남서,25.0
