WRINV_NO,FIRE_TYPE_NM,BLDG_SRTFRM_NM,BLDG_STRCTR_NM,BLDG_SRTRF_NM,BLDG_RSCU_DNGCT,GRND_NOFL,UDGD_NOFL,BLDG_GFA,BTTM_AREA,BLDG_STTS_NM,SPFPTG_NM,SMTPR_LCLSF_NM,SMTPR_SCLSF_NM,DTH_CNT,INJPSN_CNT,HNL_DAM_CNT,PRPT_DAM_AMT,DOW_NM,FRSTN_NM,CNTR_NM,RCPT_DT,DSPT_DT,GRNDS_ARVL_DT,BGNN_POTFR_DT,PRFECT_POTFR_DT,CBK_DT,DSPT_REQ_HR,FIRE_SUPESN_HR,CTPV_NM,SGG_NM,FRSTN_GRNDS_DSTNC,CNTR_GRNDS_DSTNC,LFDAU_GRNDS_DSTNC,IGTN_HTSRC_NM,IGTN_HTSRC_SCLSF_NM,IGTN_DMNT_LCLSF_NM,IGTN_DMNT_SCLSF_NM,FRST_IGOBJ_LCLSF_NM,FRST_IGOBJ_SCLSF_NM,IGTN_ISTR_LCLSF_NM,IGTN_ISTR_SCLSF_NM,CMBS_EXPOBJ_LCLSF_NM,CMBS_EXPOBJ_SCLSF_NM,FCLT_PLC_LCLSF_NM,FCLT_PLC_MCLSF_NM,FCLT_PLC_SCLSF_NM,IGTN_FLR_NM,SO_AREA,FIRE_INSRNC_OBLG_TRGT_YN,ARSON_MNG_TRGT_YN,MUB_YN,VHCL_PLC_NM,VHCL_IGTN_PSTN_NM,FND_FIRE_SE_NM,FND_IGTN_PSTN_NM,HR_UNIT_ARTMP,HR_UNIT_WSPD_INFO,WNDRCT_BRNG,HR_UNIT_HUM
220401143800240,"건축,구조물",조립식,철골조,칼라피복철판,1.0,1,0,1523.0,1529.0,사용중,공장,,,0,0,0,43076,금,보은소방서,보은119안전센터,20220401080049,20220401080133,20220401081030,20220401095836,20220401120636,20220401143236,000537,014166,충청북도,보은군,6,6,0.0,화학적 발화열,화학적 발화열,가스누출(폭발),가스누출(폭발),가연성가스,기타(가연성가스),,,,,산업시설,공장시설,화학공업,1.0,0.0,N,Y,N,,,,,2.7,0~4 m/s,북,93.0
220402024158699,"건축,구조물",조립식,목조,기타 즙,1.0,1,0,10.0,10.0,사용중,,,,0,0,0,831,토,경주소방서,동부119안전센터,20220402012553,20220402012653,20220402013313,20220402013620,20220402013820,20220402021020,000380,000307,경상북도,경주시,4,1,0.0,"담뱃불, 라이터불","담뱃불, 라이터불",부주의,담배꽁초,"종이,목재,건초등","목재, 합판",,,,,생활서비스,일상서비스,기타 일상서비스,1.0,0.0,N,N,N,,,,,0.9,0~4 m/s,남,85.0
220301013849262,"건축,구조물",기타 식,블록조,스레트가,1.0,1,,21.0,21.0,공가,,,,0,0,0,3146,월,영주소방서,풍기119안전센터,20220228200921,20220228201228,20220228201954,20220228202342,20220228202843,20220228224621,000446,000529,경상북도,영주시,14,12,5.0,"불꽃, 불티","불꽃, 불티",부주의,"불씨,불꽃,화원방치","종이,목재,건초등","목재, 합판",,,,,산업시설,창고시설,기타 창고,1.0,0.0,N,N,N,,,,,0.4,0~4 m/s,북,63.0
220228195744398,"건축,구조물",양식(옥),철근콘크리트조,슬라브가,1.0,4,1,659.0,132.0,사용중,,,,0,0,0,11,월,송파소방서,방이119안전센터,20220228182832,20220228182950,20220228183300,20220228183300,20220228183300,20220228192000,000190,000000,서울특별시,송파구,3,1,0.0,작동기기,작동기기,부주의,음식물 조리중,식품,음식물,,,,,주거,공동주택,다세대주택,4.0,0.0,N,N,N,,,,,11.0,0~4 m/s,남서,40.0
220302102710662,임야,,,,,,,,,,,,,0,0,0,825,월,안동소방서,법흥119안전센터,20220228201452,20220228201541,20220228202326,20220228222149,20220228223437,20220228233541,000465,007871,경상북도,안동시,3,3,0.0,"불꽃, 불티","불꽃, 불티",부주의,"불씨,불꽃,화원방치","종이,목재,건초등","풀, 나뭇잎",,,,,임야,산불,국유림,,,N,N,N,,,국유림,산정상,6.5,0~4 m/s,북,28.0
220228084356960,"자동차,철도차량",,,,,,,,,,,유류,가솔린,0,0,0,550,월,익산소방서,인화119안전센터,20220228072225,20220228072354,20220228073813,20220228073813,20220228073813,20220228081006,000859,000000,전북특별자치도,익산시,12,8,0.0,기타(발화원인),기타(발화원인),교통사고,교통사고,"자동차,철도차량,선박,항공기",부품,"차량, 선박부품",엔진,,,"자동차,철도차량",자동차,승용자동차,,,N,N,N,일반도로,엔진룸,,,-1.7,0~4 m/s,동,92.0
220228211512007,"건축,구조물",기타 식,철골조,기타 즙,1.0,2,1,224.0,114.0,사용중,,전기,380/220V이상 상용전원,0,0,0,563,월,영천소방서,동부119안전센터,20220228143702,20220228143749,20220228144857,20220228144857,20220228145425,20220228145425,000668,000328,경상북도,영천시,11,11,8.0,작동기기,작동기기,전기적 요인,과부하/과전류,합성수지,기타(합성수지),기타,기타,합성수지,기타(합성수지),주거,단독주택,단독주택,1.0,3.0,N,N,N,,,,,12.4,0~4 m/s,남,20.0
220408203632221,임야,,,,,,,,,,,,,0,0,0,869,금,동부소방서,남원센터,20220408134454,20220408134518,20220408134948,20220408135503,20220408140012,20220408144658,000270,000624,제주특별자치도,서귀포시,33,2,0.0,"불꽃, 불티","불꽃, 불티",부주의,"불씨,불꽃,화원방치",기타,기타,,,,,임야,들불,과수원,,,N,N,N,,,과수원,평지,19.3,0~4 m/s,남서,56.0
220409134315620,기타(쓰레기 화재등),,,,,,,,,,,,,0,0,0,0,토,달성소방서,화원119안전센터,20220409123449,20220409123545,20220409124017,20220409124056,20220409124313,20220409125703,000272,000176,대구광역시,달성군,18,2,0.0,"담뱃불, 라이터불","담뱃불, 라이터불",부주의,담배꽁초,"종이,목재,건초등","풀, 나뭇잎",,,,,기타,야외,기타야외,,,N,N,N,,,,,24.4,0~4 m/s,남,29.0
220409143612521,"건축,구조물",양식(옥),철근콘크리트조,슬라브가,1.0,4,1,576.0,206.0,사용중,공동주택,,,0,0,0,837,토,서부소방서,석남119안전센터,20220409123709,20220409123759,20220409124056,20220409124415,20220409124640,20220409133146,000177,000344,인천광역시,서구,5,1,0.0,"담뱃불, 라이터불","담뱃불, 라이터불",부주의,담배꽁초,쓰레기류,쓰레기,,,쓰레기류,쓰레기,주거,공동주택,다세대주택,4.0,3.0,N,N,N,,,,,22.0,0~4 m/s,남동,36.0
220408191144176,기타(쓰레기 화재등),,,,,,,,,,,,,0,0,0,0,금,문경소방서,모전119안전센터,20220408154340,20220408154428,20220408154943,20220408160733,20220408190215,20220408190558,000315,011552,경상북도,문경시,9,4,0.0,"담뱃불, 라이터불","담뱃불, 라이터불",부주의,담배꽁초,쓰레기류,쓰레기,,,,,기타,야외,쓰레기,,,N,N,N,,,,,21.8,0~4 m/s,북서,18.7
220408102621651,"자동차,철도차량",,,,,,,,,,,전기,직류 24V 이상(배터리) 전원,0,0,0,19800,금,김포소방서,마산119안전센터,20220408072035,20220408072127,20220408072824,20220408072906,20220408073633,20220408083002,000417,000489,경기도,김포시,10,2,0.0,작동기기,작동기기,전기적 요인,미확인단락,"자동차,철도차량,선박,항공기",전기배선,"차량, 선박부품",배선,,,"자동차,철도차량",자동차,버스,,,N,N,N,주차장,기타차량위치,,,13.0,0~4 m/s,서,46.0
220228092714536,"건축,구조물",양식(옥),철근콘크리트조,샌드위치패널,1.0,3,1,1741.0,483.0,사용중,,가스,부탄가스,0,0,0,146,월,북부소방서,칠성119안전센터,20220228083940,20220228084110,20220228084454,20220228084454,20220228084454,20220228090405,000224,000000,대구광역시,북구,1,1,0.0,작동기기,작동기기,부주의,유류 취급중,위험물등,시너,산업장비,기타(산업장비),,,집합시설,종교시설,교회,-1.0,3.0,N,N,N,,,,,2.0,0~4 m/s,남동,43.0
220228203254589,"건축,구조물",양식(옥),철골조,,1.0,1,0,105.0,105.0,사용중,근린생활시설,전기,380/220V이상 상용전원,0,0,0,34,월,북부소방서,노원119안전센터,20220228140652,20220228140826,20220228141132,20220228141305,20220228141352,20220228144257,000186,000140,대구광역시,북구,2,1,0.0,작동기기,작동기기,부주의,"기기(전기, 기계 등) 사용.설치부주의",합성수지,"플라스틱, PVC, 비닐, 장판",산업장비,히터/히터봉/가열장치,,,생활서비스,음식점,횟집,1.0,0.0,N,N,N,,,,,13.6,0~4 m/s,북서,17.0
220228145815094,기타(쓰레기 화재등),,,,,,,,,,,,,0,1,1,0,월,상주소방서,함창119안전센터,20220228111428,20220228111505,20220228112729,20220228113222,20220228120304,20220228120304,000744,002135,경상북도,상주시,16,11,0.0,"불꽃, 불티","불꽃, 불티",부주의,"논,임야태우기","종이,목재,건초등",건초,,,"종이,목재,건초등",건초,기타,야외,기타야외,,,N,N,N,,,,,8.1,0~4 m/s,남동,40.0
220228092449038,"건축,구조물",양식(옥),철근콘크리트조,슬라브가,1.0,18,1,7799.0,441.0,사용중,공동주택,전기,380/220V이상 상용전원,0,0,0,2876,월,의정부소방서,송산119안전센터,20220228073336,20220228073541,20220228074041,20220228074500,20220228074500,20220228090815,000300,000259,경기도,의정부시,3,1,0.0,작동기기,작동기기,전기적 요인,미확인단락,"전기,전자",전선피복,배선/배선기구,전기기기용 전선/코드,,,주거,공동주택,아파트,-1.0,16.0,N,Y,N,,,,,1.7,0~4 m/s,남동,98.0
220409005830266,임야,,,,,,,,,,,,,0,0,0,297,금,동부소방서,성산센터,20220408170128,20220408170216,20220408171209,20220409171852,20220409172224,20220409173338,000593,000615,제주특별자치도,서귀포시,10,10,0.0,"불꽃, 불티","불꽃, 불티",부주의,"불씨,불꽃,화원방치",기타,기타,,,,,임야,들불,과수원,,,N,N,N,,,과수원,평지,18.4,0~4 m/s,남동,60.0
220409191052109,기타(쓰레기 화재등),,,,,,,,,,,,,0,0,0,171,토,영광소방서,홍농119안전센터,20220409152940,20220409153043,20220409154257,20220409154630,20220409162230,20220409171830,000734,002373,전라남도,영광군,12,14,7.0,미상(발화원인),미상(발화원인),미상,미상,합성수지,기타(합성수지),,,합성수지,기타(합성수지),기타,야외,기타야외,,3.0,N,N,N,,,,,23.3,5~8 m/s,남서,33.0
220409210858084,"건축,구조물",양식(옥),철근콘크리트조,슬라브가,,22,6,27496.0,1049.0,사용중,복합건축물,,,0,0,0,134,토,강남소방서,영동119안전센터,20220409184817,20220409185017,20220409185412,20220409185412,20220409190048,20220409194212,000235,000396,서울특별시,강남구,3,1,0.0,"담뱃불, 라이터불","담뱃불, 라이터불",부주의,기타(부주의),"전기,전자",전선피복,,,,,기타서비스,기타건축물,기타 건축물,1.0,0.0,N,N,N,,,,,20.1,0~4 m/s,남서,38.0
220409203929982,"건축,구조물",한식(옥),목조,칼라피복철판,1.0,1,0,42.0,42.0,사용중,,전기,380/220V이상 상용전원,0,0,0,4717,토,보성소방서,벌교119안전센터,20220409154324,20220409154352,20220409154810,20220409162000,20220409172500,20220409181000,000258,005810,전라남도,보성군,8,8,1.0,작동기기,작동기기,기계적 요인,"과열, 과부하","전기,전자",전선피복,계절용 기기,환풍기/송풍기/공조기,"종이,목재,건초등",건초,주거,단독주택,단독주택,1.0,20.0,N,N,N,,,,,22.0,5~8 m/s,남,35.0
220409225310033,임야,,,,,,,,,,,,,0,0,0,1485,토,,,20220409174455,20220409174534,20220409175726,20220409185301,20220409202913,20220409205035,000712,009107,경기도,가평군,17,14,4.0,미상(발화원인),미상(발화원인),미상,미상,미상,미상,,,,,임야,산불,사유림,,,N,N,N,,,사유림,산중턱,21.9,0~4 m/s,남서,32.0
220228173950776,"건축,구조물",조립식,샌드위치패널조,샌드위치패널,1.0,1,0,15.0,15.0,증축,,,,0,0,0,183,월,영덕소방서,영덕119안전센터,20220228160413,20220228160505,20220228160836,20220228161258,20220228161731,20220228171157,000211,000535,경상북도,영덕군,1,1,0.0,"불꽃, 불티","불꽃, 불티",부주의,"용접, 절단, 연마",합성수지,스티로폼,,,,,기타서비스,기타건축물,기타 건축물,1.0,0.0,N,N,N,,,,,13.1,0~4 m/s,남,25.0
220228232326441,임야,,,,,,,,,,,전기,380/220V이상 상용전원,0,0,0,1512,월,광주소방서,곤지암119안전센터,20220228183315,20220228183454,20220228184544,20220228185933,20220228193110,20220228204225,000650,002726,경기도,광주시,15,10,4.0,작동기기,작동기기,전기적 요인,절연열화에 의한 단락,"전기,전자",전선피복,계절용 기기,열선,"종이,목재,건초등",건초,임야,산불,국유림,,,N,N,N,,,국유림,산아래,4.0,0~4 m/s,남동,41.0
220228232330053,임야,,,,,,,,,,,,,0,0,0,100,월,완도소방서,고금119안전센터,20220228182515,20220228182612,20220228183153,20220228204200,20220228213000,20220228220400,000341,010687,전라남도,완도군,21,4,0.0,"불꽃, 불티","불꽃, 불티",부주의,쓰레기 소각,쓰레기류,쓰레기,,,"종이,목재,건초등","풀, 나뭇잎",임야,들불,숲,,,N,N,N,,,숲,산아래,9.6,0~4 m/s,남동,63.0
220228174722868,임야,,,,,,,,,,,,,0,0,0,396,월,속초소방서,노학119안전센터,20220228084709,20220228084749,20220228085007,20220228173342,20220228173342,20220228173342,000138,031415,강원특별자치도,속초시,2,3,0.0,"담뱃불, 라이터불","담뱃불, 라이터불",부주의,담배꽁초,"종이,목재,건초등",건초,,,,,임야,들불,과수원,,,N,N,N,,,과수원,평지,7.2,0~4 m/s,북,44.0
220228182645574,기타(쓰레기 화재등),,,,,,,,,,,,,0,0,0,528,월,김제소방서,만경119안전센터,20220228160201,20220228160201,20220228161645,20220228163545,20220228165045,20220228171045,000884,002040,전북특별자치도,김제시,15,13,0.0,"불꽃, 불티","불꽃, 불티",부주의,기타(부주의),"종이,목재,건초등","풀, 나뭇잎",,,,,기타,야외,기타야외,,,N,N,N,,,,,11.7,NONE,서,26.0
220408053259301,"건축,구조물",양식(옥),철근콘크리트조,슬라브가,1.0,3,1,457.0,137.0,사용중,근린생활시설,전기,380/220V이상 상용전원,0,0,0,2018,금,서부소방서,가수원119안전센터,20220408043202,20220408043250,20220408043814,20220408044125,20220408044258,20220408051636,000324,000284,대전광역시,서구,3,1,0.0,"마찰, 전도, 복사","마찰, 전도, 복사",부주의,"기기(전기, 기계 등) 사용.설치부주의",기타,기타,기타,기타,"간판,차양막등",차양막,생활서비스,음식점,일식,1.0,15.0,N,N,N,,,,,4.3,0~4 m/s,북서,54.0
220408074517617,"건축,구조물",양식(옥),철근콘크리트조,기타 즙,1.0,2,0,495.0,297.0,사용중,근린생활시설,전기,380/220V이상 상용전원,0,0,0,14916,금,안산소방서,반월119안전센터,20220408052449,20220408052529,20220408052941,20220408054423,20220408054423,20220408091905,000252,000882,경기도,안산시 단원구,7,1,0.0,작동기기,작동기기,전기적 요인,기타(전기적요인),"전기,전자",전선피복,배선/배선기구,콘센트,합성수지,"플라스틱, PVC, 비닐, 장판",생활서비스,음식점,중식,1.0,0.0,N,N,N,,,,,5.8,0~4 m/s,남동,87.0
220408154932071,임야,,,,,,,,,,,,,0,1,1,44,금,구리소방서,교문119안전센터,20220408140818,20220408140912,20220408141137,20220408141152,20220408143247,20220408152559,000145,001270,경기도,구리시,0,0,0.0,"담뱃불, 라이터불","담뱃불, 라이터불",부주의,담배꽁초,"종이,목재,건초등","풀, 나뭇잎",,,,,임야,들불,숲,,,N,N,N,,,숲,산중턱,18.5,0~4 m/s,북서,22.0
220408205738865,"건축,구조물",양식(옥),철근콘크리트조,슬라브가,1.0,4,1,366.0,79.0,사용중,,,,0,0,0,11,금,종로소방서,종로119안전센터,20220408195326,20220408195458,20220408195830,20220408200339,20220408200339,20220408202039,000212,000309,서울특별시,종로구,1,1,0.0,"마찰, 전도, 복사","마찰, 전도, 복사",부주의,음식물 조리중,식품,음식물,,,,,주거,공동주택,연립주택,1.0,0.0,N,N,N,,,,,13.0,0~4 m/s,북서,34.0
220301003637249,"건축,구조물",양식(옥),블록조,슬라브가,1.0,1,,105.0,105.0,사용중,,,,0,0,0,1300,월,군산소방서,대야119안전센터,20220228204808,20220228204842,20220228205230,20220301210700,20220301211900,20220301225500,000228,001590,전북특별자치도,군산시,14,7,2.0,"불꽃, 불티","불꽃, 불티",부주의,가연물 근접방치,"종이,목재,건초등","목재, 합판",,,,,주거,단독주택,단독주택,1.0,0.0,N,N,N,,,,,7.0,0~4 m/s,북동,46.0
220301013409456,기타(쓰레기 화재등),,,,,,,,,,,,,0,0,0,385,월,김제소방서,검산119안전센터,20220228234924,20220228235028,20220301000308,20220301002858,20220301010558,20220301012458,000760,003770,전북특별자치도,김제시,7,7,0.0,"불꽃, 불티","불꽃, 불티",부주의,"논,임야태우기",합성수지,"플라스틱, PVC, 비닐, 장판",,,,,기타,야외,기타야외,,,N,N,N,,,,,6.2,0~4 m/s,서,44.0
220228174022276,"건축,구조물",양식(옥),철근콘크리트조,슬라브가,1.0,1,0,20.0,20.0,사용중,,,,0,0,0,31,월,중부소방서,무학119안전센터,20220228161658,20220228161735,20220228162011,20220228162300,20220228162300,20220228170000,000156,000169,서울특별시,중구,0,0,0.0,작동기기,작동기기,전기적 요인,절연열화에 의한 단락,"전기,전자","콘센트, 스위치류",,,,,기타서비스,기타건축물,공중화장실,1.0,0.0,N,N,N,,,,,10.0,0~4 m/s,남동,35.0
220228193604963,"자동차,철도차량",,,,,,,,,,,유류,가솔린,0,0,0,9922,월,천안동남소방서,병천119안전센터,20220228175850,20220228175923,20220228180300,20220228180500,20220228180700,20220228184000,000217,000240,충청남도,천안시 동남구,16,2,0.0,"불꽃, 불티","불꽃, 불티",부주의,기타(부주의),"종이,목재,건초등","풀, 나뭇잎","차량, 선박부품","기타(차량,선박부품)","자동차,철도차량,선박,항공기","기타(자동차,철도차량,선박,항공기)","자동차,철도차량",자동차,승용자동차,,,N,N,N,공지,기타차량위치,,,11.9,0~4 m/s,남동,18.0
220408165217678,"건축,구조물",기타 식,철골조,칼라피복철판,1.0,1,,384.0,384.0,사용중,,,,0,0,0,55,금,상주소방서,서성119안전센터,20220408133021,20220408133116,20220408133851,20220408134006,20220408134006,20220408140305,000455,000075,경상북도,상주시,4,4,0.0,"불꽃, 불티","불꽃, 불티",부주의,"용접, 절단, 연마","종이,목재,건초등",건초,,,,,산업시설,동식물시설,우사,1.0,0.0,N,N,N,,,,,20.9,0~4 m/s,동,20.7
220408044408410,"건축,구조물",양식(옥),철근콘크리트조,슬라브가,1.0,4,1,682.0,157.0,사용중,숙박시설,,,0,0,0,104,금,부평소방서,부평119안전센터,20220408034334,20220408034438,20220408034831,20220408034831,20220408034831,20220408041240,000233,000000,인천광역시,부평구,4,1,0.0,"담뱃불, 라이터불","담뱃불, 라이터불",부주의,담배꽁초,쓰레기류,기타 쓰레기,,,,,"판매,업무시설",숙박시설,기타 숙박시설,1.0,0.0,N,Y,N,,,,,3.6,0~4 m/s,북,93.0
220408164148693,임야,,,,,,,,,,,,,0,0,0,0,금,영광소방서,영광119안전센터,20220408151148,20220408151148,20220408151752,20220408154026,20220408161026,20220408165026,000364,003154,전라남도,영광군,14,14,8.0,"담뱃불, 라이터불","담뱃불, 라이터불",부주의,쓰레기 소각,"종이,목재,건초등","풀, 나뭇잎",,,"종이,목재,건초등","풀, 나뭇잎",임야,들불,목초지,,,N,N,N,,,목초지,평지,20.6,0~4 m/s,남서,33.4
220408152621851,"자동차,철도차량",,,,,,,,,,,유류,경유,0,0,0,8057,금,시흥소방서,연성119안전센터,20220408121942,20220408122100,20220408122604,20220408122958,20220408123025,20220408134000,000304,000261,경기도,시흥시,7,4,0.0,작동기기,작동기기,전기적 요인,절연열화에 의한 단락,"전기,전자",전선피복,"차량, 선박부품",배선,합성수지,"플라스틱, PVC, 비닐, 장판","자동차,철도차량",자동차,기타 승합자동차,,,N,N,N,주차장,앞좌석,,,16.0,0~4 m/s,남서,31.0
220228211506119,"건축,구조물",기타 식,비닐하우스 파이프조,샌드위치패널,2.0,1,0,889.0,449.0,사용중,,,,0,0,0,554,월,아산소방서,둔포119안전센터,20220228184356,20220228184447,20220228185731,20220228201531,20220228203531,20220228203531,000764,005880,충청남도,아산시,17,8,0.0,"불꽃, 불티","불꽃, 불티",부주의,"불씨,불꽃,화원방치","종이,목재,건초등",건초,,,,,산업시설,동식물시설,우사,1.0,20.0,N,N,N,,,,,9.0,0~4 m/s,북,36.0
220228232420838,"건축,구조물",양식(옥),철근콘크리트조,기타 즙,1.0,3,,898.0,522.0,사용중,근린생활시설,,,0,1,1,8794,월,무안소방서,남악119안전센터,20220228204959,20220228205045,20220228205305,20220228205900,20220228215000,20220228223000,000140,003415,전라남도,무안군,32,3,0.0,"불꽃, 불티","불꽃, 불티",부주의,음식물 조리중,기타,기타,,,기타,기타,생활서비스,음식점,기타 음식점,1.0,522.0,N,N,N,,,,,6.6,0~4 m/s,동,65.0
220228170821764,임야,,,,,,,,,,,,,0,0,0,150,월,정읍소방서,영원119안전센터,20220228133951,20220228134132,20220228135532,20220228141503,20220228150203,20220228151003,000840,003991,전북특별자치도,정읍시,11,9,11.0,기타(발화원인),기타(발화원인),부주의,"논,임야태우기",기타,기타,,,,,임야,들불,묘지,,,N,N,N,,,묘지,평지,14.2,0~4 m/s,남서,16.0
220301030316951,"건축,구조물",한식(옥),기타 조,샌드위치패널,1.0,1,0,20.0,20.0,사용중,,전기,직류 12V 이하(배터리) 전원,0,0,0,1254,월,천안동남소방서,풍세119안전센터,20220228235655,20220228235741,20220301000300,20220301001000,20220301002000,20220301010000,000319,001020,충청남도,천안시 동남구,14,3,0.0,작동기기,작동기기,전기적 요인,미확인단락,"전기,전자",전선피복,기타,기타,기타,기타,기타서비스,기타건축물,기타 건축물,1.0,0.0,N,N,N,,,,,4.3,0~4 m/s,남동,61.0
220228221204302,기타(쓰레기 화재등),,,,,,,,,,,,,0,0,0,592,월,,,20220228193340,20220228193502,20220228193907,20220228194240,20220228202359,20220228213533,000245,002692,경기도,가평군,21,2,0.0,"불꽃, 불티","불꽃, 불티",부주의,기타(부주의),"종이,목재,건초등",종이,,,합성수지,"플라스틱, PVC, 비닐, 장판",기타,야외,쓰레기,,,N,N,N,,,,,4.2,0~4 m/s,남동,55.0
220409184412362,"건축,구조물",양식(옥),철근콘크리트조,슬라브가,1.0,22,7,108316.0,42843.0,사용중,복합건축물,전기,380/220V이상 상용전원,0,0,0,111,토,강동소방서,천호119안전센터,20220409170949,20220409171139,20220409171504,20220409172800,20220409172800,20220409175500,000205,000776,서울특별시,강동구,2,1,0.0,기타(발화원인),기타(발화원인),화학적 요인,기타(화학적요인),"침구,직물류","기타(침구,직물류)",계절용 기기,전기장판/담요/방석류,,,주거,공동주택,주상복합아파트,19.0,0.0,N,Y,N,,,,,22.0,5~8 m/s,서,33.0
220407201605786,"자동차,철도차량",,,,,,,,,,,전기,380/220V이상 상용전원,0,0,0,60800,목,광명소방서,광명119안전센터,20220407182426,20220407182515,20220407183233,20220407183607,20220407183741,20220407194759,000438,000308,경기도,광명시,5,2,0.0,작동기기,작동기기,전기적 요인,절연열화에 의한 단락,"전기,전자",전선피복,"차량, 선박부품","기타(차량,선박부품)",,,"자동차,철도차량",자동차,화물자동차,,,N,N,N,주차장,기타차량위치,,,11.2,0~4 m/s,북서,18.0
220408170055566,"건축,구조물",양식(옥),철근콘크리트조,슬라브가,1.0,1,0,120.0,120.0,사용중,,고체연료,나무,0,0,0,436,금,서부소방서,금호119안전센터,20220408155246,20220408155344,20220408160125,20220408160230,20220408160318,20220408165123,000461,000113,광주광역시,서구,5,3,0.0,작동기기,작동기기,부주의,"기기(전기, 기계 등) 사용.설치부주의","종이,목재,건초등","목재, 합판",계절용 기기,화목보일러,,,주거,단독주택,단독주택,1.0,10.0,N,N,N,,,,,23.6,0~4 m/s,북서,25.0
220408094118362,"건축,구조물",양식(옥),철근콘크리트조,슬라브가,,5,1,6121.0,197.0,사용중,근린생활시설,,,0,0,0,3128,금,용산소방서,이태원119안전센터,20220408063350,20220408063431,20220408063705,20220408092012,20220408092012,20220408092012,000154,009787,서울특별시,용산구,2,1,0.0,작동기기,작동기기,전기적 요인,미확인단락,"전기,전자","전기, 전자기기 내부배선","조명, 간판",LED조명,,,생활서비스,오락시설,PC방(인터넷게임제공업),-1.0,15.0,N,N,Y,,,,,6.0,0~4 m/s,북,76.0
220228112117236,기타(쓰레기 화재등),,,,,,,,,,,,,0,0,0,0,월,성주소방서,성주119안전센터,20220228095229,20220228095256,20220228100327,20220228101433,20220228102436,20220228103335,000631,001269,경상북도,성주군,8,8,7.0,"마찰, 전도, 복사","마찰, 전도, 복사",부주의,기타(부주의),쓰레기류,재활용,,,,,기타,야외,야적장,,,N,N,N,,,,,7.7,0~4 m/s,남동,35.0
220228224610292,"자동차,철도차량",,,,,,,,,,,,,0,0,0,1100,월,경산소방서,진량119안전센터,20220228192829,20220228193109,20220228193414,20220228223521,20220228223521,20220228223521,000185,010867,경상북도,경산시,11,1,0.0,미상(발화원인),미상(발화원인),전기적 요인,접촉불량에 의한 단락,"자동차,철도차량,선박,항공기",부품,,,,,"자동차,철도차량",건설기계,기타 건설기계,,,N,N,N,기타 도로,기타차량위치,,,8.5,0~4 m/s,북서,20.0
220228145601451,"자동차,철도차량",,,,,,,,,,,유류,경유,0,0,0,176550,월,횡성소방서,둔내119안전센터,20220228115928,20220228120354,20220228121646,20220228122433,20220228122854,20220228140900,000772,000728,강원특별자치도,횡성군,26,13,0.0,작동기기,작동기기,전기적 요인,절연열화에 의한 단락,"자동차,철도차량,선박,항공기",전기배선,"차량, 선박부품",배선,"자동차,철도차량,선박,항공기","경유(자동차,철도)","자동차,철도차량",자동차,특수자동차,,,N,N,N,고속도로,엔진룸,,,4.1,0~4 m/s,북,70.0
220228174807091,"건축,구조물",양식(옥),철근콘크리트조,슬라브가,1.0,5,1,2339.0,424.0,사용중,공동주택,,,0,0,0,6419,월,익산소방서,남중119안전센터_폐서예정,20220228135251,20220228135352,20220228135950,20220228141054,20220228142754,20220228150654,000358,001684,전북특별자치도,익산시,15,3,0.0,"담뱃불, 라이터불","담뱃불, 라이터불",부주의,담배꽁초,"종이,목재,건초등","풀, 나뭇잎",,,합성수지,"플라스틱, PVC, 비닐, 장판",주거,공동주택,아파트,1.0,170.0,N,Y,N,,,,,14.4,0~4 m/s,남동,17.0
220408205051423,기타(쓰레기 화재등),,,,,,,,,,,가스,부탄가스,0,0,0,803,금,광주소방서,초월119안전센터,20220408185449,20220408185449,20220408190657,20220408203257,20220408203257,20220408203257,000728,005160,경기도,광주시,19,19,9.0,"불꽃, 불티","불꽃, 불티",부주의,쓰레기 소각,"종이,목재,건초등","풀, 나뭇잎",기타,기타,"종이,목재,건초등",건초,기타,야외,쓰레기,,,N,N,N,,,,,17.4,0~4 m/s,북서,29.0
220408142603483,임야,,,,,,,,,,,,,0,0,0,1,금,예산소방서,금오119안전센터,20220408085200,20220408085259,20220408095812,20220408101819,20220408115719,20220408123519,003913,007147,충청남도,예산군,5,3,0.0,"불꽃, 불티","불꽃, 불티",방화의심,방화의심,"종이,목재,건초등",건초,미상,미상,"종이,목재,건초등",건초,임야,산불,국유림,,,N,N,N,,,국유림,산중턱,10.7,0~4 m/s,남,41.0
220408231445124,"건축,구조물",양식(옥),철근콘크리트조,슬라브가,1.0,33,2,15307.0,84.0,사용중,공동주택,,,0,0,0,14,금,송파소방서,거여119안전센터,20220408221516,20220408221700,20220408222000,20220408222800,20220408222800,20220408230000,000180,000480,서울특별시,송파구,0,0,0.0,작동기기,작동기기,부주의,음식물 조리중,식품,음식물,,,,,주거,공동주택,아파트,29.0,0.0,N,Y,N,,,,,16.1,0~4 m/s,남서,50.0
