adm_cd,adm_nm,sigungu_nm,fire_rate_per_10k,pred_fire_rate,risk_score,risk_grade,ratio_65plus,old_bldg_ratio,avg_floors,multi_use_cnt,multi_use_per_pop,avg_living_pop,avg_65plus_pop,fire_count,fire_injury,fire_damage
1165060000,서울특별시 서초구 방배1동,서초구,12.2788,11.8052,3.94,낮음,0.1464,0.4541,5.94,0.0,0.0,20088.88629003821,2940.202514683406,24.666666666666668,1.0,26493.0
1162062500,서울특별시 관악구 인헌동,관악구,10.9448,11.7917,3.93,낮음,0.1395,0.5979,3.15,0.0,0.0,24060.166476746723,3356.890719687045,26.33333333333333,1.0,82364.33333333333
1123072000,서울특별시 동대문구 휘경1동,동대문구,11.8672,11.7649,3.92,낮음,0.1404,0.6955,3.25,0.0,0.0,16853.215535789666,2366.2993762463607,20.0,1.0,27735.0
1129063000,서울특별시 성북구 정릉2동,성북구,10.5762,11.7511,3.92,낮음,0.1818,0.6333,2.79,0.0,0.0,19540.72780680495,3552.8186724344982,20.666666666666668,0.6666666666666666,47627.333333333336
1123056000,서울특별시 동대문구 전농1동,동대문구,11.094,11.7413,3.91,낮음,0.1661,0.6955,3.25,0.0,0.0,31248.205501055312,5190.466498107715,34.666666666666664,3.333333333333333,68397.0
1168058000,서울특별시 강남구 삼성1동,강남구,11.4995,11.7482,3.91,낮음,0.0811,0.5206,4.83,0.0,0.0,39421.93147239811,3195.859209106623,45.333333333333336,4.666666666666667,164937.0
1121585000,서울특별시 광진구 구의1동,광진구,12.7231,11.7231,3.9,낮음,0.1254,0.6359,3.27,0.0,0.0,24103.10804341339,3023.186238127729,30.666666666666668,0.6666666666666666,69897.33333333333
1120056000,서울특별시 성동구 행당1동,성동구,11.384,11.6263,3.86,낮음,0.1234,0.75,3.32,0.0,0.0,21960.699960598617,2709.424596624818,25.0,0.3333333333333333,22892.33333333333
1126069000,서울특별시 중랑구 신내2동,중랑구,9.5138,11.6035,3.85,낮음,0.1994,0.5997,3.26,0.0,0.0,17518.435489283114,3492.7875381459244,16.666666666666668,0.6666666666666666,29512.0
1129076000,서울특별시 성북구 장위1동,성북구,10.4265,11.5522,3.82,낮음,0.1755,0.6333,2.79,0.0,0.0,21419.81247430859,3758.503963600801,22.33333333333333,1.3333333333333333,55747.66666666666
1174060000,서울특별시 강동구 천호1동,강동구,10.5909,11.5551,3.82,낮음,0.1826,0.5642,4.1,0.0,0.0,31473.582160362083,5748.372139992722,33.333333333333336,2.6666666666666665,58301.0
1138062500,서울특별시 은평구 역촌동,은평구,10.3979,11.5285,3.81,낮음,0.1731,0.5835,3.41,0.0,0.0,41354.6662992904,7157.541577510917,43.0,3.0,129725.33333333331
1144059000,서울특별시 마포구 용강동,마포구,9.3885,11.5307,3.81,낮음,0.1339,0.6235,3.22,0.0,0.0,26983.24340280204,3613.32638044032,25.33333333333333,1.3333333333333333,444929.0
1130560300,서울특별시 강북구 번2동,강북구,12.368500000000001,11.5341,3.81,낮음,0.16005,0.7607,2.91,0.0,0.0,21332.169676937774,3326.947067289848,21.33333333333333,0.3333333333333333,22765.33333333333
1147068000,서울특별시 양천구 신정7동,양천구,9.1927,11.5176,3.81,낮음,0.1803,0.6145,3.1,0.0,0.0,21393.75752741085,3858.195044359534,19.666666666666668,0.3333333333333333,43715.333333333336
1147053000,서울특별시 양천구 목3동,양천구,12.6455,11.4723,3.79,낮음,0.1615,0.6145,3.1,0.0,0.0,18188.28850635917,2937.7081833151383,23.0,0.0,22562.666666666668
1135061100,서울특별시 노원구 하계1동,노원구,9.8243,11.467,3.78,낮음,0.1767,0.646,3.44,0.0,0.0,25107.853067913027,4437.278403065866,24.666666666666668,2.6666666666666665,47269.66666666666
1159068000,서울특별시 동작구 신대방2동,동작구,9.4027,11.4578,3.78,낮음,0.1557,0.5743,2.8,0.0,0.0,24106.56096040757,3752.6463051310047,22.666666666666668,1.3333333333333333,51812.66666666666
1171063200,서울특별시 송파구 가락2동,송파구,11.648,11.4293,3.77,낮음,0.163,0.4684,6.28,0.0,0.0,26614.01008169578,4338.798345851528,31.0,0.6666666666666666,116230.66666666669
1162056500,서울특별시 관악구 성현동,관악구,9.9181,11.4085,3.76,낮음,0.1749,0.5979,3.15,0.0,0.0,22517.847515784208,3937.564237445415,22.33333333333333,0.6666666666666666,31426.0
1150060500,서울특별시 강서구 가양3동,강서구,10.7483,11.4012,3.75,낮음,0.1995,0.4572,3.62,0.0,0.0,11164.589147965717,2227.809496431397,12.0,1.3333333333333333,10577.666666666666
1153074000,서울특별시 구로구 개봉1동,구로구,9.5759,11.3965,3.75,낮음,0.1924,0.5993,3.43,0.0,0.0,30284.285036371908,5825.7158697234345,29.0,0.6666666666666666,147782.66666666666
1159060500,서울특별시 동작구 흑석동,동작구,10.2807,11.3647,3.74,낮음,0.1379,0.5743,2.8,0.0,0.0,33071.73378086791,4560.818757296215,34.0,3.0,56519.0
1121586000,서울특별시 광진구 구의2동,광진구,13.3356,11.3445,3.73,낮음,0.1589,0.6359,3.27,0.0,0.0,20746.47627582788,3296.830589073872,27.666666666666668,0.0,24198.33333333333
1159065100,서울특별시 동작구 사당5동,동작구,10.3372,11.3299,3.72,낮음,0.1642,0.5743,2.8,0.0,0.0,10963.656239501455,1799.9684904475982,11.333333333333334,0.3333333333333333,8341.333333333334
1129072500,서울특별시 성북구 월곡2동,성북구,10.0789,11.3407,3.72,낮음,0.1701,0.6333,2.79,0.0,0.0,22489.33422693777,3824.6147932769286,22.666666666666668,1.0,51754.0
1135063000,서울특별시 노원구 상계1동,노원구,10.9223,11.3168,3.71,낮음,0.214,0.646,3.44,0.0,0.0,36622.26370186499,7836.565772416303,40.0,1.0,88698.0
1135061900,서울특별시 노원구 중계본동,노원구,9.0354,11.2892,3.7,낮음,0.1065,0.646,3.44,0.0,0.0,20659.47681847668,2200.632945228546,18.666666666666668,2.0,78336.0
1174068500,서울특별시 강동구 길동,강동구,10.7037,11.2758,3.69,낮음,0.1892,0.5642,4.1,2.0,0.36079954765186123,55432.44200322052,10487.472963082242,59.333333333333336,3.0,69221.33333333333
1130557500,서울특별시 강북구 삼각산동,강북구,8.6066,11.2728,3.69,낮음,0.1612,0.7607,2.91,0.0,0.0,20914.261374545124,3370.574956340975,18.0,0.3333333333333333,85065.0
1126055000,서울특별시 중랑구 면목5동,중랑구,10.8859,11.2743,3.69,낮음,0.1735,0.5997,3.26,0.0,0.0,11329.59713820051,1965.6051496270013,12.333333333333334,0.3333333333333333,8014.333333333333
1153080000,서울특별시 구로구 항동,구로구,12.368500000000001,11.2364,3.68,낮음,0.16005,0.5993,3.43,0.0,0.0,21332.169676937774,3326.947067289848,6.666666666666667,0.3333333333333333,22766.666666666668
1150062000,서울특별시 강서구 공항동,강서구,10.7169,11.2551,3.68,낮음,0.1229,0.4572,3.62,1.0,0.2949612969630291,33902.75301526565,4165.384161954148,36.333333333333336,3.6666666666666665,82139.33333333333
1135059500,서울특별시 노원구 공릉1동,노원구,10.1865,11.1951,3.66,낮음,0.1728,0.646,3.44,0.0,0.0,42540.07912038756,7351.850752874819,43.333333333333336,1.6666666666666667,111847.33333333331
1165066000,서울특별시 서초구 내곡동,서초구,9.2224,11.1919,3.66,낮음,0.1435,0.4541,5.94,0.0,0.0,24939.321029758008,3579.338193249636,23.0,1.6666666666666667,130833.33333333331
1162054500,서울특별시 관악구 청림동,관악구,7.8961,11.2006,3.66,낮음,0.1761,0.5979,3.15,0.0,0.0,10975.948538891922,1932.366895205604,8.666666666666666,1.0,17221.666666666668
1150060300,서울특별시 강서구 가양1동,강서구,11.694,11.2107,3.66,낮음,0.0927,0.4572,3.62,0.0,0.0,48742.907279594256,4516.266270023653,57.0,5.333333333333333,138451.33333333334
1171064200,서울특별시 송파구 문정2동,송파구,10.6735,11.1263,3.63,낮음,0.102,0.4684,6.28,0.0,0.0,42160.59860149199,4299.129005203785,45.0,1.6666666666666667,99023.66666666669
1138051000,서울특별시 은평구 녹번동,은평구,10.0888,11.1242,3.62,낮음,0.1844,0.5835,3.41,0.0,0.0,33370.442422698325,6152.445218358806,33.666666666666664,1.6666666666666667,78661.0
1117063000,서울특별시 용산구 이촌1동,용산구,7.4996,11.1003,3.61,낮음,0.1716,0.7379,2.75,0.0,0.0,25334.571485352983,4346.969511381004,19.0,1.3333333333333333,62405.0
1144056500,서울특별시 마포구 공덕동,마포구,10.6089,11.054,3.59,낮음,0.1366,0.6235,3.22,0.0,0.0,38646.720583833696,5277.944233460698,41.0,5.333333333333333,100272.0
1153079000,서울특별시 구로구 수궁동,구로구,12.0776,11.0555,3.59,낮음,0.1663,0.5993,3.43,0.0,0.0,22631.43286820415,3763.184099317685,27.33333333333333,0.0,22397.666666666668
1121578000,서울특별시 광진구 능동,광진구,9.6608,11.0002,3.57,낮음,0.126,0.6359,3.27,0.0,0.0,15181.689166175402,1912.677391639374,14.666666666666666,1.6666666666666667,34064.0
1156056000,서울특별시 영등포구 당산2동,영등포구,9.1208,11.0143,3.57,낮음,0.1158,0.554,3.37,0.0,0.0,36911.76791366448,4274.1826815411205,33.666666666666664,3.0,127352.33333333331
1123061000,서울특별시 동대문구 답십리2동,동대문구,9.2812,10.9927,3.56,낮음,0.1873,0.6955,3.25,0.0,0.0,21908.082358333337,4102.735141020743,20.33333333333333,1.0,34928.666666666664
1165053100,서울특별시 서초구 서초4동,서초구,8.8849,10.964,3.55,낮음,0.1033,0.4541,5.94,0.0,0.0,41268.4055885917,4263.1593687318045,36.66666666666666,7.0,174028.0
1171058000,서울특별시 송파구 송파1동,송파구,12.6422,10.9518,3.54,낮음,0.1301,0.4684,6.28,0.0,0.0,29267.059570205605,3808.206876482896,37.0,1.3333333333333333,45240.333333333336
1147054000,서울특별시 양천구 목4동,양천구,11.9979,10.9427,3.54,낮음,0.1338,0.6145,3.1,0.0,0.0,17780.84169724345,2379.833521006186,21.33333333333333,0.0,31370.0
1121584000,서울특별시 광진구 자양3동,광진구,7.9442,10.9316,3.53,낮음,0.1418,0.6359,3.27,0.0,0.0,23916.718999445053,3390.9091812954875,19.0,0.3333333333333333,75271.33333333333
1138057000,서울특별시 은평구 대조동,은평구,8.3197,10.9269,3.53,낮음,0.1689,0.5835,3.41,0.0,0.0,45274.094156304585,7648.960024426856,37.66666666666666,2.6666666666666665,537032.3333333334
1165054000,서울특별시 서초구 잠원동,서초구,10.098,10.8972,3.52,낮음,0.1132,0.4541,5.94,0.0,0.0,32349.752668513465,3661.4454791211792,32.666666666666664,2.6666666666666665,94026.66666666669
1126054000,서울특별시 중랑구 면목4동,중랑구,12.2865,10.8735,3.51,낮음,0.1916,0.5997,3.26,0.0,0.0,16820.687932478166,3222.6878618176856,20.666666666666668,0.3333333333333333,5220.666666666667
1153052000,서울특별시 구로구 구로1동,구로구,10.4963,10.84,3.49,낮음,0.1352,0.5993,3.43,0.0,0.0,16513.782375900653,2232.255315711426,17.333333333333332,0.0,25633.666666666668
1159054000,서울특별시 동작구 상도2동,동작구,9.6078,10.8384,3.49,낮음,0.1576,0.5743,2.8,0.0,0.0,21163.37919292213,3336.151658733625,20.33333333333333,0.3333333333333333,27919.0
1144063000,서울특별시 마포구 신수동,마포구,9.6701,10.8446,3.49,낮음,0.1391,0.6235,3.22,0.0,0.0,17235.209232914847,2397.2997433860987,16.666666666666668,0.3333333333333333,23176.0
1150063000,서울특별시 강서구 방화1동,강서구,11.5313,10.7851,3.47,낮음,0.1523,0.4572,3.62,0.0,0.0,33242.86333125,5063.309422625546,38.333333333333336,1.0,47817.0
1132068100,서울특별시 도봉구 쌍문4동,도봉구,10.2425,10.7586,3.45,낮음,0.1896,0.65,4.79,0.0,0.0,13343.072403538938,2529.6847465793307,13.666666666666666,1.3333333333333333,12001.0
1159066000,서울특별시 동작구 대방동,동작구,9.0421,10.7549,3.45,낮음,0.1474,0.5743,2.8,0.0,0.0,40182.49084142104,5923.690210471252,36.333333333333336,3.333333333333333,95384.33333333331
1123074000,서울특별시 동대문구 이문1동,동대문구,9.9532,10.7342,3.44,낮음,0.1127,0.6955,3.25,0.0,0.0,24447.81622449054,2754.488285234716,24.33333333333333,0.3333333333333333,25159.0
1129061000,서울특별시 성북구 보문동,성북구,11.3691,10.7382,3.44,낮음,0.161,0.6333,2.79,0.0,0.0,15832.443631040756,2548.261281513828,18.0,1.0,16799.333333333332
1129068500,서울특별시 성북구 길음2동,성북구,9.0087,10.7074,3.43,낮음,0.1658,0.6333,2.79,0.0,0.0,18130.58290179221,3006.555851846798,16.333333333333332,0.6666666666666666,31953.33333333333
1168065000,서울특별시 강남구 역삼2동,강남구,8.975,10.6762,3.42,낮음,0.0856,0.5206,4.83,0.0,0.0,53853.47190156477,4608.123061490175,48.333333333333336,2.333333333333333,142449.0
1174053000,서울특별시 강동구 명일1동,강동구,9.411,10.6741,3.41,낮음,0.1842,0.5642,4.1,0.0,0.0,26564.59564433224,4893.907665247452,25.0,1.0,37455.66666666666
1138056000,서울특별시 은평구 구산동,은평구,9.3387,10.597,3.38,낮음,0.1876,0.5835,3.41,0.0,0.0,24985.566268759096,4686.49460117358,23.33333333333333,0.6666666666666666,33708.0
1159065000,서울특별시 동작구 사당4동,동작구,8.7255,10.5962,3.38,낮음,0.1752,0.5743,2.8,0.0,0.0,13370.790363700871,2343.225974244905,11.666666666666666,0.3333333333333333,26047.0
1162059500,서울특별시 관악구 청룡동,관악구,10.527,10.5776,3.37,낮음,0.127,0.5979,3.15,0.0,0.0,38630.95023064956,4904.462437445415,40.66666666666666,1.3333333333333333,69650.33333333333
1141071000,서울특별시 서대문구 북가좌1동,서대문구,9.4126,10.5675,3.37,낮음,0.1619,0.6647,2.75,0.0,0.0,14165.389575209245,2292.852569768923,13.333333333333334,1.0,8351.333333333334
1123060000,서울특별시 동대문구 답십리1동,동대문구,7.7252,10.53,3.35,낮음,0.153,0.6955,3.25,0.0,0.0,22437.41779495997,3432.457777347161,17.333333333333332,0.3333333333333333,60786.66666666666
1150061100,서울특별시 강서구 발산1동,강서구,10.0508,10.5137,3.34,낮음,0.1244,0.4572,3.62,0.0,0.0,34822.930178729985,4333.052801200874,35.0,0.6666666666666666,87827.0
1120052000,서울특별시 성동구 왕십리2동,성동구,9.8619,10.47,3.32,낮음,0.1515,0.75,3.32,0.0,0.0,14534.09111074418,2202.49883224163,14.333333333333334,0.0,35391.0
1156054000,서울특별시 영등포구 여의동,영등포구,6.8618,10.4762,3.32,낮음,0.0969,0.554,3.37,0.0,0.0,93270.06469324054,9036.388916512007,64.0,4.666666666666667,255026.3333333333
1168061000,서울특별시 강남구 대치2동,강남구,8.4784,10.4766,3.32,낮음,0.1053,0.5206,4.83,0.0,0.0,49537.61308098617,5214.054374808952,42.0,0.6666666666666666,203497.66666666663
1129052500,서울특별시 성북구 성북동,성북구,10.5188,10.4225,3.3,매우낮음,0.1685,0.6333,2.79,0.0,0.0,20914.934138191413,3525.054484861718,22.0,0.0,51910.333333333336
1171064100,서울특별시 송파구 문정1동,송파구,10.1751,10.432,3.3,매우낮음,0.1416,0.4684,6.28,0.0,0.0,20638.69756047125,2923.03367224345,21.0,1.3333333333333333,17938.333333333332
1154568000,서울특별시 금천구 시흥2동,금천구,7.7537,10.4124,3.29,매우낮음,0.1832,0.6476,3.1,0.0,0.0,15046.64887930313,2756.5012764465064,11.666666666666666,0.6666666666666666,24672.0
1129070500,서울특별시 성북구 종암동,성북구,9.6343,10.4009,3.29,매우낮음,0.1628,0.6333,2.79,0.0,0.0,38404.497028193226,6253.5697850072775,37.0,2.0,68866.66666666667
1165062100,서울특별시 서초구 방배4동,서초구,9.0453,10.3988,3.29,매우낮음,0.1515,0.4541,5.94,0.0,0.0,26533.261214374088,4018.5142460243815,24.0,1.0,103282.0
1168067500,서울특별시 강남구 개포3동,강남구,12.368500000000001,10.3846,3.28,매우낮음,0.16005,0.5206,4.83,0.0,0.0,21332.169676937774,3326.947067289848,9.333333333333334,0.6666666666666666,22769.33333333333
1129071500,서울특별시 성북구 월곡1동,성북구,7.7491,10.3874,3.28,매우낮음,0.1607,0.6333,2.79,0.0,0.0,24519.044510944324,3940.636862709243,19.0,1.0,71022.0
1150059300,서울특별시 강서구 화곡8동,강서구,10.0448,10.3864,3.28,매우낮음,0.1565,0.4572,3.62,0.0,0.0,30529.98873958333,4776.631026855896,30.666666666666668,0.6666666666666666,22495.666666666668
1174058000,서울특별시 강동구 암사2동,강동구,9.5559,10.3546,3.27,매우낮음,0.157,0.5642,4.1,0.0,0.0,14650.6028488901,2300.5798509825327,14.0,0.0,63263.0
1174052600,서울특별시 강동구 상일제2동,강동구,12.368500000000001,10.3619,3.27,매우낮음,0.16005,0.5642,4.1,0.0,0.0,21332.169676937774,3326.947067289848,10.0,0.0,31530.0
1153056000,서울특별시 구로구 구로5동,구로구,11.1217,10.3677,3.27,매우낮음,0.1389,0.5993,3.43,0.0,0.0,32968.492714101165,4577.988151200873,36.66666666666666,0.3333333333333333,27958.33333333333
1147052000,서울특별시 양천구 목2동,양천구,10.4473,10.3278,3.25,매우낮음,0.1514,0.6145,3.1,0.0,0.0,22972.4306863992,3477.3610748362444,24.0,0.0,14858.333333333334
1165056000,서울특별시 서초구 반포1동,서초구,10.6037,10.3144,3.25,매우낮음,0.1003,0.4541,5.94,0.0,0.0,32378.783705140104,3247.5183505276564,34.333333333333336,1.6666666666666667,48118.0
1171051000,서울특별시 송파구 풍납1동,송파구,8.6676,10.3217,3.25,매우낮음,0.1895,0.4684,6.28,0.0,0.0,14998.438631668483,2841.857576683042,13.0,0.6666666666666666,22118.666666666668
1165051000,서울특별시 서초구 서초1동,서초구,10.1011,10.3004,3.24,매우낮음,0.1327,0.4541,5.94,0.0,0.0,31679.67913289665,4202.66294922671,32.0,1.3333333333333333,89182.66666666667
1150056000,서울특별시 강서구 화곡3동,강서구,10.5348,10.28,3.23,매우낮음,0.1845,0.4572,3.62,0.0,0.0,18668.34516044396,3444.1522289756185,19.666666666666668,0.0,16911.666666666668
1171064600,서울특별시 송파구 장지동,송파구,8.8963,10.2587,3.22,매우낮음,0.1435,0.4684,6.28,0.0,0.0,32972.39020745997,4732.093190611354,29.33333333333333,1.6666666666666667,97895.0
1174054000,서울특별시 강동구 명일2동,강동구,8.641,10.2314,3.21,매우낮음,0.1647,0.5642,4.1,0.0,0.0,16201.897632741991,2668.825027847525,14.0,0.0,32839.666666666664
1165053000,서울특별시 서초구 서초3동,서초구,9.8023,10.2068,3.2,매우낮음,0.1124,0.4541,5.94,0.0,0.0,63930.75533474345,7184.4748995815135,62.66666666666666,1.6666666666666667,77788.0
1138059000,서울특별시 은평구 응암2동,은평구,9.9905,10.2205,3.2,매우낮음,0.1476,0.5835,3.41,0.0,0.0,16015.274069168488,2364.546108133188,16.0,0.0,14839.666666666666
1168070000,서울특별시 강남구 세곡동,강남구,7.8576,10.2021,3.2,매우낮음,0.1443,0.5206,4.83,0.0,0.0,45815.69502325328,6610.751747161572,36.0,2.333333333333333,254755.0
1153075000,서울특별시 구로구 개봉2동,구로구,7.3652,10.1696,3.18,매우낮음,0.1946,0.5993,3.43,0.0,0.0,23533.94490225619,4578.831354221252,17.333333333333332,0.0,38140.66666666666
1135057000,서울특별시 노원구 월계2동,노원구,8.1934,10.1407,3.17,매우낮음,0.2198,0.646,3.44,0.0,0.0,19527.938141557497,4292.933724681587,16.0,0.6666666666666666,24387.666666666668
1171056100,서울특별시 송파구 방이1동,송파구,9.8726,10.1304,3.16,매우낮음,0.1456,0.4684,6.28,0.0,0.0,17557.038882268924,2556.761485098253,17.333333333333332,0.6666666666666666,17401.0
1147064000,서울특별시 양천구 신정3동,양천구,8.686,10.0893,3.14,매우낮음,0.163,0.6145,3.1,0.0,0.0,41062.23792291667,6694.070152119723,35.666666666666664,1.6666666666666667,57294.0
1121581000,서울특별시 광진구 광장동,광진구,7.3107,10.0425,3.12,매우낮음,0.1177,0.6359,3.27,0.0,0.0,35564.514818276926,4186.841956532024,26.0,1.0,139318.0
1150053500,서울특별시 강서구 등촌3동,강서구,8.3356,10.0238,3.11,매우낮음,0.1814,0.4572,3.62,0.0,0.0,39189.47567228894,7109.976235498544,32.666666666666664,1.0,55529.66666666666
1144061000,서울특별시 마포구 염리동,마포구,7.3733,10.0005,3.1,매우낮음,0.117,0.6235,3.22,1.0,0.6319986175530687,15822.81942121543,1851.501106795852,11.666666666666666,1.3333333333333333,29906.0
1132051400,서울특별시 도봉구 창4동,도봉구,6.8948,9.9521,3.08,매우낮음,0.1875,0.65,4.79,0.0,0.0,28040.58989808952,5256.330353429767,19.33333333333333,0.3333333333333333,48673.66666666666
1159053000,서울특별시 동작구 상도1동,동작구,9.2794,9.9347,3.07,매우낮음,0.1528,0.5743,2.8,1.0,0.2263278618065178,44183.68962699236,6750.38880021834,41.0,1.0,37275.333333333336
1153051000,서울특별시 구로구 신도림동,구로구,10.2243,9.7896,3.0,매우낮음,0.1261,0.5993,3.43,0.0,0.0,33254.114388591704,4192.71071444687,34.0,0.0,101057.66666666669
1174055000,서울특별시 강동구 고덕1동,강동구,7.3803,9.7601,2.99,매우낮음,0.1241,0.5642,4.1,0.0,0.0,24840.775157851163,3083.377391375546,18.33333333333333,0.6666666666666666,53342.66666666666
1121587000,서울특별시 광진구 구의3동,광진구,8.4837,9.7516,2.99,매우낮음,0.1322,0.6359,3.27,0.0,0.0,30647.01734836245,4051.9684738992,26.0,0.3333333333333333,33515.666666666664
1165065100,서울특별시 서초구 양재1동,서초구,8.4145,9.731,2.98,매우낮음,0.1297,0.4541,5.94,0.0,0.0,53479.37225641375,6937.866401328239,45.0,2.6666666666666665,70319.66666666667
1126068000,서울특별시 중랑구 신내1동,중랑구,8.7931,9.7326,2.98,매우낮음,0.1671,0.5997,3.26,0.0,0.0,34117.48501199054,5702.457419768923,30.0,1.3333333333333333,18718.33333333333
1168075000,서울특별시 강남구 수서동,강남구,6.4806,9.6989,2.96,매우낮음,0.2133,0.5206,4.83,0.0,0.0,23146.060091621177,4938.008321988718,15.0,1.0,29533.33333333333
1123075000,서울특별시 동대문구 이문2동,동대문구,8.1106,9.7055,2.96,매우낮음,0.1938,0.6955,3.25,0.0,0.0,14384.538511280933,2787.8994825964337,11.666666666666666,1.3333333333333333,17867.0
1129066000,서울특별시 성북구 길음1동,성북구,4.6027,9.6872,2.96,매우낮음,0.1346,0.6333,2.79,0.0,0.0,35486.48089476892,4777.761677210699,16.333333333333332,11.666666666666666,70040.0
1129059000,서울특별시 성북구 돈암2동,성북구,6.3574,9.6999,2.96,매우낮음,0.1602,0.6333,2.79,0.0,0.0,14156.80817250728,2267.768046797671,9.0,0.0,26001.0
1147067000,서울특별시 양천구 신정6동,양천구,4.7058,9.6906,2.96,매우낮음,0.1373,0.6145,3.1,0.0,0.0,19833.740795151018,2722.198239838064,9.333333333333334,0.0,46740.66666666666
1135070000,서울특별시 노원구 상계8동,노원구,7.2553,9.65,2.94,매우낮음,0.1518,0.646,3.44,0.0,0.0,17917.84658955604,2719.818231723072,13.0,0.3333333333333333,24220.666666666668
1141055500,서울특별시 서대문구 북아현동,서대문구,4.934,9.6255,2.93,매우낮음,0.1063,0.6647,2.75,0.0,0.0,39859.254532405386,4238.639587181587,19.666666666666668,1.6666666666666667,33147.666666666664
1165052000,서울특별시 서초구 서초2동,서초구,7.4943,9.5823,2.91,매우낮음,0.0968,0.4541,5.94,0.0,0.0,45367.83642166121,4393.038067585517,34.0,1.6666666666666667,118263.66666666669
1144055500,서울특별시 마포구 아현동,마포구,5.2644,9.5583,2.9,매우낮음,0.1205,0.6235,3.22,0.0,0.0,26593.72401048035,3204.483966084425,14.0,1.0,86910.66666666667
1174069000,서울특별시 강동구 둔촌1동,강동구,7.0324,9.5456,2.89,매우낮음,0.1718,0.5642,4.1,0.0,0.0,4976.974860635008,854.8863443777293,3.5,0.0,869.0
1135062500,서울특별시 노원구 중계2·3동,노원구,7.5883,9.551,2.89,매우낮음,0.1899,0.646,3.44,0.0,0.0,32067.042414546944,6089.555850891557,24.33333333333333,1.3333333333333333,62788.66666666666
1156069000,서울특별시 영등포구 신길7동,영등포구,6.9384,9.511,2.87,매우낮음,0.139,0.554,3.37,0.0,0.0,16334.187482305311,2270.2097667849343,11.333333333333334,0.3333333333333333,13409.0
1174056000,서울특별시 강동구 고덕2동,강동구,7.1708,9.4872,2.86,매우낮음,0.1586,0.5642,4.1,0.0,0.0,20918.10757072179,3317.387952729257,15.0,0.0,73225.66666666667
1129062000,서울특별시 성북구 정릉1동,성북구,7.3466,9.4365,2.84,매우낮음,0.167,0.6333,2.79,0.0,0.0,14065.53738746361,2349.3496001728527,10.333333333333334,0.6666666666666666,26653.666666666668
1135060000,서울특별시 노원구 공릉2동,노원구,8.5574,9.3532,2.8,매우낮음,0.1311,0.646,3.44,0.0,0.0,44405.83573444324,5821.984570178311,38.0,1.3333333333333333,75912.0
1135061200,서울특별시 노원구 하계2동,노원구,7.6503,9.3093,2.78,매우낮음,0.1686,0.646,3.44,0.0,0.0,16557.09030708697,2791.5819270924308,12.666666666666666,0.6666666666666666,20016.0
1153078000,서울특별시 구로구 오류2동,구로구,6.3019,9.319,2.78,매우낮음,0.1547,0.5993,3.43,0.0,0.0,50778.61916205422,7854.807056177219,32.0,1.0,237706.66666666663
1120053500,서울특별시 성동구 왕십리도선동,성동구,9.1673,9.2619,2.76,매우낮음,0.1328,0.75,3.32,0.0,0.0,29088.81168804585,3863.696117749272,26.666666666666668,0.0,37419.0
1171053200,서울특별시 송파구 거여2동,송파구,10.4594,9.2281,2.74,매우낮음,0.1862,0.4684,6.28,0.0,0.0,17209.451604321326,3204.635264101164,18.0,0.0,22142.666666666668
1150061500,서울특별시 강서구 우장산동,강서구,7.9011,9.2015,2.73,매우낮음,0.1434,0.4572,3.62,0.0,0.0,33328.73688546215,4779.283317503639,26.33333333333333,1.0,19687.0
1135072000,서울특별시 노원구 상계10동,노원구,7.0556,9.1382,2.7,매우낮음,0.1628,0.646,3.44,0.0,0.0,13228.348074435951,2153.464312154294,9.333333333333334,0.3333333333333333,8487.333333333334
1129058000,서울특별시 성북구 돈암1동,성북구,5.6975,9.0992,2.68,매우낮음,0.2066,0.6333,2.79,0.0,0.0,12871.115863400655,2659.684565675036,7.333333333333333,0.3333333333333333,6705.666666666667
1147051000,서울특별시 양천구 목1동,양천구,6.2204,8.9842,2.63,매우낮음,0.1089,0.6145,3.1,0.0,0.0,42870.00673852803,4667.830233133188,26.666666666666668,2.0,48198.0
1159064000,서울특별시 동작구 사당3동,동작구,6.58,8.9797,2.63,매우낮음,0.1889,0.5743,2.8,0.0,0.0,19250.11283347889,3636.1954359352258,12.666666666666666,0.0,9945.333333333334
1120064500,서울특별시 성동구 옥수동,성동구,7.1792,8.8574,2.57,매우낮음,0.1651,0.75,3.32,0.0,0.0,27393.87469389556,4521.972262054222,19.666666666666668,0.0,31406.33333333333
1138069000,서울특별시 은평구 진관동,은평구,5.7291,8.8484,2.57,매우낮음,0.1536,0.5835,3.41,1.0,0.1685020356661979,59346.46403803676,9114.819660325693,34.0,0.3333333333333333,72743.33333333333
1171059000,서울특별시 송파구 송파2동,송파구,8.5387,8.8371,2.56,매우낮음,0.1526,0.4684,6.28,0.0,0.0,17957.4426165393,2740.1686041848616,15.333333333333334,0.3333333333333333,10155.333333333334
1171072000,서울특별시 송파구 잠실7동,송파구,4.3421,8.8417,2.56,매우낮음,0.2087,0.4684,6.28,0.0,0.0,9979.880373471617,2082.644250627729,4.333333333333333,0.3333333333333333,3900.6666666666665
1135069500,서울특별시 노원구 상계6·7동,노원구,7.3003,8.7449,2.52,매우낮음,0.1669,0.646,3.44,0.0,0.0,46573.7072772107,7774.239046934133,34.0,1.0,37836.0
