adm_cd,adm_nm,year,fire_count,death_cnt,injury_cnt,property_damage
1144069000,서울특별시 마포구 망원1동,2021,48,0,0,41666
1144069000,서울특별시 마포구 망원1동,2022,24,0,7,114169
1144069000,서울특별시 마포구 망원1동,2023,8,0,0,2300
1144069000,서울특별시 마포구 망원1동,2024,14,0,1,18568
1144070000,서울특별시 마포구 망원2동,2021,52,0,1,42269
1144070000,서울특별시 마포구 망원2동,2022,8,0,0,1010
1144070000,서울특별시 마포구 망원2동,2023,12,0,0,6877
1144070000,서울특별시 마포구 망원2동,2024,17,0,0,71441
1144071000,서울특별시 마포구 연남동,2021,69,0,5,75615
1144071000,서울특별시 마포구 연남동,2022,13,1,0,23475
1144071000,서울특별시 마포구 연남동,2023,14,0,0,21139
1144071000,서울특별시 마포구 연남동,2024,23,0,1,66928
1144072000,서울특별시 마포구 성산1동,2021,51,2,1,106742
1144072000,서울특별시 마포구 성산1동,2022,11,0,0,43468
1144072000,서울특별시 마포구 성산1동,2023,9,0,0,2119
1144072000,서울특별시 마포구 성산1동,2024,10,0,0,5161
1144073000,서울특별시 마포구 성산2동,2021,86,0,5,149985
1144073000,서울특별시 마포구 성산2동,2022,12,0,1,7856
1144073000,서울특별시 마포구 성산2동,2023,21,0,1,31057
1144073000,서울특별시 마포구 성산2동,2024,20,0,0,29615
1144074000,서울특별시 마포구 상암동,2021,101,1,5,1341728
1144074000,서울특별시 마포구 상암동,2022,19,0,2,52049
1144074000,서울특별시 마포구 상암동,2023,11,0,0,33927
1144074000,서울특별시 마포구 상암동,2024,20,0,1,60830
1147051000,서울특별시 양천구 목1동,2021,58,0,5,119556
1147051000,서울특별시 양천구 목1동,2022,12,0,1,20406
1147051000,서울특별시 양천구 목1동,2023,10,0,0,4632
1147051000,서울특별시 양천구 목1동,2024,21,0,4,64451
1147052000,서울특별시 양천구 목2동,2021,52,0,0,19237
1147052000,서울특별시 양천구 목2동,2022,7,0,0,5621
1147052000,서울특별시 양천구 목2동,2023,13,0,0,19717
1147052000,서울특별시 양천구 목2동,2024,11,0,0,4577
1147053000,서울특별시 양천구 목3동,2021,47,0,0,52376
1147053000,서울특별시 양천구 목3동,2022,8,0,0,3522
1147053000,서울특별시 양천구 목3동,2023,14,0,0,11790
1147053000,서울특별시 양천구 목3동,2024,9,0,0,612
1147054000,서울특별시 양천구 목4동,2021,47,0,0,70321
1147054000,서울특별시 양천구 목4동,2022,10,0,0,17795
1147054000,서울특별시 양천구 목4동,2023,7,0,0,5994
1147054000,서울특별시 양천구 목4동,2024,8,0,1,67431
1147055000,서울특별시 양천구 목5동,2021,35,0,0,82384
1147055000,서울특별시 양천구 목5동,2022,15,0,2,46151
1147055000,서울특별시 양천구 목5동,2023,7,0,0,14104
1147055000,서울특별시 양천구 목5동,2024,9,0,18,2108409
1147056000,서울특별시 양천구 신월1동,2021,64,0,1,105634
1147056000,서울특별시 양천구 신월1동,2022,5,0,0,545
1147056000,서울특별시 양천구 신월1동,2023,9,0,0,46538
1147056000,서울특별시 양천구 신월1동,2024,19,1,0,3840
1147057000,서울특별시 양천구 신월2동,2021,54,1,4,86281
1147057000,서울특별시 양천구 신월2동,2022,6,0,0,19683
1147057000,서울특별시 양천구 신월2동,2023,4,0,2,88245
1147057000,서울특별시 양천구 신월2동,2024,13,0,2,40285
1147058000,서울특별시 양천구 신월3동,2021,61,0,0,21223
1147058000,서울특별시 양천구 신월3동,2022,7,0,0,23247
1147058000,서울특별시 양천구 신월3동,2023,12,0,0,39396
1147058000,서울특별시 양천구 신월3동,2024,7,0,1,12952
1147059000,서울특별시 양천구 신월4동,2021,40,0,1,116422
1147059000,서울특별시 양천구 신월4동,2022,4,0,0,13769
1147059000,서울특별시 양천구 신월4동,2023,11,0,0,15110
1147059000,서울특별시 양천구 신월4동,2024,5,0,0,5199
1147060000,서울특별시 양천구 신월5동,2021,38,1,5,43395
1147060000,서울특별시 양천구 신월5동,2022,9,0,0,23618
1147060000,서울특별시 양천구 신월5동,2023,3,0,0,271
1147060000,서울특별시 양천구 신월5동,2024,7,0,0,91769
1147061000,서울특별시 양천구 신월6동,2021,25,1,2,93649
1147061000,서울특별시 양천구 신월6동,2022,4,0,0,12199
1147061000,서울특별시 양천구 신월6동,2023,2,0,0,63
1147061000,서울특별시 양천구 신월6동,2024,1,0,0,477
1147061100,서울특별시 양천구 신월7동,2021,55,1,3,72757
1147061100,서울특별시 양천구 신월7동,2022,14,0,0,19289
1147061100,서울특별시 양천구 신월7동,2023,10,0,0,14326
1147061100,서울특별시 양천구 신월7동,2024,10,0,1,12397
1147062000,서울특별시 양천구 신정1동,2021,47,0,1,236724
1147062000,서울특별시 양천구 신정1동,2022,10,0,1,2302
1147062000,서울특별시 양천구 신정1동,2023,5,0,0,16923
1147062000,서울특별시 양천구 신정1동,2024,7,0,0,857
1147063000,서울특별시 양천구 신정2동,2021,33,0,2,342898
1147063000,서울특별시 양천구 신정2동,2022,4,0,0,179
1147063000,서울특별시 양천구 신정2동,2023,6,0,1,34781
1147063000,서울특별시 양천구 신정2동,2024,8,0,0,9045
1147064000,서울특별시 양천구 신정3동,2021,87,1,3,79438
1147064000,서울특별시 양천구 신정3동,2022,13,0,2,90197
1147064000,서울특별시 양천구 신정3동,2023,7,0,0,2247
1147064000,서울특별시 양천구 신정3동,2024,10,0,1,4045
1147065000,서울특별시 양천구 신정4동,2021,93,0,3,124915
1147065000,서울특별시 양천구 신정4동,2022,22,0,0,44120
1147065000,서울특별시 양천구 신정4동,2023,22,0,8,52115
1147065000,서울특별시 양천구 신정4동,2024,19,0,3,95013
1147067000,서울특별시 양천구 신정6동,2021,20,0,0,113010
1147067000,서울특별시 양천구 신정6동,2022,3,0,0,23344
1147067000,서울특별시 양천구 신정6동,2023,5,0,0,3868
1147067000,서울특별시 양천구 신정6동,2024,4,0,0,199
1147068000,서울특별시 양천구 신정7동,2021,43,0,1,36137
1147068000,서울특별시 양천구 신정7동,2022,4,0,0,344
1147068000,서울특별시 양천구 신정7동,2023,12,0,0,94665
1147068000,서울특별시 양천구 신정7동,2024,7,0,0,1691
1150051000,서울특별시 강서구 염창동,2021,79,0,2,128508
1150051000,서울특별시 강서구 염창동,2022,10,0,0,13429
1150051000,서울특별시 강서구 염창동,2023,18,0,1,240585
1150051000,서울특별시 강서구 염창동,2024,18,0,0,208585
1150052000,서울특별시 강서구 등촌1동,2021,81,0,4,151338
1150052000,서울특별시 강서구 등촌1동,2022,13,0,1,16862
1150052000,서울특별시 강서구 등촌1동,2023,15,0,0,32724
1150052000,서울특별시 강서구 등촌1동,2024,6,0,0,32041
1150053000,서울특별시 강서구 등촌2동,2021,45,0,2,33734
1150053000,서울특별시 강서구 등촌2동,2022,11,2,0,35512
1150053000,서울특별시 강서구 등촌2동,2023,7,0,0,5349
1150053000,서울특별시 강서구 등촌2동,2024,9,0,0,6286
1150053500,서울특별시 강서구 등촌3동,2021,68,1,1,138326
1150053500,서울특별시 강서구 등촌3동,2022,12,0,2,5633
1150053500,서울특별시 강서구 등촌3동,2023,18,0,0,22630
1150053500,서울특별시 강서구 등촌3동,2024,17,0,1,8235
1150054000,서울특별시 강서구 화곡1동,2021,149,1,8,153486
1150054000,서울특별시 강서구 화곡1동,2022,16,0,1,156088
1150054000,서울특별시 강서구 화곡1동,2023,34,0,1,43895
1150054000,서울특별시 강서구 화곡1동,2024,38,0,1,194981
1150055000,서울특별시 강서구 화곡2동,2021,36,0,1,102119
1150055000,서울특별시 강서구 화곡2동,2022,6,0,0,24200
1150055000,서울특별시 강서구 화곡2동,2023,1,0,0,14
1150055000,서울특별시 강서구 화곡2동,2024,7,0,0,1082
1150056000,서울특별시 강서구 화곡3동,2021,43,0,0,47256
1150056000,서울특별시 강서구 화곡3동,2022,3,0,0,364
1150056000,서울특별시 강서구 화곡3동,2023,13,0,0,3115
1150056000,서울특별시 강서구 화곡3동,2024,9,1,0,24100
1150057000,서울특별시 강서구 화곡4동,2021,51,3,3,41524
1150057000,서울특별시 강서구 화곡4동,2022,12,0,2,8849
1150057000,서울특별시 강서구 화곡4동,2023,9,0,0,4340
1150057000,서울특별시 강서구 화곡4동,2024,19,0,0,4429
1150059000,서울특별시 강서구 화곡본동,2021,113,0,5,83786
1150059000,서울특별시 강서구 화곡본동,2022,19,0,0,18064
1150059000,서울특별시 강서구 화곡본동,2023,15,0,0,18230
1150059000,서울특별시 강서구 화곡본동,2024,19,0,0,21015
1150059100,서울특별시 강서구 화곡6동,2021,82,1,2,33863
1150059100,서울특별시 강서구 화곡6동,2022,11,0,0,13893
1150059100,서울특별시 강서구 화곡6동,2023,15,0,1,17537
1150059100,서울특별시 강서구 화곡6동,2024,24,0,1,42489
1150059300,서울특별시 강서구 화곡8동,2021,74,0,2,48205
1150059300,서울특별시 강서구 화곡8동,2022,6,1,0,18773
1150059300,서울특별시 강서구 화곡8동,2023,12,0,0,509
1150059300,서울특별시 강서구 화곡8동,2024,12,0,1,8989
1150060300,서울특별시 강서구 가양1동,2021,123,1,15,380937
1150060300,서울특별시 강서구 가양1동,2022,22,0,1,14963
1150060300,서울특별시 강서구 가양1동,2023,26,0,0,19454
1150060300,서울특별시 강서구 가양1동,2024,27,0,0,15082
1150060400,서울특별시 강서구 가양2동,2021,48,0,2,159546
1150060400,서울특별시 강서구 가양2동,2022,1,0,0,1023
1150060400,서울특별시 강서구 가양2동,2023,5,0,0,1343
1150060400,서울특별시 강서구 가양2동,2024,7,0,1,29417
1150060500,서울특별시 강서구 가양3동,2021,30,1,3,12570
1150060500,서울특별시 강서구 가양3동,2022,3,0,1,17823
1150060500,서울특별시 강서구 가양3동,2023,3,0,0,1340
1150060500,서울특별시 강서구 가양3동,2024,1,0,0,15
1150061100,서울특별시 강서구 발산1동,2021,74,0,2,205679
1150061100,서울특별시 강서구 발산1동,2022,15,0,0,32840
1150061100,서울특별시 강서구 발산1동,2023,16,0,0,24962
1150061100,서울특별시 강서구 발산1동,2024,16,0,0,8033
1150061500,서울특별시 강서구 우장산동,2021,58,0,3,54535
1150061500,서울특별시 강서구 우장산동,2022,10,0,0,1423
1150061500,서울특별시 강서구 우장산동,2023,11,0,0,3103
1150061500,서울특별시 강서구 우장산동,2024,14,0,0,20313
1150062000,서울특별시 강서구 공항동,2021,79,0,9,168190
1150062000,서울특별시 강서구 공항동,2022,13,0,1,23634
1150062000,서울특별시 강서구 공항동,2023,17,0,1,54594
1150062000,서울특별시 강서구 공항동,2024,18,0,0,10644
1150063000,서울특별시 강서구 방화1동,2021,80,0,3,66806
1150063000,서울특별시 강서구 방화1동,2022,16,0,0,60455
1150063000,서울특별시 강서구 방화1동,2023,19,0,0,16190
1150063000,서울특별시 강서구 방화1동,2024,23,0,0,30835
1150064000,서울특별시 강서구 방화2동,2021,90,0,2,309828
1150064000,서울특별시 강서구 방화2동,2022,19,1,2,67602
1150064000,서울특별시 강서구 방화2동,2023,17,0,0,10230
1150064000,서울특별시 강서구 방화2동,2024,27,0,2,57692
1150064100,서울특별시 강서구 방화3동,2021,48,1,7,56449
1150064100,서울특별시 강서구 방화3동,2022,7,0,0,13816
1150064100,서울특별시 강서구 방화3동,2023,5,0,1,3351
1150064100,서울특별시 강서구 방화3동,2024,6,0,0,6932
1153051000,서울특별시 구로구 신도림동,2021,63,1,0,141951
1153051000,서울특별시 구로구 신도림동,2022,20,0,0,49536
1153051000,서울특별시 구로구 신도림동,2023,19,0,0,111686
1153051000,서울특별시 구로구 신도림동,2024,11,0,0,58472
1153052000,서울특별시 구로구 구로1동,2021,38,1,0,66031
1153052000,서울특별시 구로구 구로1동,2022,5,0,0,1360
1153052000,서울특별시 구로구 구로1동,2023,9,0,0,9510
1153052000,서울특별시 구로구 구로1동,2024,9,0,0,8075
1153053000,서울특별시 구로구 구로2동,2021,144,0,7,372638
1153053000,서울특별시 구로구 구로2동,2022,30,0,4,35778
1153053000,서울특별시 구로구 구로2동,2023,31,0,2,226893
1153053000,서울특별시 구로구 구로2동,2024,27,1,0,116171
1153054000,서울특별시 구로구 구로3동,2021,117,0,3,326985
1153054000,서울특별시 구로구 구로3동,2022,29,0,0,24369
1153054000,서울특별시 구로구 구로3동,2023,19,0,4,26920
1153054000,서울특별시 구로구 구로3동,2024,14,0,0,11309
1153055000,서울특별시 구로구 구로4동,2021,89,0,1,245282
1153055000,서울특별시 구로구 구로4동,2022,15,0,1,50367
1153055000,서울특별시 구로구 구로4동,2023,12,0,1,17854
1153055000,서울특별시 구로구 구로4동,2024,17,0,0,388146
1153056000,서울특별시 구로구 구로5동,2021,84,0,1,66027
1153056000,서울특별시 구로구 구로5동,2022,16,0,0,12418
1153056000,서울특별시 구로구 구로5동,2023,10,0,0,5430
1153056000,서울특별시 구로구 구로5동,2024,16,0,0,23417
1153059500,서울특별시 구로구 가리봉동,2021,58,1,2,41328
1153059500,서울특별시 구로구 가리봉동,2022,12,0,0,9806
1153059500,서울특별시 구로구 가리봉동,2023,9,1,0,8652
1153059500,서울특별시 구로구 가리봉동,2024,9,0,1,76805
1153072000,서울특별시 구로구 고척1동,2021,61,1,3,160477
1153072000,서울특별시 구로구 고척1동,2022,18,0,0,60859
1153072000,서울특별시 구로구 고척1동,2023,13,0,1,10816
1153072000,서울특별시 구로구 고척1동,2024,15,0,0,23409
1153073000,서울특별시 구로구 고척2동,2021,56,0,1,89125
1153073000,서울특별시 구로구 고척2동,2022,7,0,0,716
1153073000,서울특별시 구로구 고척2동,2023,5,0,0,47673
1153073000,서울특별시 구로구 고척2동,2024,11,0,0,36246
1153074000,서울특별시 구로구 개봉1동,2021,60,1,1,417360
1153074000,서울특별시 구로구 개봉1동,2022,13,0,0,3263
1153074000,서울특별시 구로구 개봉1동,2023,14,0,1,22725
1153074000,서울특별시 구로구 개봉1동,2024,17,0,0,11948
1153075000,서울특별시 구로구 개봉2동,2021,40,0,0,109268
1153075000,서울특별시 구로구 개봉2동,2022,8,0,0,4815
1153075000,서울특별시 구로구 개봉2동,2023,4,0,0,339
1153075000,서울특별시 구로구 개봉2동,2024,10,0,0,3697
1153076000,서울특별시 구로구 개봉3동,2021,52,0,2,193720
1153076000,서울특별시 구로구 개봉3동,2022,10,0,0,4573
1153076000,서울특별시 구로구 개봉3동,2023,12,1,0,11974
1153076000,서울특별시 구로구 개봉3동,2024,8,0,0,60749
1153077000,서울특별시 구로구 오류1동,2021,49,0,0,78625
1153077000,서울특별시 구로구 오류1동,2022,10,0,0,2198
1153077000,서울특별시 구로구 오류1동,2023,12,0,0,160895
1153077000,서울특별시 구로구 오류1동,2024,6,0,0,2510
1153078000,서울특별시 구로구 오류2동,2021,61,0,3,521437
1153078000,서울특별시 구로구 오류2동,2022,16,0,0,156716
1153078000,서울특별시 구로구 오류2동,2023,19,0,0,34967
1153078000,서울특별시 구로구 오류2동,2024,13,0,0,24872
1153079000,서울특별시 구로구 수궁동,2021,64,0,0,57278
1153079000,서울특별시 구로구 수궁동,2022,11,0,0,6894
1153079000,서울특별시 구로구 수궁동,2023,7,0,0,3021
1153079000,서울특별시 구로구 수궁동,2024,13,0,0,12635
1153080000,서울특별시 구로구 항동,2021,15,0,1,41138
1153080000,서울특별시 구로구 항동,2022,2,0,0,464
1153080000,서울특별시 구로구 항동,2023,3,0,0,26698
1153080000,서울특별시 구로구 항동,2024,7,0,4,64404
1154551000,서울특별시 금천구 가산동,2021,155,0,8,549103
1154551000,서울특별시 금천구 가산동,2022,57,0,3,630218
1154551000,서울특별시 금천구 가산동,2023,45,0,0,24025
1154551000,서울특별시 금천구 가산동,2024,57,0,1,89469
1154561000,서울특별시 금천구 독산1동,2021,122,1,7,580369
1154561000,서울특별시 금천구 독산1동,2022,33,0,3,60324
1154561000,서울특별시 금천구 독산1동,2023,42,0,0,49255
1154561000,서울특별시 금천구 독산1동,2024,49,0,1,466462
1154562000,서울특별시 금천구 독산2동,2021,50,0,0,60649
1154562000,서울특별시 금천구 독산2동,2022,19,0,0,8227
1154562000,서울특별시 금천구 독산2동,2023,12,1,3,53869
1154562000,서울특별시 금천구 독산2동,2024,13,0,3,68222
1154563000,서울특별시 금천구 독산3동,2021,83,1,1,214074
1154563000,서울특별시 금천구 독산3동,2022,21,0,0,49869
1154563000,서울특별시 금천구 독산3동,2023,21,0,0,7340
1154563000,서울특별시 금천구 독산3동,2024,26,0,0,1655527
1154564000,서울특별시 금천구 독산4동,2021,40,0,2,55707
1154564000,서울특별시 금천구 독산4동,2022,13,0,1,3696
1154564000,서울특별시 금천구 독산4동,2023,11,0,1,1916
1154564000,서울특별시 금천구 독산4동,2024,13,1,0,34048
1154567000,서울특별시 금천구 시흥1동,2021,106,3,10,848762
1154567000,서울특별시 금천구 시흥1동,2022,27,0,1,7897
1154567000,서울특별시 금천구 시흥1동,2023,28,0,0,19204
1154567000,서울특별시 금천구 시흥1동,2024,28,0,4,104815
1154568000,서울특별시 금천구 시흥2동,2021,24,1,2,46743
1154568000,서울특별시 금천구 시흥2동,2022,6,0,0,26828
1154568000,서울특별시 금천구 시흥2동,2023,5,0,0,445
1154568000,서울특별시 금천구 시흥2동,2024,11,0,9,87003
1154569000,서울특별시 금천구 시흥3동,2021,29,0,0,64737
1154569000,서울특별시 금천구 시흥3동,2022,13,0,2,93148
1154569000,서울특별시 금천구 시흥3동,2023,9,0,1,453906
1154569000,서울특별시 금천구 시흥3동,2024,8,0,1,3671
1154570000,서울특별시 금천구 시흥4동,2021,36,0,4,89597
1154570000,서울특별시 금천구 시흥4동,2022,14,1,3,53971
1154570000,서울특별시 금천구 시흥4동,2023,10,0,0,9682
1154570000,서울특별시 금천구 시흥4동,2024,10,0,0,1932
1154571000,서울특별시 금천구 시흥5동,2021,47,0,2,130544
1154571000,서울특별시 금천구 시흥5동,2022,11,0,1,614
1154571000,서울특별시 금천구 시흥5동,2023,8,0,0,10938
1154571000,서울특별시 금천구 시흥5동,2024,9,0,1,27175
1156051500,서울특별시 영등포구 영등포본동,2021,48,1,2,53564
1156051500,서울특별시 영등포구 영등포본동,2022,16,2,1,25325
1156051500,서울특별시 영등포구 영등포본동,2023,20,0,0,40404
1156051500,서울특별시 영등포구 영등포본동,2024,12,0,0,4649
1156053500,서울특별시 영등포구 영등포동,2021,152,0,40,3303457
1156053500,서울특별시 영등포구 영등포동,2022,43,3,3,168751
1156053500,서울특별시 영등포구 영등포동,2023,40,0,3,26857
1156053500,서울특별시 영등포구 영등포동,2024,45,0,0,49726
1156054000,서울특별시 영등포구 여의동,2021,132,3,9,400733
1156054000,서울특별시 영등포구 여의동,2022,21,0,4,202077
1156054000,서울특별시 영등포구 여의동,2023,39,0,1,162269
1156054000,서울특별시 영등포구 여의동,2024,43,0,4,587736
1156055000,서울특별시 영등포구 당산1동,2021,67,1,5,129610
1156055000,서울특별시 영등포구 당산1동,2022,11,0,0,2431
1156055000,서울특별시 영등포구 당산1동,2023,17,0,1,2944
1156055000,서울특별시 영등포구 당산1동,2024,16,0,0,2732
1156056000,서울특별시 영등포구 당산2동,2021,67,0,5,281644
1156056000,서울특별시 영등포구 당산2동,2022,15,0,1,27278
1156056000,서울특별시 영등포구 당산2동,2023,19,0,3,73135
1156056000,서울특별시 영등포구 당산2동,2024,26,0,1,10630
1156058500,서울특별시 영등포구 도림동,2021,46,1,4,382223
1156058500,서울특별시 영등포구 도림동,2022,12,0,6,7817
1156058500,서울특별시 영등포구 도림동,2023,14,0,9,128904
1156058500,서울특별시 영등포구 도림동,2024,8,0,0,29997
1156060500,서울특별시 영등포구 문래동,2021,94,0,4,544275
1156060500,서울특별시 영등포구 문래동,2022,21,0,0,137555
1156060500,서울특별시 영등포구 문래동,2023,28,1,2,791817
1156060500,서울특별시 영등포구 문래동,2024,33,0,1,122694
1156061000,서울특별시 영등포구 양평1동,2021,63,1,4,186316
1156061000,서울특별시 영등포구 양평1동,2022,8,0,0,35232
1156061000,서울특별시 영등포구 양평1동,2023,16,0,1,101359
1156061000,서울특별시 영등포구 양평1동,2024,11,0,0,238288
1156062000,서울특별시 영등포구 양평2동,2021,77,0,3,179044
1156062000,서울특별시 영등포구 양평2동,2022,23,0,1,78744
1156062000,서울특별시 영등포구 양평2동,2023,27,0,4,35872
1156062000,서울특별시 영등포구 양평2동,2024,23,0,0,5113
1156063000,서울특별시 영등포구 신길1동,2021,49,0,1,47369
1156063000,서울특별시 영등포구 신길1동,2022,13,0,0,52023
1156063000,서울특별시 영등포구 신길1동,2023,16,0,1,29551
1156063000,서울특별시 영등포구 신길1동,2024,19,0,0,47101
1156065000,서울특별시 영등포구 신길3동,2021,29,0,0,65949
1156065000,서울특별시 영등포구 신길3동,2022,8,0,1,4745
1156065000,서울특별시 영등포구 신길3동,2023,11,1,1,35301
1156065000,서울특별시 영등포구 신길3동,2024,7,0,0,60202
1156066000,서울특별시 영등포구 신길4동,2021,14,0,0,5905
1156066000,서울특별시 영등포구 신길4동,2022,8,0,2,19830
1156066000,서울특별시 영등포구 신길4동,2023,7,0,1,568
1156066000,서울특별시 영등포구 신길4동,2024,3,0,2,41461
1156067000,서울특별시 영등포구 신길5동,2021,36,0,3,101353
1156067000,서울특별시 영등포구 신길5동,2022,4,0,0,1249
1156067000,서울특별시 영등포구 신길5동,2023,9,0,0,23753
1156067000,서울특별시 영등포구 신길5동,2024,3,0,0,464
1156068000,서울특별시 영등포구 신길6동,2021,40,1,6,71902
1156068000,서울특별시 영등포구 신길6동,2022,4,0,0,7119
1156068000,서울특별시 영등포구 신길6동,2023,12,0,2,65809
1156068000,서울특별시 영등포구 신길6동,2024,16,0,1,10095
1156069000,서울특별시 영등포구 신길7동,2021,22,0,1,26850
1156069000,서울특별시 영등포구 신길7동,2022,5,0,0,12181
1156069000,서울특별시 영등포구 신길7동,2023,7,0,0,1196
1156069000,서울특별시 영등포구 신길7동,2024,7,0,0,65382
1156070000,서울특별시 영등포구 대림1동,2021,39,0,2,40136
1156070000,서울특별시 영등포구 대림1동,2022,7,0,0,3068
1156070000,서울특별시 영등포구 대림1동,2023,17,0,2,73170
1156070000,서울특별시 영등포구 대림1동,2024,10,0,0,11948
1156071000,서울특별시 영등포구 대림2동,2021,74,0,3,69330
1156071000,서울특별시 영등포구 대림2동,2022,14,0,1,14065
1156071000,서울특별시 영등포구 대림2동,2023,17,0,1,53147
1156071000,서울특별시 영등포구 대림2동,2024,21,0,1,78950
1156072000,서울특별시 영등포구 대림3동,2021,89,1,6,419809
1156072000,서울특별시 영등포구 대림3동,2022,14,0,1,14048
1156072000,서울특별시 영등포구 대림3동,2023,22,0,0,17990
1156072000,서울특별시 영등포구 대림3동,2024,27,0,0,33168
1159051000,서울특별시 동작구 노량진1동,2021,101,2,6,96535
1159051000,서울특별시 동작구 노량진1동,2022,23,0,0,17909
1159051000,서울특별시 동작구 노량진1동,2023,18,0,1,33395
1159051000,서울특별시 동작구 노량진1동,2024,20,0,1,55094
1159052000,서울특별시 동작구 노량진2동,2021,53,1,3,98540
1159052000,서울특별시 동작구 노량진2동,2022,9,0,2,12262
1159052000,서울특별시 동작구 노량진2동,2023,4,0,0,418
1159052000,서울특별시 동작구 노량진2동,2024,8,0,0,1026
1159053000,서울특별시 동작구 상도1동,2021,85,2,1,53851
1159053000,서울특별시 동작구 상도1동,2022,24,1,2,25071
1159053000,서울특별시 동작구 상도1동,2023,14,0,0,32904
1159053000,서울특별시 동작구 상도1동,2024,22,0,0,20643
1159054000,서울특별시 동작구 상도2동,2021,43,0,1,73304
1159054000,서울특별시 동작구 상도2동,2022,11,0,0,3599
1159054000,서울특별시 동작구 상도2동,2023,7,0,0,6854
1159054000,서울특별시 동작구 상도2동,2024,9,0,1,7075
1159055000,서울특별시 동작구 상도3동,2021,58,1,1,53708
1159055000,서울특별시 동작구 상도3동,2022,10,0,2,2755
1159055000,서울특별시 동작구 상도3동,2023,12,1,0,73903
1159055000,서울특별시 동작구 상도3동,2024,13,0,0,1864
1159056000,서울특별시 동작구 상도4동,2021,65,1,6,106620
1159056000,서울특별시 동작구 상도4동,2022,11,0,0,3922
1159056000,서울특별시 동작구 상도4동,2023,11,0,1,6734
1159056000,서울특별시 동작구 상도4동,2024,19,0,0,23199
1159060500,서울특별시 동작구 흑석동,2021,79,1,6,123027
1159060500,서울특별시 동작구 흑석동,2022,16,0,3,40600
1159060500,서울특별시 동작구 흑석동,2023,7,0,0,5930
1159060500,서울특별시 동작구 흑석동,2024,14,0,0,21627
1159062000,서울특별시 동작구 사당1동,2021,72,0,3,167847
1159062000,서울특별시 동작구 사당1동,2022,13,0,5,11352
1159062000,서울특별시 동작구 사당1동,2023,20,0,1,7840
1159062000,서울특별시 동작구 사당1동,2024,11,0,0,15535
1159063000,서울특별시 동작구 사당2동,2021,77,1,3,112531
1159063000,서울특별시 동작구 사당2동,2022,18,0,3,28764
1159063000,서울특별시 동작구 사당2동,2023,24,0,0,50722
1159063000,서울특별시 동작구 사당2동,2024,18,0,12,66168
1159064000,서울특별시 동작구 사당3동,2021,27,0,0,27290
1159064000,서울특별시 동작구 사당3동,2022,8,0,0,2521
1159064000,서울특별시 동작구 사당3동,2023,3,0,0,25
1159064000,서울특별시 동작구 사당3동,2024,7,0,0,923
1159065000,서울특별시 동작구 사당4동,2021,22,0,1,20265
1159065000,서울특별시 동작구 사당4동,2022,8,0,0,2949
1159065000,서울특별시 동작구 사당4동,2023,5,0,0,54927
1159065000,서울특별시 동작구 사당4동,2024,8,0,0,20278
1159065100,서울특별시 동작구 사당5동,2021,22,0,1,11418
1159065100,서울특별시 동작구 사당5동,2022,3,0,0,364
1159065100,서울특별시 동작구 사당5동,2023,9,0,0,13242
1159065100,서울특별시 동작구 사당5동,2024,8,0,2,19898
1159066000,서울특별시 동작구 대방동,2021,81,0,4,225170
1159066000,서울특별시 동작구 대방동,2022,14,0,0,19105
1159066000,서울특별시 동작구 대방동,2023,14,0,6,41878
1159066000,서울특별시 동작구 대방동,2024,12,0,2,11162
1159067000,서울특별시 동작구 신대방1동,2021,64,1,2,30725
1159067000,서울특별시 동작구 신대방1동,2022,9,0,0,1540
1159067000,서울특별시 동작구 신대방1동,2023,13,0,8,25423
1159067000,서울특별시 동작구 신대방1동,2024,7,0,2,19106
1159068000,서울특별시 동작구 신대방2동,2021,46,2,3,91432
1159068000,서울특별시 동작구 신대방2동,2022,12,0,0,51825
1159068000,서울특별시 동작구 신대방2동,2023,10,0,1,12181
1159068000,서울특별시 동작구 신대방2동,2024,11,0,0,4114
1162052500,서울특별시 관악구 보라매동,2021,54,0,5,188396
1162052500,서울특별시 관악구 보라매동,2022,12,0,0,15624
1162052500,서울특별시 관악구 보라매동,2023,13,1,2,36562
1162052500,서울특별시 관악구 보라매동,2024,7,0,0,3945
1162054500,서울특별시 관악구 청림동,2021,21,0,1,34524
1162054500,서울특별시 관악구 청림동,2022,1,0,0,5
1162054500,서울특별시 관악구 청림동,2023,4,0,2,17136
1162054500,서울특별시 관악구 청림동,2024,4,0,0,33115
1162056500,서울특별시 관악구 성현동,2021,57,0,2,66610
1162056500,서울특별시 관악구 성현동,2022,5,0,0,929
1162056500,서울특별시 관악구 성현동,2023,5,0,0,26739
1162056500,서울특별시 관악구 성현동,2024,9,0,0,5669
1162057500,서울특별시 관악구 행운동,2021,86,0,4,250378
1162057500,서울특별시 관악구 행운동,2022,13,0,0,24065
1162057500,서울특별시 관악구 행운동,2023,21,0,1,12079
1162057500,서울특별시 관악구 행운동,2024,13,0,1,5507
1162058500,서울특별시 관악구 낙성대동,2021,76,0,6,226335
1162058500,서울특별시 관악구 낙성대동,2022,19,0,1,22943
1162058500,서울특별시 관악구 낙성대동,2023,16,0,0,43889
1162058500,서울특별시 관악구 낙성대동,2024,19,0,0,53749
1162059500,서울특별시 관악구 청룡동,2021,80,0,3,166297
1162059500,서울특별시 관악구 청룡동,2022,20,0,0,5011
