WRINV_NO,FIRE_TYPE_NM,BLDG_SRTFRM_NM,BLDG_STRCTR_NM,BLDG_SRTRF_NM,BLDG_RSCU_DNGCT,GRND_NOFL,UDGD_NOFL,GFA,BTTM_AREA,BLDG_STTS_NM,DTH_CNT,INJPSN_CNT,HNL_DAM_CNT,PRPT_DAM_AMT,OCRN_YR,SEASN_NM,QTR_NO,OCRN_YMD,OCRN_TM,OCRN_MM,OCRN_DAY,OCRN_HR,OCRN_MN,DCLR_DOW,FRSTN_NM,CNTR_NM,LFDAU_NM,DSPT_REQ_TM,FIRE_SUPESN_REQ_TM,GRNDS_CTPV_NM,GRNDS_SGG_NM,CTY_FRMVL_SE_NM,DAMG_RGN_LOT,DAMG_RGN_LAT,GRNDS_DSTNC,CNTR_GRNDS_DSTNC,LFDAU_GRNDS_DSTNC,IGTN_HTSRC_LCLSF_NM,IGTN_HTSRC_SCLSF_NM,IGTN_DMNT_LCLSF_NM,IGTN_DMNT_SCLSF_NM,FRST_IGOBJ_LCLSF_NM,FRST_IGOBJ_SCLSF_NM,IGTN_ISTR_LCLSF_NM,IGTN_ISTR_SCLSF_NM,CMBS_EXPOBJ_LCLSF_NM,CMBS_EXPOBJ_SCLSF_NM,FCLT_PLC_LCLSF_NM,FCLT_PLC_MCLSF_NM,FCLT_PLC_SCLSF_NM,IGTN_FLR_NM,SO_AREA,FIRE_INSRNC_OBLG_JOIN_TRGT_YN,ARSON_MNG_TRGT_YN,MUB_YN,EMRG_CNTRL_YN,IGTN_PLC_NM,VHCL_IGTN_PSTN_NM,FND_FIRE_SE_NM,FND_FIRE_IGTN_BRNCH_NM,HR_UNIT_ARTMP,HR_UNIT_RN,HR_UNIT_WSPD,HR_UNIT_WNDRCT,HR_UNIT_HUM,HR_UNIT_SNWFL,HR_UNIT_VSDST
230615060936621,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,23,0,5658.69,288.73,사용중,0,0,0,106,2023,여름,2,20230615,050000,06,15,05,00,목요일,광진소방서,능동119안전센터,,000350,000000,서울특별시,광진구,도시,127.0658952,37.54441949,2.0,1.7,0.0,미상,미상,미상,미상,미상,미상,계절용 기기,환풍기/송풍기/공조기,,,주거,공동주택,아파트,2.0,2.0,N,N,N,N,,,,,17.9,,2.0,20.0,91,,1449
230615083424270,건축/구조물,양식(옥),철근콘크리트조,슬라브가,,5,2,2293.64,345.22,사용중,0,0,0,7688,2023,여름,2,20230615,055100,06,15,05,51,목요일,마포소방서,서교119안전센터,,000230,004000,서울특별시,마포구,도시,126.9206798,37.5532967,2.2,0.6,0.0,미상,미상,미상,미상,미상,미상,,,,,의료/복지시설,건강시설,마사지(안마/ 지압 등),-1.0,35.0,N,Y,N,N,,,,,17.9,,2.0,20.0,91,,1449
230615073324217,건축/구조물,양식(옥),벽돌조,슬라브가,1.0,2,1,150.12,50.04,사용중,0,1,1,351,2023,여름,2,20230615,055700,06,15,05,57,목요일,영등포소방서,신길119안전센터,,000510,000400,서울특별시,영등포구,도시,126.9115345,37.50794489,1.5,1.4,0.0,작동기기,전기적 아크(단락),부주의,기기(전기/ 기계 등) 사용.설치부주의,전기/전자,작동장치(모터/ 히터/ 램프 등),계절용 기기,선풍기,,,주거,단독주택,다가구주택,-1.0,5.0,N,N,N,N,,,,,17.9,,2.0,20.0,91,,1449
230615081139703,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,2,1,229.17,76.39,사용중,0,0,0,118,2023,여름,2,20230615,061400,06,15,06,14,목요일,강북소방서,삼각산119안전센터,,000351,000007,서울특별시,강북구,도시,127.0192146,37.63304902,3.0,2.0,0.0,작동기기,전기적 아크(단락),전기적 요인,트래킹에 의한 단락,전기/전자,전자기기 부속품,전기설비,적산전력계,,,주거,단독주택,상가주택(주택부분에서 화재가 발생한 경우에만 해당),1.0,0.0,N,N,N,N,,,,,17.8,,1.0,50.0,90,,1722
230615083353497,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,4,1,751.95,150.39,사용중,0,0,0,5883,2023,여름,2,20230615,065000,06,15,06,50,목요일,구로소방서,고일119안전센터,,000240,003100,서울특별시,구로구,도시,126.8565886,37.49886127,1.0,1.0,0.0,작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,전기/전자,전선피복,,,,,판매/업무시설,판매시설,상가빌딩,2.0,30.0,N,N,N,N,,,,,17.8,,1.0,50.0,90,,1722
230615115713034,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,3,1,207.94,30.0,사용중,0,0,0,9,2023,여름,2,20230615,101900,06,15,10,19,목요일,광진소방서,능동119안전센터,,000309,000533,서울특별시,광진구,도시,127.070608,37.54137977,1.6,1.3,0.0,작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,전기/전자,전기/ 전자기기 케이스,,,,,주거,단독주택,다가구주택,2.0,0.0,N,N,N,N,,,,,22.9,,1.0,270.0,70,,1889
230615140309675,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,4,1,291.44,70.0,사용중,0,0,0,215,2023,여름,2,20230615,102800,06,15,10,28,목요일,용산소방서,한강로119안전센터,,000040,000130,서울특별시,용산구,도시,126.972159,37.53157678,0.9,0.9,0.0,작동기기,전기적 아크(단락),부주의,기타(부주의),전기/전자,콘센트/ 스위치류,,,,,생활서비스,음식점,양식,1.0,3.0,N,N,N,N,,,,,22.9,,1.0,270.0,70,,1889
230615155111449,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,10,5,10694.31,1597.05,철거중,0,0,0,889,2023,여름,2,20230615,104100,06,15,10,41,목요일,동작소방서,노량진119안전센터,,000158,003702,서울특별시,동작구,도시,126.9411962,37.51319515,4.3,1.8,0.0,불꽃/ 불티,용접/ 절단/ 연마,부주의,용접/ 절단/ 연마,기타,기타,,,합성수지,기타(합성수지),판매/업무시설,일반업무,공사,11.0,0.0,N,N,N,N,,,,,22.9,,1.0,270.0,70,,1889
230615154508815,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,2,0,590.0,100.0,증축,0,0,0,3106,2023,여름,2,20230615,122900,06,15,12,29,목요일,강동소방서,천호119안전센터,,000235,010407,서울특별시,강동구,도시,127.1273667,37.54891787,3.0,2.0,0.0,불꽃/ 불티,용접/ 절단/ 연마,부주의,용접/ 절단/ 연마,합성수지,플라스틱/ PVC/ 비닐/ 장판,,,,,생활서비스,음식점,커피숍/다방/카페(휴게),2.0,0.0,N,N,N,N,,,,,25.3,,2.0,270.0,64,,1964
230615174557253,건축/구조물,양식(옥),벽돌조,슬라브가,1.0,2,0,70.62,35.31,사용중,0,0,0,75,2023,여름,2,20230615,150200,06,15,15,02,목요일,서초소방서,반포119안전센터,,000301,001000,서울특별시,서초구,도시,126.982615,37.48783277,2.2,2.2,0.0,작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,합성수지,플라스틱/ PVC/ 비닐/ 장판,,,,,생활서비스,음식점,제과점/빵집/떡집(휴게),2.0,0.0,N,N,N,N,,,,,27.8,,3.0,250.0,52,,2000
230615173248233,기타(쓰레기 화재등),,,,,,,,,,0,0,0,56,2023,여름,2,20230615,165300,06,15,16,53,목요일,광진소방서,능동119안전센터,,000334,000104,서울특별시,광진구,도시,127.0691773,37.55081398,1.8,1.6,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,,,,,기타,야외,쓰레기,,,N,N,N,N,,,,,28.2,,3.0,270.0,52,,2000
230615233229142,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,2,0,42.0,42.0,사용중,0,0,0,12,2023,여름,2,20230615,173800,06,15,17,38,목요일,용산소방서,이태원119안전센터,,000335,000000,서울특별시,용산구,도시,127.0001459,37.53251413,2.2,1.2,0.0,마찰/ 전도/ 복사,화염 전도/복사열,부주의,빨래삶기,침구/직물류,행주/ 기름걸레,,,,,주거,단독주택,단독주택,1.0,0.0,N,N,N,N,,,,,27.5,,4.0,270.0,57,,2000
230615190159663,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,10,1,19471.38,1741.82,사용중,0,0,0,26,2023,여름,2,20230615,175700,06,15,17,57,목요일,중부소방서,을지로119안전센터,,000500,000000,서울특별시,중구,도시,126.9958208,37.56375916,2.0,2.0,0.0,작동기기,기기 전도/복사열/기기발열,부주의,용접/ 절단/ 연마,전기/전자,전선피복,,,,,산업시설,공장시설,인쇄업,-1.0,0.0,N,N,N,N,,,,,27.5,,4.0,270.0,57,,2000
230615225406562,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,15,1,9088.0,588.45,사용중,0,0,0,9,2023,여름,2,20230615,182500,06,15,18,25,목요일,강북소방서,번동119안전센터,,000202,000113,서울특별시,강북구,도시,127.042219,37.62922946,1.2,1.2,0.0,작동기기,기기 전도/복사열/기기발열,부주의,가연물 근접방치,침구/직물류,이불(베개/시트),,,,,주거,공동주택,아파트,13.0,0.0,N,Y,N,N,,,,,26.6,,4.0,270.0,58,,2000
230615231505513,건축/구조물,양식(옥),철근콘크리트조,슬라브가,,2,1,150.3,50.1,사용중,0,0,0,1783,2023,여름,2,20230615,193100,06,15,19,31,목요일,금천소방서,금천119안전센터,,000411,001434,서울특별시,금천구,도시,126.9019676,37.47415812,1.6,1.6,0.0,미상,미상,미상,미상,미상,미상,,,,,주거,단독주택,다가구주택,-1.0,18.0,N,N,N,N,,,,,25.5,,4.0,270.0,63,,2000
230615235949499,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,6,1,531.36,85.2,사용중,0,0,0,490,2023,여름,2,20230615,202800,06,15,20,28,목요일,마포소방서,서교119안전센터,,000200,002500,서울특별시,마포구,도시,126.9193566,37.54820837,1.6,0.5,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,기타(종이/목재/건초등),,,,,생활서비스,음식점,커피숍/다방/카페,1.0,0.0,N,N,N,N,,,,,23.5,,4.0,250.0,67,,2000
230616015658458,건축/구조물,양식(옥),블록조,시멘트기와,1.0,1,0,46.28,46.28,사용중,0,0,0,76,2023,여름,2,20230615,221900,06,15,22,19,목요일,관악소방서,관악119안전센터,,000700,001134,서울특별시,관악구,도시,126.9291838,37.47047541,2.9,3.9,0.0,작동기기,불꽃/ 스파크/ 정전기,전기적 요인,누전/지락,합성수지,플라스틱/ PVC/ 비닐/ 장판,,,,,주거,단독주택,단독주택,1.0,0.0,N,N,N,N,,,,,21.4,,2.0,270.0,69,,2000
230616034416782,건축/구조물,양식(옥),벽돌조,와가,1.0,1,1,205.81,195.01,사용중,0,0,0,35711,2023,여름,2,20230615,233700,06,15,23,37,목요일,서초소방서,양재119안전센터,,000331,013649,서울특별시,서초구,도시,127.051035,37.45356524,9.9,2.5,0.0,미상,미상,미상,미상,미상,미상,미상,미상,기타,기타,생활서비스,일상서비스,기타 일상서비스,1.0,50.0,N,N,N,N,,,,,21.0,,2.0,270.0,72,,2000
230616034230165,기타(쓰레기 화재등),,,,,,,,,,0,0,0,473,2023,여름,2,20230616,015900,06,16,01,59,금요일,강동소방서,천호119안전센터,,000318,002700,서울특별시,강동구,도시,127.1361556,37.54170386,2.4,1.0,0.0,미상,미상,미상,미상,쓰레기류,재활용,,,,,기타,야외,야적장,,,N,N,N,N,,,,,20.3,,2.0,270.0,77,,1624
230616045716355,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,6,1,1183.94,191.22,사용중,0,0,0,111,2023,여름,2,20230616,025800,06,16,02,58,금요일,중랑소방서,신내119안전센터,,000300,001223,서울특별시,중랑구,도시,127.0797029,37.61253503,1.5,1.5,0.0,작동기기,전기적 아크(단락),전기적 요인,과부하/과전류,전기/전자,콘센트/ 스위치류,,,,,판매/업무시설,판매시설,기타 판매시설,-1.0,1.0,N,N,N,N,,,,,19.9,,2.0,250.0,81,,947
230616071014914,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,4,3,6571.44,168.3,사용중,0,0,0,1700,2023,여름,2,20230616,044600,06,16,04,46,금요일,강서소방서,방화119안전센터,,000245,003045,서울특별시,강서구,도시,126.8117367,37.57370272,5.1,0.9,0.0,작동기기,전기적 아크(단락),전기적 요인,미확인단락,전기/전자,전선피복,계절용 기기,환풍기/송풍기/공조기,,,생활서비스,오락시설,기타 오락시설,-1.0,6.0,N,Y,Y,N,,,,,19.4,,1.0,230.0,88,,652
230616100541003,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,6,0,731.25,144.32,사용중,0,0,0,180,2023,여름,2,20230616,084100,06,16,08,41,금요일,강서소방서,화곡119안전센터,,000112,000452,서울특별시,강서구,도시,126.8457986,37.5459717,2.4,0.5,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,종이,,,,,주거,공동주택,아파트,1.0,2.0,N,Y,N,N,,,,,21.1,,2.0,250.0,82,,1049
230616140408980,자동차/철도차량,,,,,,,,,,0,0,0,891,2023,여름,2,20230616,111300,06,16,11,13,금요일,강서소방서,화곡119안전센터,,000318,001047,서울특별시,강서구,도시,126.8434372,37.52996448,4.6,1.6,0.0,미상,미상,미상,미상,자동차/철도차량/선박/항공기,전기배선,차량/ 선박부품,브레이크장치,,,자동차/철도차량,자동차,승용자동차,,,N,N,N,N,일반도로,엔진룸,,,25.5,,3.0,250.0,59,,2000
230616131809186,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,5,0,366.7,111.13,사용중,0,0,0,132,2023,여름,2,20230616,113200,06,16,11,32,금요일,마포소방서,서교119안전센터,,000230,000900,서울특별시,마포구,도시,126.9087212,37.5523285,2.5,1.0,0.0,작동기기,기기 전도/복사열/기기발열,부주의,기타(부주의),합성수지,기타(합성수지),,,,,주거,공동주택,다세대주택,2.0,0.0,N,N,N,N,,,,,25.5,,3.0,250.0,59,,2000
230616153423638,건축/구조물,양식(옥),기타 조,슬라브가,1.0,3,1,463.46,86.74,사용중,0,0,0,0,2023,여름,2,20230616,131900,06,16,13,19,금요일,서대문소방서,북아현119안전센터,,000424,000012,서울특별시,서대문구,도시,126.9617873,37.57010948,4.4,3.2,0.0,작동기기,기기 전도/복사열/기기발열,부주의,음식물 조리중,식품,음식물,,,,,생활서비스,음식점,한식,1.0,0.0,N,N,N,N,,,,,27.3,,3.0,270.0,49,,2000
230616161320683,기타(쓰레기 화재등),,,,,,,,,,0,0,0,165,2023,여름,2,20230616,135300,06,16,13,53,금요일,마포소방서,서교119안전센터,,000600,000400,서울특별시,마포구,도시,126.8939863,37.55571429,4.7,2.7,0.0,작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,전기/전자,기타(전기/전자),생활기기,전기자전거,,,기타,야외,기타야외,,,N,N,N,N,,,,,27.3,,3.0,270.0,49,,2000
230616175615913,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,5,1,441.15,86.52,사용중,0,0,0,20675,2023,여름,2,20230616,150600,06,16,15,06,금요일,강북소방서,미아119안전센터,,000400,002600,서울특별시,강북구,도시,127.0314172,37.61085832,1.1,3.8,0.0,작동기기,기기 전도/복사열/기기발열,부주의,기기(전기/ 기계 등) 사용.설치부주의,종이/목재/건초등,목재/ 합판,계절용 기기,전기히터/스토브,종이/목재/건초등,목재/ 합판,생활서비스,음식점,커피숍/다방/카페(휴게),-1.0,25.0,N,N,N,N,,,,,28.6,,3.0,250.0,48,,2000
230616173446794,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,4,0,244.07,65.54,사용중,0,0,0,55,2023,여름,2,20230616,160200,06,16,16,02,금요일,관악소방서,난곡119안전센터,,000116,000000,서울특별시,관악구,도시,126.9165515,37.47509029,5.6,0.2,0.0,작동기기,기기 전도/복사열/기기발열,제품결함,기타(제품결함),기타,기타,주방기기,튀김기,,,생활서비스,음식점,치킨/족발,2.0,0.0,N,N,N,N,,,,,28.5,,4.0,250.0,50,,2000
230616174750448,기타(쓰레기 화재등),,,,,,,,,,0,0,0,334,2023,여름,2,20230616,165800,06,16,16,58,금요일,송파소방서,방이119안전센터,,000246,000732,서울특별시,송파구,도시,127.1179459,37.52927533,4.9,2.9,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,목재/ 합판,,,,,기타,야외,기타야외,,,N,N,N,N,,,,,28.5,,4.0,250.0,50,,2000
230616185347586,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,4,1,794.78,163.44,사용중,0,0,0,241,2023,여름,2,20230616,172200,06,16,17,22,금요일,영등포소방서,대림119안전센터,,000247,000857,서울특별시,영등포구,도시,126.9118397,37.4992414,3.5,1.0,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,종이,,,,,주거,단독주택,상가주택(주택부분에서 화재가 발생한 경우에만 해당),4.0,2.0,N,N,N,N,,,,,28.4,,3.0,270.0,47,,2000
230616202226225,건축/구조물,한식(옥),목조,와가,1.0,1,0,46.28,46.28,사용중,0,0,0,108,2023,여름,2,20230616,182200,06,16,18,22,금요일,성북소방서,돈암119안전센터,,000447,000000,서울특별시,성북구,도시,127.0189594,37.58903574,3.5,0.6,0.0,작동기기,기기 전도/복사열/기기발열,기계적 요인,과열/ 과부하,전기/전자,작동장치(모터/ 히터/ 램프 등),,,,,생활서비스,음식점,한식,1.0,0.0,N,N,N,N,,,,,27.7,,3.0,250.0,49,,2000
230616212249217,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,4,1,1558.73,143.1,사용중,0,0,0,1236,2023,여름,2,20230616,193300,06,16,19,33,금요일,동작소방서,동작119안전센터,,000207,001455,서울특별시,동작구,도시,126.9136795,37.49427178,1.4,1.4,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,,,,,교육시설,연구/학원,일반학원,4.0,6.0,N,N,N,N,,,,,26.7,,2.0,250.0,51,,2000
230617031223271,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,20,0,13151.0,825.72,사용중,0,0,0,8,2023,여름,2,20230616,194800,06,16,19,48,금요일,금천소방서,시흥119안전센터,,000647,001744,서울특별시,금천구,도시,126.9211167,37.44932616,3.7,2.9,0.0,마찰/ 전도/ 복사,기타(마찰/전도/복사),부주의,음식물 조리중,식품,음식물,,,,,주거,공동주택,아파트,7.0,0.0,N,Y,N,N,,,,,26.7,,2.0,250.0,51,,2000
230616235126648,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,3,1,273.18,60.32,사용중,0,0,0,429,2023,여름,2,20230616,214700,06,16,21,47,금요일,중랑소방서,중화119안전센터,,000312,004631,서울특별시,중랑구,도시,127.0763445,37.59722958,4.1,1.3,0.0,작동기기,기기 전도/복사열/기기발열,부주의,음식물 조리중,기타,기타,,,,,생활서비스,음식점,중식,1.0,0.0,N,N,N,N,,,,,23.3,,3.0,290.0,56,,2000
230617013710481,기타(쓰레기 화재등),,,,,,,,,,0,0,0,180,2023,여름,2,20230616,215200,06,16,21,52,금요일,송파소방서,종합운동장119안전센터,,000312,000158,서울특별시,송파구,도시,127.080713,37.50901372,6.5,1.5,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,재활용,,,,,기타,야외,쓰레기,,2.0,N,N,N,N,,,,,23.3,,3.0,290.0,56,,2000
230617035553828,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,7,3,13230.72,1241.91,사용중,0,0,0,60555,2023,여름,2,20230616,215900,06,16,21,59,금요일,노원소방서,상계119안전센터,,000343,004130,서울특별시,노원구,도시,127.0685567,37.66368067,3.7,1.1,0.0,작동기기,전기적 아크(단락),전기적 요인,압착/손상에 의한 단락,합성수지,플라스틱/ PVC/ 비닐/ 장판,계절용 기기,냉난방기,,,판매/업무시설,일반업무,일반빌딩,-2.0,115.0,N,Y,N,N,,,,,23.3,,3.0,290.0,56,,2000
230617011436124,기타(쓰레기 화재등),,,,,,,,,,0,0,0,46,2023,여름,2,20230617,004800,06,17,00,48,토요일,광진소방서,구의119안전센터,,000050,000200,서울특별시,광진구,도시,127.0824558,37.54493653,0.1,0.1,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,종이,,,,,기타,야외,쓰레기,,1.0,N,N,N,N,,,,,21.3,,2.0,270.0,68,,2000
230617022825169,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,3,1,578.16,144.54,사용중,0,0,0,29,2023,여름,2,20230617,012900,06,17,01,29,토요일,강남소방서,개포119안전센터,,000225,000729,서울특별시,강남구,도시,127.0463847,37.47674946,6.5,0.5,0.0,작동기기,기기 전도/복사열/기기발열,부주의,음식물 조리중,식품,음식물,,,,,주거,단독주택,다가구주택,3.0,0.0,N,N,N,N,,,,,20.8,,2.0,270.0,68,,2000
230617043905805,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,17,2,6316.27,259.0,신축,0,0,0,270,2023,여름,2,20230617,020700,06,17,02,07,토요일,강북소방서,우이119안전센터,,000211,001637,서울특별시,강북구,도시,127.0228345,37.63561365,2.0,1.5,0.0,작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,전기/전자,전자기기 부속품,전기설비,배전반/분전반,,,판매/업무시설,일반업무,오피스텔,3.0,0.0,N,N,N,N,,,,,20.2,,2.0,270.0,70,,2000
230617044017067,건축/구조물,조립식,샌드위치패널조,컨테이너,1.0,1,0,45.0,45.0,사용중,0,0,0,91,2023,여름,2,20230617,030300,06,17,03,03,토요일,영등포소방서,대림119안전센터,,000124,000000,서울특별시,영등포구,도시,126.9045076,37.49733467,3.1,0.2,0.0,미상,미상,미상,미상,합성수지,플라스틱/ PVC/ 비닐/ 장판,,,합성수지,플라스틱/ PVC/ 비닐/ 장판,기타서비스,기타건축물,포장마차,1.0,0.0,N,N,N,N,,,,,20.0,,2.0,290.0,72,,2000
230617100554714,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,2,1,229.02,73.26,사용중,0,0,0,11,2023,여름,2,20230617,090400,06,17,09,04,토요일,성동소방서,성수119안전센터,,000406,000337,서울특별시,성동구,도시,127.0549606,37.53796401,3.5,1.0,0.0,작동기기,기기 전도/복사열/기기발열,부주의,음식물 조리중,식품,음식물,,,,,주거,단독주택,단독주택,-1.0,0.0,N,N,N,N,,,,,24.2,,2.0,180.0,56,,2000
230617123815056,건축/구조물,양식(옥),철근콘크리트조,기타 즙,1.0,5,0,461.28,41.67,사용중,0,0,0,181,2023,여름,2,20230617,105600,06,17,10,56,토요일,동작소방서,백운119안전센터,,000351,000122,서울특별시,동작구,도시,126.9757357,37.48032605,8.0,2.2,0.0,작동기기,전기적 아크(단락),전기적 요인,과부하/과전류,전기/전자,콘센트/ 스위치류,배선/배선기구,스위치 멀티탭,,,주거,공동주택,다세대주택,4.0,0.0,N,N,N,N,,,,,25.5,,2.0,290.0,52,,2000
230617130441023,기타(쓰레기 화재등),,,,,,,,,,0,0,0,5,2023,여름,2,20230617,122500,06,17,12,25,토요일,은평소방서,진관119안전센터,,000330,000000,서울특별시,은평구,도시,126.9204275,37.61959016,1.0,1.0,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,,,,,기타,야외,쓰레기,,,N,N,N,N,,,,,28.0,,3.0,230.0,44,,2000
230617152300344,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,15,1,4003.11,374.79,사용중,0,0,0,23,2023,여름,2,20230617,125300,06,17,12,53,토요일,도봉소방서,도봉119안전센터,,000436,013000,서울특별시,도봉구,도시,127.0507619,37.68294515,2.4,1.4,0.0,작동기기,기기 전도/복사열/기기발열,기계적 요인,과열/ 과부하,합성수지,플라스틱/ PVC/ 비닐/ 장판,계절용 기기,환풍기/송풍기/공조기,,,주거,공동주택,아파트,4.0,0.0,N,Y,N,N,,,,,28.0,,3.0,230.0,44,,2000
230617135428525,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,5,0,655.88,196.83,사용중,0,0,0,8,2023,여름,2,20230617,130500,06,17,13,05,토요일,강동소방서,길동119안전센터,,000451,000526,서울특별시,강동구,도시,127.1470204,37.53687707,3.5,1.0,0.0,작동기기,기기 전도/복사열/기기발열,부주의,가연물 근접방치,합성수지,플라스틱/ PVC/ 비닐/ 장판,,,,,주거,기타주택,기타 주택,2.0,0.0,N,N,N,N,,,,,28.8,,2.0,270.0,41,,2000
230617144634950,기타(쓰레기 화재등),,,,,,,,,,0,0,0,72,2023,여름,2,20230617,130700,06,17,13,07,토요일,양천소방서,신정119안전센터,,000340,000000,서울특별시,양천구,도시,126.8390511,37.52073613,3.5,1.9,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,재활용,,,,,기타,야외,쓰레기,,,N,N,N,N,,,,,28.8,,2.0,270.0,41,,2000
230617154356697,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,2,1,290.34,104.48,사용중,0,0,0,53,2023,여름,2,20230617,142700,06,17,14,27,토요일,강동소방서,고덕119안전센터,,000240,001230,서울특별시,강동구,도시,127.154578,37.56183551,6.5,1.0,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,,,,,주거,단독주택,다가구주택,1.0,2.0,N,N,N,N,,,,,29.5,,2.0,270.0,43,,2000
230617151121135,기타(쓰레기 화재등),,,,,,,,,,0,0,0,11,2023,여름,2,20230617,144500,06,17,14,45,토요일,송파소방서,종합운동장119안전센터,,000230,001020,서울특별시,송파구,도시,127.073421,37.51056872,5.2,1.5,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,,,,,기타,야외,쓰레기,,,N,N,N,N,,,,,29.5,,2.0,270.0,43,,2000
230617185522084,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,17,5,12986.17,586.51,사용중,0,0,0,53,2023,여름,2,20230617,155200,06,17,15,52,토요일,강남소방서,역삼119안전센터,,000414,000059,서울특별시,강남구,도시,127.0326619,37.50667425,3.6,1.7,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,,,,,판매/업무시설,일반업무,오피스텔,1.0,0.0,N,N,N,N,,,,,29.9,,3.0,290.0,42,,2000
230617183736087,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,11,1,2999.02,250.0,사용중,0,0,0,19,2023,여름,2,20230617,162900,06,17,16,29,토요일,은평소방서,역촌119안전센터,,000432,000036,서울특별시,은평구,도시,126.9182489,37.59031134,4.8,2.3,0.0,작동기기,기기 전도/복사열/기기발열,전기적 요인,과부하/과전류,전기/전자,콘센트/ 스위치류,,,,,주거,공동주택,다세대주택,6.0,0.0,N,N,N,N,,,,,29.6,,3.0,250.0,48,,2000
230617192907877,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,5,1,1474.8,246.0,사용중,0,0,0,266,2023,여름,2,20230617,164600,06,17,16,46,토요일,강남소방서,영동119안전센터,,000424,000924,서울특별시,강남구,도시,127.0276319,37.52240544,5.0,1.2,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,재활용,,,,,판매/업무시설,일반업무,일반빌딩,1.0,0.0,N,Y,N,N,,,,,29.6,,3.0,250.0,48,,2000
230617203006708,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,10,2,2967.86,408.9,사용중,0,0,0,1692,2023,여름,2,20230617,175200,06,17,17,52,토요일,서대문소방서,연희119안전센터,,000420,000717,서울특별시,서대문구,도시,126.9444266,37.55823845,3.5,1.4,0.0,마찰/ 전도/ 복사,화염 전도/복사열,부주의,기기(전기/ 기계 등) 사용.설치부주의,쓰레기류,기타 쓰레기,,,,,판매/업무시설,일반업무,오피스텔,3.0,5.0,Y,Y,N,N,,,,,28.6,,3.0,270.0,45,,2000
