WRINV_NO,FIRE_TYPE_NM,BLDG_SRTFRM_NM,BLDG_STRCTR_NM,BLDG_SRTRF_NM,BLDG_RSCU_DNGCT,GRND_NOFL,UDGD_NOFL,GFA,BTTM_AREA,BLDG_STTS_NM,DTH_CNT,INJPSN_CNT,HNL_DAM_CNT,PRPT_DAM_AMT,OCRN_YR,SEASN_NM,QTR_NO,OCRN_YMD,OCRN_TM,OCRN_MM,OCRN_DAY,OCRN_HR,OCRN_MN,DCLR_DOW,FRSTN_NM,CNTR_NM,LFDAU_NM,DSPT_REQ_TM,FIRE_SUPESN_REQ_TM,GRNDS_CTPV_NM,GRNDS_SGG_NM,CTY_FRMVL_SE_NM,DAMG_RGN_LOT,DAMG_RGN_LAT,GRNDS_DSTNC,CNTR_GRNDS_DSTNC,LFDAU_GRNDS_DSTNC,IGTN_HTSRC_LCLSF_NM,IGTN_HTSRC_SCLSF_NM,IGTN_DMNT_LCLSF_NM,IGTN_DMNT_SCLSF_NM,FRST_IGOBJ_LCLSF_NM,FRST_IGOBJ_SCLSF_NM,IGTN_ISTR_LCLSF_NM,IGTN_ISTR_SCLSF_NM,CMBS_EXPOBJ_LCLSF_NM,CMBS_EXPOBJ_SCLSF_NM,FCLT_PLC_LCLSF_NM,FCLT_PLC_MCLSF_NM,FCLT_PLC_SCLSF_NM,IGTN_FLR_NM,SO_AREA,FIRE_INSRNC_OBLG_JOIN_TRGT_YN,ARSON_MNG_TRGT_YN,MUB_YN,EMRG_CNTRL_YN,IGTN_PLC_NM,VHCL_IGTN_PSTN_NM,FND_FIRE_SE_NM,FND_FIRE_IGTN_BRNCH_NM,HR_UNIT_ARTMP,HR_UNIT_RN,HR_UNIT_WSPD,HR_UNIT_WNDRCT,HR_UNIT_HUM,HR_UNIT_SNWFL,HR_UNIT_VSDST
240727024843533 ,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,2,1,285.6,95.2,사용중,0,0,0,13,2024,여름,3,20240727,015000,07,27,01,50,토요일,구로소방서,고척119안전센터,,000240,001400,서울특별시,구로구,도시,126.8532133,37.5021457,2.2,0.6,0,작동기기,기기 전도/복사열/기기발열,부주의,음식물 조리중,식품,음식물,,,,,주거,단독주택,다가구주택,-1,0,N,N,N,N,,,,,27.9,0,2,140,83,,2858
240727053445022 ,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,14,1,4010.39,376.12,사용중,0,0,0,6517,2024,여름,3,20240727,030800,07,27,03,08,토요일,동대문소방서,청량리119안전센터,,000232,005500,서울특별시,동대문구,도시,127.0591117,37.59498765,4.7,1,0,화학적 발화열,화학반응열,화학적 요인,자연발화,식품,기타(식품),,,,,주거,공동주택,주상복합아파트,1,10,N,Y,Y,N,,,,,27.7,,1,90,84,,2929
240727070331778 ,기타(쓰레기 화재등),,,,,,,,,,0,0,0,1,2024,여름,3,20240727,031200,07,27,03,12,토요일,영등포소방서,대림119안전센터,,000435,000359,서울특별시,영등포구,도시,126.9009925,37.49449986,3.6,2,0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,,,,,기타,야외,쓰레기,,,N,N,N,N,,,,,27.7,,1,90,84,,2929
240727063944308 ,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,25,1,7790,373.83,사용중,0,0,0,3986,2024,여름,3,20240727,033200,07,27,03,32,토요일,성북소방서,장위119안전센터,,000559,010241,서울특별시,성북구,도시,127.0697516,37.61303067,3.6,3.5,0,작동기기,전기적 아크(단락),전기적 요인,미확인단락,전기/전자,전선피복,주방기기,냉장고,,,주거,공동주택,아파트,7,30,N,Y,N,N,,,,,27.7,,1,90,84,,2929
240727051707922 ,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,0,2,3618.45,0,사용중,0,0,0,11,2024,여름,3,20240727,035700,07,27,03,57,토요일,성동소방서,금호119안전센터,,000229,001136,서울특별시,성동구,도시,127.024621,37.54773419,3.3,1,0,작동기기,기기 전도/복사열/기기발열,부주의,빨래삶기,기타,기타,,,,,생활서비스,음식점,한식,-2,0,N,Y,N,N,,,,,27.7,,1,90,84,,2929
240727054323315 ,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,16,1,6129.06,527.62,사용중,0,0,0,0,2024,여름,3,20240727,044500,07,27,04,45,토요일,종로소방서,숭인119안전센터,,000408,000600,서울특별시,종로구,도시,127.0217135,37.57355142,4,1,0,기타,기타,부주의,가연물 근접방치,종이/목재/건초등,종이,,,,,기타서비스,기타건축물,기타 건축물,2,0,N,Y,N,N,,,,,27.7,,1,70,85,,2612
240727074028441 ,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,14,2,8342,547,사용중,0,0,0,624,2024,여름,3,20240727,055000,07,27,05,50,토요일,관악소방서,봉천119안전센터,,000436,000047,서울특별시,관악구,도시,126.9494135,37.48473734,2,2,0,작동기기,기기 전도/복사열/기기발열,전기적 요인,미확인단락,전기/전자,기타(전기/전자),,,,,주거,공동주택,아파트,6,0,N,N,N,N,,,,,27.6,,1,70,85,,2870
240727085904588 ,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,4,1,719.41,159.4,사용중,0,0,0,235,2024,여름,3,20240727,073300,07,27,07,33,토요일,강남소방서,역삼119안전센터,,000428,000000,서울특별시,강남구,도시,127.0460998,37.48293094,5,2.4,0,작동기기,전기적 아크(단락),전기적 요인,접촉불량에 의한 단락,전기/전자,콘센트/ 스위치류,,,,,판매/업무시설,일반업무,일반빌딩,1,0,N,Y,N,N,,,,,27.6,,1,90,85,,3068
240727111743844 ,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,5,0,352.71,72.38,사용중,1,0,1,20296,2024,여름,3,20240727,074500,07,27,07,45,토요일,은평소방서,역촌119안전센터,,000431,002221,서울특별시,은평구,도시,126.9171299,37.6003066,3.5,1,0,마찰/ 전도/ 복사,화염 전도/복사열,부주의,음식물 조리중,식품,음식물,,,,,주거,공동주택,다세대주택,4,100,N,N,N,N,,,,,27.6,,1,90,85,,3068
240727132121217 ,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,3,1,178.59,58.12,사용중,0,0,0,453,2024,여름,3,20240727,115700,07,27,11,57,토요일,중부소방서,회현119안전센터,,000414,000250,서울특별시,중구,도시,126.9758805,37.56320878,4.5,1.6,0,작동기기,전기적 아크(단락),전기적 요인,접촉불량에 의한 단락,전기/전자,전선피복,,,,,생활서비스,음식점,커피숍/다방/카페(휴게),1,1,N,N,N,N,,,,,30.4,,2,160,74,,3906
240727140613299 ,기타(쓰레기 화재등),,,,,,,,,,0,0,0,0,2024,여름,3,20240727,120300,07,27,12,03,토요일,강서소방서,발산119안전센터,,000405,000900,서울특별시,강서구,도시,126.8542579,37.55477238,1.3,1.5,0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,종이,,,,,기타,야외,기타야외,,,N,N,N,N,,,,,31.2,,3,180,70,,3540
240727134607673 ,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,8,1,2080.32,253.32,사용중,0,0,0,262,2024,여름,3,20240727,122700,07,27,12,27,토요일,용산소방서,한강로119안전센터,,000308,000400,서울특별시,용산구,도시,126.9721262,37.54142079,1.1,1.1,0,작동기기,불꽃/ 스파크/ 정전기,전기적 요인,트래킹에 의한 단락,전기/전자,전자기기 부속품,,,,,판매/업무시설,숙박시설,모텔,8,3,N,N,N,N,,,,,31.2,,3,180,70,,3540
240727134723939 ,기타(쓰레기 화재등),,,,,,,,,,0,0,0,11,2024,여름,3,20240727,123800,07,27,12,38,토요일,송파소방서,방이119안전센터,,000432,000500,서울특별시,송파구,도시,127.1331062,37.51798279,2.8,0.5,0,작동기기,기타(작동기기),전기적 요인,과부하/과전류,전기/전자,콘센트/ 스위치류,,,,,기타,야외,쓰레기,,,N,N,N,N,,,,,31.2,,3,180,70,,3540
240727141016293 ,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,5,0,365.09,112.32,사용중,0,0,0,14,2024,여름,3,20240727,133500,07,27,13,35,토요일,강동소방서,성내119안전센터,,000147,000700,서울특별시,강동구,도시,127.12445,37.53244261,0.8,0.8,0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,,,,,주거,공동주택,기타 공동주택,5,0,N,N,N,N,,,,,31.3,,4,180,69,,3474
240727164743940 ,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,3,1,1243.88,84.63,사용중,0,0,0,163,2024,여름,3,20240727,144300,07,27,14,43,토요일,양천소방서,신정119안전센터,,000200,000100,서울특별시,양천구,도시,126.8517155,37.52327857,3.2,0.6,0,작동기기,전기적 아크(단락),전기적 요인,미확인단락,합성수지,기타(합성수지),배선/배선기구,기타(배선/배선기구),,,생활서비스,음식점,기타 음식점,1,0,N,N,N,N,,,,,30.1,1.5,3,250,81,,1482
240727203030170 ,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,5,1,594.27,137.93,사용중,0,0,0,1439,2024,여름,3,20240727,150600,07,27,15,06,토요일,강남소방서,역삼119안전센터,,000456,003916,서울특별시,강남구,도시,127.0398962,37.50418534,2.7,1.7,0,작동기기,불꽃/ 스파크/ 정전기,전기적 요인,트래킹에 의한 단락,전기/전자,콘센트/ 스위치류,,,,,주거,단독주택,상가주택(주택부분에서 화재가 발생한 경우에만 해당),-1,25,N,N,N,N,,,,,30.9,4.8,3,200,79,,3472
240727181342114 ,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,21,0,9099,624,사용중,0,0,0,484,2024,여름,3,20240727,162500,07,27,16,25,토요일,송파소방서,마천119안전센터,,000458,001125,서울특별시,송파구,도시,127.1367574,37.47751514,3.8,3.8,0,작동기기,전기적 아크(단락),기타,기타,전기/전자,기타(전기/전자),차량/ 선박부품,배터리,,,주거,공동주택,아파트,10,30,N,Y,N,N,,,,,29.2,3.4,2,200,85,,2316
240727184338323 ,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,4,1,995.53,210.93,사용중,0,0,0,145,2024,여름,3,20240727,170900,07,27,17,09,토요일,동대문소방서,용두119안전센터,,000133,000300,서울특별시,동대문구,도시,127.0424097,37.58202613,4,2,0,작동기기,불꽃/ 스파크/ 정전기,전기적 요인,기타(전기적요인),전기/전자,전선피복,,,,,판매/업무시설,일반업무,기타 일반업무시설,4,0,N,Y,N,N,,,,,29.3,5.9,2,160,86,,1170
240727185009548 ,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,3,1,262.95,83.41,사용중,0,0,0,38,2024,여름,3,20240727,180700,07,27,18,07,토요일,강북소방서,번동119안전센터,,000237,000000,서울특별시,강북구,도시,127.024507,37.64142332,3,1,0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,,,,,생활서비스,음식점,한식,1,0,N,N,N,N,,,,,28.7,10.1,1,160,90,,463
240727222929971 ,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,6,1,2718.09,422.47,사용중,0,0,0,36,2024,여름,3,20240727,192600,07,27,19,26,토요일,강남소방서,영동119안전센터,,000449,000438,서울특별시,강남구,도시,127.0231376,37.5124687,5.2,2.3,0,작동기기,전기적 아크(단락),전기적 요인,과부하/과전류,전기/전자,콘센트/ 스위치류,,,,,주거,공동주택,아파트,2,0,N,N,N,N,,,,,28.3,7.8,0,0,90,,1761
240727205028758 ,기타(쓰레기 화재등),,,,,,,,,,0,0,0,550,2024,여름,3,20240727,192900,07,27,19,29,토요일,동작소방서,노량진119안전센터,,000045,001630,서울특별시,동작구,도시,126.9536285,37.51340259,5.3,0.8,0,마찰/ 전도/ 복사,화염 전도/복사열,부주의,기기(전기/ 기계 등) 사용.설치부주의,위험물등,도료류,,,,,기타,도로,기타도로,,,N,N,N,N,,,,,28.3,7.8,0,0,90,,1761
240727210154476 ,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,4,1,659.12,143.26,사용중,0,0,0,205,2024,여름,3,20240727,194300,07,27,19,43,토요일,관악소방서,난곡119안전센터,,000336,000900,서울특별시,관악구,도시,126.9219005,37.47625611,6.1,1.2,0,작동기기,기기 전도/복사열/기기발열,부주의,음식물 조리중,식품,음식물,,,,,주거,공동주택,다세대주택,2,0,N,N,N,N,,,,,28.3,7.8,0,0,90,,1761
240727221912747 ,건축/구조물,양식(옥),블록조,스레트가,1,2,0,218.18,132.23,공가,0,0,0,199,2024,여름,3,20240727,195700,07,27,19,57,토요일,동대문소방서,전농119안전센터,,000209,001531,서울특별시,동대문구,도시,127.0449002,37.57958325,3.8,0.7,0,작동기기,전기적 아크(단락),전기적 요인,미확인단락,전기/전자,전기/ 전자기기 내부배선,배선/배선기구,기타(배선/배선기구),,,기타서비스,기타건축물,기타 건축물,1,1,N,N,N,N,,,,,28.3,7.8,0,0,90,,1761
240727230336017 ,자동차/철도차량,,,,,,,,,,0,0,0,495,2024,여름,3,20240727,203500,07,27,20,35,토요일,강남소방서,영동119안전센터,,000238,000721,서울특별시,강남구,도시,127.0241334,37.51837079,6.5,1.8,0,작동기기,전기적 아크(단락),전기적 요인,접촉불량에 의한 단락,전기/전자,전자기기 부속품,차량/ 선박부품,기타(차량/선박부품),,,자동차/철도차량,자동차,승용자동차,,,N,N,N,N,일반도로,,,,28.3,,1,140,89,,2057
240728003445646 ,건축/구조물,양식(옥),철근콘크리트조,슬라브가,,3,1,257.02,0,사용중,0,0,0,3697,2024,여름,3,20240727,210000,07,27,21,00,토요일,종로소방서,신교119안전센터,,000225,002733,서울특별시,종로구,도시,126.9693938,37.57965269,2,0.8,0,미상,미상,미상,미상,합성수지,플라스틱/ PVC/ 비닐/ 장판,미상,미상,합성수지,플라스틱/ PVC/ 비닐/ 장판,주거,단독주택,단독주택,1,20,N,N,N,N,,,,,28.1,,0,0,91,,1673
240728005501093 ,기타(쓰레기 화재등),,,,,,,,,,0,0,0,119,2024,여름,3,20240727,232500,07,27,23,25,토요일,강서소방서,발산119안전센터,,000436,000002,서울특별시,강서구,도시,126.8365611,37.54363325,3.4,1.4,0,마찰/ 전도/ 복사,기타(마찰/전도/복사),부주의,기타(부주의),침구/직물류,이불(베개/시트),,,,,기타,야외,기타야외,,,N,N,N,N,,,,,27.7,,1,20,91,,1461
240728023315455 ,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,5,1,666.48,146.68,사용중,0,0,0,91,2024,여름,3,20240728,005500,07,28,00,55,일요일,서대문소방서,연희119안전센터,,000332,001147,서울특별시,서대문구,도시,126.9390341,37.55842293,3.5,3.5,0,작동기기,전기적 아크(단락),전기적 요인,기타(전기적요인),전기/전자,전기/ 전자기기 케이스,,,,,생활서비스,음식점,한식,-1,1,N,N,N,N,,,,,27.5,,2,20,92,,1704
240728050421662 ,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,20,5,61611.85,3085.33,사용중,0,0,0,165,2024,여름,3,20240728,032800,07,28,03,28,일요일,금천소방서,금천119안전센터,,000532,001438,서울특별시,금천구,도시,126.87795,37.4806345,5.4,5.4,0,작동기기,기타(작동기기),부주의,기타(부주의),전기/전자,기타(전기/전자),계절용 기기,선풍기,,,산업시설,공장시설,그 밖의 공업,13,1,N,Y,N,N,,,,,27.5,,1,110,90,,2211
240728090424556 ,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,13,1,20127.74,1946.27,사용중,0,0,0,12,2024,여름,3,20240728,080000,07,28,08,00,일요일,강서소방서,방화119안전센터,,000419,000231,서울특별시,강서구,도시,126.8126114,37.57194442,5.1,1.3,0,작동기기,전기적 아크(단락),전기적 요인,트래킹에 의한 단락,전기/전자,콘센트/ 스위치류,,,,,주거,공동주택,아파트,4,0,N,Y,N,N,,,,,28.6,,2,160,81,,2791
240728104726290 ,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,7,2,2482.72,368.49,사용중,0,0,0,58,2024,여름,3,20240728,084900,07,28,08,49,일요일,은평소방서,녹번119안전센터,,000210,000100,서울특별시,은평구,도시,126.920001,37.58635187,5.2,1,0,작동기기,기기 전도/복사열/기기발열,기계적 요인,과열/ 과부하,쓰레기류,분진,,,,,의료/복지시설,건강시설,목욕장(사우나/ 찜질방),-1,0,N,Y,N,N,,,,,28.6,,2,160,81,,2791
240728102050196 ,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,3,1,296.65,119.32,사용중,0,0,0,39,2024,여름,3,20240728,090300,07,28,09,03,일요일,강서소방서,개화119안전센터,,000253,000017,서울특별시,강서구,도시,126.8073488,37.56936094,1,5.7,0,작동기기,전기적 아크(단락),전기적 요인,미확인단락,전기/전자,전선피복,전기설비,적산전력계,,,집합시설,종교시설,교회,1,0,N,N,N,N,,,,,29.3,,4,180,75,,2686
240728102230361 ,건축/구조물,양식(옥),블록조,슬라브가,,1,2,223.6,83.8,사용중,0,0,0,9,2024,여름,3,20240728,093500,07,28,09,35,일요일,강북소방서,번동119안전센터,,000220,000000,서울특별시,강북구,도시,127.0313024,37.63326933,0.9,0.9,0,마찰/ 전도/ 복사,화염 전도/복사열,부주의,음식물 조리중,식품,음식물,,,,,주거,공동주택,다세대주택,-1,0,N,N,N,N,,,,,29.3,,4,180,75,,2686
240728122918553 ,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,18,0,13141.99,1031.49,사용중,0,0,0,5,2024,여름,3,20240728,111400,07,28,11,14,일요일,동작소방서,백운119안전센터,,000354,001256,서울특별시,동작구,도시,126.9507405,37.4954135,4.5,1.1,0,작동기기,기타(작동기기),부주의,음식물 조리중,식품,음식물,,,,,주거,공동주택,아파트,6,0,N,N,N,N,,,,,30.5,,4,200,70,,3200
240728160007910 ,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,4,1,420.81,103.79,사용중,0,0,0,17641,2024,여름,3,20240728,111700,07,28,11,17,일요일,금천소방서,금천119안전센터,,000444,001923,서울특별시,금천구,도시,126.9046467,37.47831929,2.1,0,0,작동기기,기기 전도/복사열/기기발열,미상,미상,합성수지,기타(합성수지),주방기기,전기레인지,합성수지,플라스틱/ PVC/ 비닐/ 장판,주거,공동주택,기타 공동주택,2,20,N,N,N,N,,,,,30.5,,4,200,70,,3200
240728132716131 ,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,2,1,277.55,82.08,사용중,0,0,0,483,2024,여름,3,20240728,112700,07,28,11,27,일요일,동대문소방서,장안119안전센터,,000204,001600,서울특별시,동대문구,도시,127.0714417,37.57520891,1.5,1.2,0,기타,기타,전기적 요인,기타(전기적요인),전기/전자,전자기기 부속품,주방기기,청소기,침구/직물류,의류,주거,단독주택,상가주택(주택부분에서 화재가 발생한 경우에만 해당),2,7,N,N,N,N,,,,,30.5,,4,200,70,,3200
240728154938330 ,건축/구조물,양식(옥),벽돌조,슬라브가,1,2,1,249.4,80.2,사용중,0,0,0,11,2024,여름,3,20240728,150100,07,28,15,01,일요일,양천소방서,신월119안전센터,,000252,000023,서울특별시,양천구,도시,126.8356381,37.52167802,4.9,1.1,0,마찰/ 전도/ 복사,화염 전도/복사열,부주의,음식물 조리중,식품,음식물,,,,,주거,공동주택,다세대주택,-1,0,N,N,N,N,,,,,31.9,,6,230,64,,3490
240728234318938 ,건축/구조물,양식(옥),철근콘크리트조,슬라브가,,2,1,1861.67,1861.67,사용중,0,0,0,7237,2024,여름,3,20240728,190100,07,28,19,01,일요일,은평소방서,수색119안전센터,,000440,005050,서울특별시,은평구,도시,126.9051377,37.60266991,5.3,1.2,0,작동기기,전기적 아크(단락),전기적 요인,미확인단락,기타,기타,,,,,주거,공동주택,아파트,-1,100,N,Y,N,N,,,,,29.7,,5,230,73,,3145
240728204754837 ,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,12,0,6394.82,636.17,사용중,0,0,0,7,2024,여름,3,20240728,195000,07,28,19,50,일요일,동작소방서,백운119안전센터,,000008,001052,서울특별시,동작구,도시,126.9588322,37.49823823,5.7,0.5,0,작동기기,불꽃/ 스파크/ 정전기,전기적 요인,과부하/과전류,기타,기타,배선/배선기구,스위치 멀티탭,,,주거,공동주택,아파트,8,0,N,N,N,N,,,,,29.7,,5,230,73,,3145
240728231358979 ,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,12,1,10943.28,873,사용중,0,0,0,15,2024,여름,3,20240728,205400,07,28,20,54,일요일,광진소방서,구의119안전센터,,000500,000400,서울특별시,광진구,도시,127.0910457,37.53269221,2.4,2.4,0,작동기기,전기적 아크(단락),부주의,기기(전기/ 기계 등) 사용.설치부주의,전기/전자,콘센트/ 스위치류,배선/배선기구,스위치 멀티탭,,,주거,공동주택,아파트,4,0,N,Y,N,N,,,,,29.2,,4,200,75,,3048
240729002328638 ,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,5,1,555.63,92.71,사용중,0,0,0,6327,2024,여름,3,20240728,213000,07,28,21,30,일요일,은평소방서,녹번119안전센터,,000320,003200,서울특별시,은평구,도시,126.9217802,37.60349694,3.2,2.2,0,작동기기,전기적 아크(단락),전기적 요인,미확인단락,전기/전자,전자기기 부속품,,,,,생활서비스,일상서비스,기타 일상서비스,1,50,N,N,N,N,,,,,28.8,,3,200,77,,2873
240728234849447 ,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,20,5,49856.14,3012.7,사용중,0,0,0,154,2024,여름,3,20240728,220700,07,28,22,07,일요일,양천소방서,양천119안전센터,,000327,000300,서울특별시,양천구,도시,126.8749635,37.52797466,0.6,0.6,0,작동기기,불꽃/ 스파크/ 정전기,전기적 요인,트래킹에 의한 단락,합성수지,플라스틱/ PVC/ 비닐/ 장판,조명/ 간판,LED조명,,,생활서비스,일상서비스,서점,1,0,N,N,N,N,,,,,28.3,,3,200,78,,2981
240728232144076 ,건축/구조물,양식(옥),철근콘크리트조,슬라브가,,17,3,17393.41,91107.02,사용중,0,0,0,12,2024,여름,3,20240728,223100,07,28,22,31,일요일,도봉소방서,도봉119안전센터,,000220,000500,서울특별시,도봉구,도시,127.0483241,37.68594501,2.7,0.7,0,담뱃불/ 라이터불,라이터불/ 성냥불,방화,방화,종이/목재/건초등,종이,,,,,주거,공동주택,아파트,1,0,N,Y,N,N,,,,,28.3,,3,200,78,,2981
240729001748015 ,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,10,1,4325.92,426,사용중,0,0,0,216,2024,여름,3,20240728,231100,07,28,23,11,일요일,서초소방서,방배119안전센터,,000430,001500,서울특별시,서초구,도시,127.0000089,37.48046027,3,2,0,작동기기,전기적 아크(단락),전기적 요인,기타(전기적요인),전기/전자,전선피복,,,,,주거,공동주택,아파트,4,0,N,N,N,N,,,,,28,,3,230,79,,2956
240729095942901 ,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,5,0,659.12,223.94,사용중,0,0,0,99,2024,여름,3,20240729,091000,07,29,09,10,월요일,도봉소방서,쌍문119안전센터,,000311,000756,서울특별시,도봉구,도시,127.0319675,37.652106,2,0.7,0,작동기기,기기 전도/복사열/기기발열,부주의,음식물 조리중,식품,음식물,,,,,주거,공동주택,다세대주택,4,0,N,N,N,N,,,,,27.6,0,4,230,82,,2499
240729124517035 ,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,8,1,2603.55,285.67,사용중,0,0,0,161,2024,여름,3,20240729,094100,07,29,09,41,월요일,강북소방서,미아119안전센터,,000243,000000,서울특별시,강북구,도시,127.026759,37.62585723,2.5,0.8,0,작동기기,전기적 아크(단락),전기적 요인,과부하/과전류,전기/전자,전기/ 전자기기 내부배선,계절용 기기,에어컨,,,기타서비스,기타건축물,기타 건축물,4,0,N,Y,N,N,,,,,27.6,0,4,230,82,,2499
240729154939100 ,건축/구조물,양식(옥),벽돌조,슬라브가,1,2,0,128.1,67.47,사용중,0,0,0,205,2024,여름,3,20240729,101900,07,29,10,19,월요일,강북소방서,미아119안전센터,,000344,000000,서울특별시,강북구,도시,127.0251726,37.62297841,3,0.6,0,마찰/ 전도/ 복사,기타(마찰/전도/복사),기계적 요인,노후,전기/전자,전기/ 전자기기 내부배선,생활기기,건조기,,,기타서비스,기타건축물,기타 건축물,1,0,N,N,N,N,,,,,27.5,0,5,230,83,,2251
240729161328457 ,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,6,1,1046.01,155.94,사용중,0,0,0,14,2024,여름,3,20240729,105500,07,29,10,55,월요일,은평소방서,진관119안전센터,,000341,001100,서울특별시,은평구,도시,126.9264121,37.62200118,1.6,1.6,0,작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,전기/전자,전선피복,,,,,판매/업무시설,판매시설,할인점(마트),1,0,N,N,N,N,,,,,27.5,0,5,230,83,,2251
240729130155093 ,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,12,1,3174.22,418.78,사용중,0,0,0,24,2024,여름,3,20240729,115500,07,29,11,55,월요일,강동소방서,성내119안전센터,,000224,000317,서울특별시,강동구,도시,127.1299888,37.52691161,0.7,0.7,0,작동기기,전기적 아크(단락),전기적 요인,미확인단락,전기/전자,전기/ 전자기기 케이스,,,,,주거,공동주택,주상복합아파트,5,0,N,Y,N,N,,,,,27.5,0,4,200,83,,2132
240729134511448 ,건축/구조물,양식(옥),벽돌조,슬라브가,1,2,1,196.98,71.38,사용중,0,0,0,12,2024,여름,3,20240729,124200,07,29,12,42,월요일,성북소방서,장위119안전센터,,000220,000000,서울특별시,성북구,도시,127.0622718,37.61055129,3.2,1,0,작동기기,기기 전도/복사열/기기발열,부주의,음식물 조리중,식품,음식물,,,,,주거,단독주택,다가구주택,-1,0,N,N,N,N,,,,,27.6,0,3,200,84,,1932
240729150541199 ,건축/구조물,양식(옥),철근콘크리트조,슬라브가,,4,0,329.81,105.14,사용중,0,0,0,26,2024,여름,3,20240729,130600,07,29,13,06,월요일,용산소방서,이촌119안전센터,,000508,000454,서울특별시,용산구,도시,126.958995,37.53727213,2,1.4,0,작동기기,전기적 아크(단락),전기적 요인,과부하/과전류,전기/전자,전기/ 전자기기 절연유,,,,,주거,공동주택,연립주택,2,0,N,N,N,N,,,,,27.6,,5,230,84,,2109
240729171743938 ,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,5,0,452.5,129.92,사용중,0,0,0,44,2024,여름,3,20240729,160100,07,29,16,01,월요일,금천소방서,금천119안전센터,,000431,000253,서울특별시,금천구,도시,126.9052104,37.47298721,1.5,1.5,0,작동기기,기기 전도/복사열/기기발열,부주의,음식물 조리중,식품,음식물,주방기기,가스렌지,,,주거,공동주택,다세대주택,2,0,N,N,N,N,,,,,27.6,,3,230,84,,1831
240729213627607 ,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,5,0,568.16,77.59,사용중,0,0,0,9,2024,여름,3,20240729,201600,07,29,20,16,월요일,은평소방서,역촌119안전센터,,000300,001400,서울특별시,은평구,도시,126.9122923,37.60465705,3.3,0.5,0,작동기기,전기적 아크(단락),전기적 요인,접촉불량에 의한 단락,전기/전자,전선피복,,,,,주거,공동주택,다세대주택,2,0,N,N,N,N,,,,,27.2,,5,230,85,,1628
240730082408253 ,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,13,1,7180.87,689.33,사용중,0,0,0,33,2024,여름,3,20240729,212400,07,29,21,24,월요일,용산소방서,서빙고119안전센터,,000506,000515,서울특별시,용산구,도시,126.9704015,37.52177534,2.4,3,0,작동기기,기타(작동기기),전기적 요인,미확인단락,합성수지,플라스틱/ PVC/ 비닐/ 장판,계절용 기기,가정용 보일러,,,주거,공동주택,아파트,9,0,N,N,N,N,,,,,27.2,,3,230,85,,1810
