WRINV_NO,FIRE_TYPE_NM,BLDG_SRTFRM_NM,BLDG_STRCTR_NM,BLDG_SRTRF_NM,BLDG_RSCU_DNGCT,GRND_NOFL,UDGD_NOFL,GFA,BTTM_AREA,BLDG_STTS_NM,DTH_CNT,INJPSN_CNT,HNL_DAM_CNT,PRPT_DAM_AMT,OCRN_YR,SEASN_NM,QTR_NO,OCRN_YMD,OCRN_TM,OCRN_MM,OCRN_DAY,OCRN_HR,OCRN_MN,DCLR_DOW,FRSTN_NM,CNTR_NM,LFDAU_NM,DSPT_REQ_TM,FIRE_SUPESN_REQ_TM,GRNDS_CTPV_NM,GRNDS_SGG_NM,CTY_FRMVL_SE_NM,DAMG_RGN_LOT,DAMG_RGN_LAT,GRNDS_DSTNC,CNTR_GRNDS_DSTNC,LFDAU_GRNDS_DSTNC,IGTN_HTSRC_LCLSF_NM,IGTN_HTSRC_SCLSF_NM,IGTN_DMNT_LCLSF_NM,IGTN_DMNT_SCLSF_NM,FRST_IGOBJ_LCLSF_NM,FRST_IGOBJ_SCLSF_NM,IGTN_ISTR_LCLSF_NM,IGTN_ISTR_SCLSF_NM,CMBS_EXPOBJ_LCLSF_NM,CMBS_EXPOBJ_SCLSF_NM,FCLT_PLC_LCLSF_NM,FCLT_PLC_MCLSF_NM,FCLT_PLC_SCLSF_NM,IGTN_FLR_NM,SO_AREA,FIRE_INSRNC_OBLG_JOIN_TRGT_YN,ARSON_MNG_TRGT_YN,MUB_YN,EMRG_CNTRL_YN,IGTN_PLC_NM,VHCL_IGTN_PSTN_NM,FND_FIRE_SE_NM,FND_FIRE_IGTN_BRNCH_NM,HR_UNIT_ARTMP,HR_UNIT_RN,HR_UNIT_WSPD,HR_UNIT_WNDRCT,HR_UNIT_HUM,HR_UNIT_SNWFL,HR_UNIT_VSDST
220409181531697,건축/구조물,양식(옥),블록조,,,2,1,145.15,65.98,사용중,0,0,0,12,2022,봄,2,20220409,151700,04,09,15,17,토요일,용산소방서,이태원119안전센터,,000225,000557,서울특별시,용산구,도시,127.000679,37.535205,2.7,0.5,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,,,,,판매/업무시설,일반업무,기타 일반업무시설,,0.0,N,N,N,N,,,,,24.1,,4.0,200,35,,2000
220409170254772,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,4,2,1035.77,190.68,철거중,0,0,0,463,2022,봄,2,20220409,151800,04,09,15,18,토요일,강남소방서,영동119안전센터,,000340,001400,서울특별시,강남구,도시,127.039891,37.524611,3.8,3.8,0.0,작동기기,전기적 아크(단락),부주의,기타(부주의),전기/전자,기타(전기/전자),,,,,생활서비스,음식점,한식,,3.0,N,N,N,N,,,,,24.1,,4.0,200,35,,2000
220409182932595,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,6,1,479.19,135.59,사용중,0,0,0,150,2022,봄,2,20220409,162800,04,09,16,28,토요일,강동소방서,암사119안전센터,,000502,000459,서울특별시,강동구,도시,127.13432,37.548914,3.3,1.2,0.0,작동기기,기기 전도/복사열/기기발열,부주의,가연물 근접방치,합성수지,기타(합성수지),주방기기,가스렌지,,,주거,공동주택,다세대주택,,3.0,N,Y,N,N,,,,,23.8,,4.6,230,36,,2000
220410052520026,기타(쓰레기 화재등),,,,,,,,,,0,0,0,55,2022,봄,2,20220409,163100,04,09,16,31,토요일,송파소방서,잠실119안전센터,,000400,001000,서울특별시,송파구,도시,127.100268,37.514564,6.0,2.2,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,,,,,기타,야외,쓰레기,,,N,N,N,N,,,,,23.8,,4.6,230,36,,2000
220409183521449,건축/구조물,양식(옥),벽돌조,슬라브가,1.0,2,1,102.67,49.59,기타 공사중,0,0,0,123,2022,봄,2,20220409,170100,04,09,17,01,토요일,강서소방서,방화119안전센터,,000400,000500,서울특별시,강서구,도시,126.818076,37.57167,7.5,1.0,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,폐목재,,,,,주거,단독주택,단독주택,,0.0,N,N,N,N,,,,,22.5,,5.0,200,38,,2000
220409184412362,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,22,7,108316.04,42843.97,사용중,0,0,0,111,2022,봄,2,20220409,170900,04,09,17,09,토요일,강동소방서,천호119안전센터,,000325,001256,서울특별시,강동구,도시,127.124962,37.540614,2.3,1.3,0.0,기타,기타,화학적 요인,기타(화학적요인),침구/직물류,기타(침구/직물류),계절용 기기,전기장판/담요/방석류,,,주거,공동주택,주상복합아파트,,0.0,N,Y,N,N,,,,,22.5,,5.0,200,38,,2000
220409202010922,기타(쓰레기 화재등),,,,,,,,,,0,0,0,0,2022,봄,2,20220409,182300,04,09,18,23,토요일,동작소방서,동작119안전센터,,000201,000000,서울특별시,동작구,도시,126.927355,37.497047,2.1,2.1,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,종이,,,,,기타,야외,쓰레기,,,N,N,N,N,,,,,21.4,,3.3,200,40,,2000
220409210858084,건축/구조물,양식(옥),철근콘크리트조,슬라브가,,22,6,27496.98,1049.33,사용중,0,0,0,134,2022,봄,2,20220409,184800,04,09,18,48,토요일,강남소방서,영동119안전센터,,000355,000636,서울특별시,강남구,도시,127.036326,37.511627,3.5,1.9,0.0,담뱃불/ 라이터불,기타(담뱃불/라이터불),부주의,기타(부주의),전기/전자,전선피복,,,,,기타서비스,기타건축물,기타 건축물,,0.0,N,N,N,N,,,,,21.4,,3.3,200,40,,2000
220409234450249,임야,,,,,,,,,,0,0,0,620,2022,봄,2,20220409,195400,04,09,19,54,토요일,양천소방서,신월119안전센터,,000340,001707,서울특별시,양천구,도시,126.831743,37.522244,5.3,1.6,1.6,미상,미상,미상,미상,종이/목재/건초등,풀/ 나뭇잎,,,종이/목재/건초등,풀/ 나뭇잎,임야,들불,기타 들불,,,N,N,N,N,,,기타 들불,산아래,19.5,,4.4,180,43,,2000
220410002219675,기타(쓰레기 화재등),,,,,,,,,,0,0,0,1081,2022,봄,2,20220409,203200,04,09,20,32,토요일,서초소방서,서초119안전센터,,000400,000800,서울특별시,서초구,도시,127.019901,37.495306,3.8,1.5,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,나무,,,,,기타,야외,기타야외,,,N,N,N,N,,,,,18.5,,4.6,200,44,,2000
220409215732234,건축/구조물,양식(옥),철근콘크리트조,슬라브가,,14,1,2304.57,32.18,사용중,0,0,0,8,2022,봄,2,20220409,205800,04,09,20,58,토요일,서대문소방서,홍은119안전센터,,000318,001001,서울특별시,서대문구,도시,126.925744,37.582379,1.9,4.0,0.0,마찰/ 전도/ 복사,화염 전도/복사열,부주의,가연물 근접방치,합성수지,플라스틱/ PVC/ 비닐/ 장판,,,,,판매/업무시설,일반업무,오피스텔,,0.0,N,Y,N,N,,,,,18.5,,4.6,200,44,,2000
220410071922999,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,17,2,9272.0,577.0,사용중,0,0,0,9,2022,봄,2,20220409,235000,04,09,23,50,토요일,송파소방서,방이119안전센터,,000346,001300,서울특별시,송파구,도시,127.111913,37.515968,6.0,2.2,0.0,작동기기,기기 전도/복사열/기기발열,부주의,음식물 조리중,식품,음식물,,,,,판매/업무시설,일반업무,오피스텔,,0.0,N,Y,N,N,,,,,17.1,,2.2,200,46,,2000
220410032407103,임야,,,,,,,,,,0,0,0,1,2022,봄,2,20220410,001800,04,10,00,18,일요일,영등포소방서,영등포119안전센터,,000429,001352,서울특별시,영등포구,도시,126.912518,37.522216,7.2,3.3,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,기타,기타,,,,,임야,들불,숲,,,N,N,N,N,,,숲,평지,16.2,,0.4,0,47,,2000
220410020339034,건축/구조물,양식(옥),철근콘크리트조,슬라브가,,4,0,169.4,45.15,사용중,0,0,0,12,2022,봄,2,20220410,010900,04,10,01,09,일요일,금천소방서,금천119안전센터,,000449,000142,서울특별시,금천구,도시,126.88188,37.484182,3.3,3.3,0.0,마찰/ 전도/ 복사,화염 전도/복사열,부주의,음식물 조리중,기타,기타,,,,,주거,단독주택,상가주택(주택부분에서 화재가 발생한 경우에만 해당),,0.0,N,N,N,N,,,,,15.2,,1.2,20,52,,2000
220410032154359,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,7,3,2369.0,266.0,사용중,0,0,0,1919,2022,봄,2,20220410,012700,04,10,01,27,일요일,마포소방서,서교119안전센터,,000300,002600,서울특별시,마포구,도시,126.912102,37.552058,4.0,1.4,0.0,화학적 발화열,화학반응열,화학적 요인,자연발화,침구/직물류,기타(침구/직물류),,,,,생활서비스,일상서비스,기타 일상서비스,,5.0,N,N,N,N,,,,,15.2,,1.2,20,52,,2000
220410054655307,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,9,2,19289.89,1795.9,사용중,0,0,0,496,2022,봄,2,20220410,031400,04,10,03,14,일요일,중부소방서,회현119안전센터,,000447,003504,서울특별시,중구,도시,126.979246,37.560754,3.5,0.7,0.0,작동기기,기기 전도/복사열/기기발열,부주의,가연물 근접방치,미상,미상,계절용 기기,전기히터/스토브,,,집합시설,종교시설,교회,,0.0,N,Y,N,N,,,,,14.5,,1.7,20,52,,2000
220410050115239,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,12,4,21786.56,1433.27,사용중,0,0,0,835,2022,봄,2,20220410,031600,04,10,03,16,일요일,강서소방서,방화119안전센터,,000415,002900,서울특별시,강서구,도시,126.826725,37.568645,4.2,2.3,0.0,작동기기,전기적 아크(단락),전기적 요인,접촉불량에 의한 단락,전기/전자,전자기기 부속품,주방기기,기타(주방기기),기타,기타,판매/업무시설,일반업무,오피스텔,,1.0,Y,Y,N,N,,,,,14.5,,1.7,20,52,,2000
220410135757964,자동차/철도차량,,,,,,,,,,0,0,0,139,2022,봄,2,20220410,132200,04,10,13,22,일요일,은평소방서,진관119안전센터,,000230,000600,서울특별시,은평구,도시,126.920798,37.621733,1.2,1.2,0.0,담뱃불/ 라이터불,라이터불/ 성냥불,부주의,담배꽁초,종이/목재/건초등,종이,,,,,자동차/철도차량,자동차,화물자동차,,,N,N,N,N,주차장,적재함,,,23.3,,3.9,250,28,,2000
220410145128052,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,3,1,369.9,119.0,사용중,0,0,0,79,2022,봄,2,20220410,132400,04,10,13,24,일요일,관악소방서,신림119안전센터,,000211,000038,서울특별시,관악구,도시,126.918249,37.485045,4.5,2.2,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,목재/ 합판,,,합성수지,플라스틱/ PVC/ 비닐/ 장판,주거,단독주택,상가주택(주택부분에서 화재가 발생한 경우에만 해당),,1.0,N,N,N,N,,,,,23.3,,3.9,250,28,,2000
220410144406276,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,5,1,675.91,210.14,사용중,0,0,0,11,2022,봄,2,20220410,134600,04,10,13,46,일요일,중랑소방서,중화119안전센터,,000354,000400,서울특별시,중랑구,도시,127.075611,37.611754,3.0,1.0,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,,,,,산업시설,창고시설,창고/ 물품저장소,,0.0,N,N,N,N,,,,,23.3,,3.9,250,28,,2000
220410161855874,자동차/철도차량,,,,,,,,,,0,0,0,440,2022,봄,2,20220410,151900,04,10,15,19,일요일,서초소방서,양재119안전센터,,000100,000000,서울특별시,서초구,도시,127.044962,37.472632,9.0,1.2,0.0,작동기기,기기 전도/복사열/기기발열,기계적 요인,오일/연료누설,기타,기타,,,,,자동차/철도차량,자동차,승용자동차,,,N,N,N,N,주차장,엔진룸,,,25.0,,3.0,270,26,,2000
220410161258595,기타(쓰레기 화재등),,,,,,,,,,0,0,0,49,2022,봄,2,20220410,152300,04,10,15,23,일요일,송파소방서,잠실119안전센터,,000355,000300,서울특별시,송파구,도시,127.113976,37.504255,4.0,3.1,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,종이,,,,,기타,야외,쓰레기,,1.0,N,N,N,N,,,,,25.0,,3.0,270,26,,2000
220410172807829,건축/구조물,양식(옥),철근콘크리트조,슬라브가,2.0,15,3,19949.02,799.77,사용중,0,0,0,2783,2022,봄,2,20220410,155300,04,10,15,53,일요일,서대문소방서,북아현119안전센터,,000449,001621,서울특별시,서대문구,도시,126.954482,37.572664,4.3,2.0,0.0,작동기기,기타(작동기기),전기적 요인,절연열화에 의한 단락,미상,미상,전기설비,인버터/컨버터,,,주거,공동주택,아파트,,0.0,N,Y,N,N,,,,,25.0,,3.0,270,26,,2000
220410222806594,건축/구조물,양식(옥),철근콘크리트조,슬라브가,2.0,1,1,1151.47,152.06,사용중,0,0,0,10500,2022,봄,2,20220410,162200,04,10,16,22,일요일,광진소방서,능동119안전센터,,000127,002411,서울특별시,광진구,도시,127.079791,37.545046,0.3,0.3,0.0,미상,미상,미상,미상,쓰레기류,재활용,,,,,주거,단독주택,단독주택,,15.0,N,Y,N,N,,,,,24.2,,3.9,270,29,,2000
220410185223785,기타(쓰레기 화재등),,,,,,,,,,0,0,0,0,2022,봄,2,20220410,170000,04,10,17,00,일요일,종로소방서,신영119안전센터,,000445,001241,서울특별시,종로구,도시,126.977009,37.613915,5.5,2.4,0.0,미상,미상,미상,미상,쓰레기류,폐목재,,,,,기타,야외,쓰레기,,,N,N,N,N,,,,,23.2,,4.1,250,33,,2000
220410221956702,건축/구조물,양식(옥),벽돌조,슬라브가,1.0,3,1,453.72,118.67,사용중,0,0,0,29538,2022,봄,2,20220410,190300,04,10,19,03,일요일,금천소방서,금천119안전센터,,000426,002600,서울특별시,금천구,도시,126.905247,37.478743,3.0,3.0,0.0,마찰/ 전도/ 복사,기타(마찰/전도/복사),부주의,음식물 조리중,식품,음식물,,,가구,기타(가구),주거,단독주택,다가구주택,,100.0,N,N,N,N,,,,,18.8,,4.0,270,50,,2000
220410231903446,기타(쓰레기 화재등),,,,,,,,,,0,0,0,17,2022,봄,2,20220410,194700,04,10,19,47,일요일,용산소방서,이태원119안전센터,,000400,000400,서울특별시,용산구,도시,126.991189,37.531988,2.0,1.0,0.0,담뱃불/ 라이터불,라이터불/ 성냥불,부주의,쓰레기 소각,종이/목재/건초등,종이,,,,,기타,야외,공터,,,N,N,N,N,,,,,18.8,,4.0,270,50,,2000
220410222032967,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,3,0,448.43,181.97,사용중,0,0,0,202,2022,봄,2,20220410,200200,04,10,20,02,일요일,강남소방서,세곡119안전센터,,000347,001449,서울특별시,강남구,도시,127.102686,37.479298,4.8,1.9,0.0,미상,미상,미상,미상,미상,미상,,,,,생활서비스,음식점,한식,,0.0,N,N,N,N,,,,,17.7,,2.8,290,55,,2000
220410225336959,건축/구조물,한식(옥),벽돌조,와가,,1,,15.0,15.0,사용중,0,0,0,37,2022,봄,2,20220410,201100,04,10,20,11,일요일,용산소방서,이촌119안전센터,,000327,000000,서울특별시,용산구,도시,126.96115,37.524204,0.9,1.2,0.0,마찰/ 전도/ 복사,화염 전도/복사열,부주의,음식물 조리중,식품,음식물,,,,,주거,단독주택,단독주택,,0.0,N,N,N,N,,,,,17.7,,2.8,290,55,,2000
220411001922542,건축/구조물,양식(옥),벽돌조,슬라브가,1.0,2,1,172.26,108.8,사용중,0,0,0,308,2022,봄,2,20220410,204500,04,10,20,45,일요일,도봉소방서,도봉119안전센터,,000406,000731,서울특별시,도봉구,도시,127.04711,37.675969,1.7,1.9,0.0,미상,미상,미상,미상,미상,미상,,,,,주거,단독주택,다가구주택,,5.0,N,N,N,N,,,,,17.7,,2.8,290,55,,2000
220410224917268,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,1,0,15.0,15.0,사용중,0,0,0,0,2022,봄,2,20220410,221600,04,10,22,16,일요일,성동소방서,왕십리119안전센터,,000349,000300,서울특별시,성동구,도시,127.03026,37.562494,1.5,1.0,0.0,작동기기,기기 전도/복사열/기기발열,부주의,음식물 조리중,식품,음식물,,,,,주거,기타주택,기타 주택,,0.0,N,N,N,N,,,,,15.9,,0.8,20,59,,2000
220411004039561,건축/구조물,양식(옥),벽돌조,슬라브가,,3,1,172.09,48.78,사용중,0,0,0,38,2022,봄,2,20220410,232500,04,10,23,25,일요일,은평소방서,진관119안전센터,,000400,000900,서울특별시,은평구,도시,126.921207,37.612205,2.1,2.1,0.0,미상,미상,미상,미상,종이/목재/건초등,종이,,,,,주거,단독주택,다가구주택,,0.0,N,N,N,N,,,,,15.5,,1.4,360,61,,2000
220411004054392,자동차/철도차량,,,,,,,,,,0,0,0,440,2022,봄,2,20220410,233200,04,10,23,32,일요일,송파소방서,마천119안전센터,,000105,000540,서울특별시,송파구,도시,127.133126,37.497585,1.2,1.2,0.0,작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,자동차/철도차량/선박/항공기,부품,,,,,자동차/철도차량,자동차,오토바이,,,N,N,N,N,일반도로,기타차량위치,,,15.5,,1.4,360,61,,2000
220411005120734,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,4,0,8677.24,9.92,사용중,0,0,0,11,2022,봄,2,20220411,000100,04,11,00,01,월요일,서대문소방서,북가좌119안전센터,,000450,000041,서울특별시,서대문구,도시,126.914259,37.570444,2.6,2.6,0.0,기타,기타,부주의,음식물 조리중,식품,음식물,,,,,생활서비스,음식점,일반주점,,0.0,N,Y,N,N,,,,,15.1,,1.0,360,62,,2000
220411025026793,건축/구조물,양식(옥),철근콘크리트조,슬라브가,,14,4,10510.47,607.73,사용중,0,0,0,374,2022,봄,2,20220411,013100,04,11,01,31,월요일,서초소방서,잠원119안전센터,,000306,000300,서울특별시,서초구,도시,127.026339,37.49956,5.0,2.3,0.0,작동기기,불꽃/ 스파크/ 정전기,부주의,기타(부주의),전기/전자,콘센트/ 스위치류,,,,,생활서비스,일상서비스,관리사무소,,0.0,N,N,N,N,,,,,14.6,,1.6,20,64,,2000
220411041731515,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,13,0,12683.2,976.54,사용중,0,0,0,483,2022,봄,2,20220411,022900,04,11,02,29,월요일,강서소방서,방화119안전센터,,000257,001506,서울특별시,강서구,도시,126.810256,37.577195,5.4,0.7,0.0,미상,미상,미상,미상,전기/전자,전자기기 부속품,주방기기,냉장고,,,주거,공동주택,아파트,,5.0,N,Y,N,N,,,,,14.3,,1.0,50,65,,2000
220411114931520,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,3,1,812.89,270.41,사용중,2,0,2,15615,2022,봄,2,20220411,063300,04,11,06,33,월요일,영등포소방서,영등포119안전센터,,000401,025800,서울특별시,영등포구,도시,126.90881,37.523291,2.0,2.0,0.0,미상,미상,미상,미상,미상,미상,,,,,생활서비스,일상서비스,고시원(원룸텔),지상층,110.0,N,N,Y,N,,,,,13.5,,2.6,70,71,,2000
220411115022052,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,15,1,6720.27,447.01,사용중,0,0,0,50,2022,봄,2,20220411,101700,04,11,10,17,월요일,강남소방서,수서119안전센터,,000234,001100,서울특별시,강남구,도시,127.09845,37.487077,5.6,1.1,0.0,작동기기,기기 전도/복사열/기기발열,부주의,음식물 조리중,식품,튀김유,,,,,주거,공동주택,아파트,,0.0,N,Y,N,N,,,,,20.6,,1.6,70,52,,2000
220411131234568,기타(쓰레기 화재등),,,,,,,,,,0,0,0,0,2022,봄,2,20220411,113400,04,11,11,34,월요일,노원소방서,하계119안전센터,,000515,000050,서울특별시,노원구,도시,127.059417,37.653356,2.8,2.2,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,,,,,기타,야외,쓰레기,,,N,N,N,N,,,,,22.4,,2.3,160,50,,2000
220411133017461,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,4,1,537.87,49.16,사용중,0,0,0,129,2022,봄,2,20220411,113700,04,11,11,37,월요일,양천소방서,목동119안전센터,,000309,000000,서울특별시,양천구,도시,126.864776,37.544678,3.3,3.7,0.0,작동기기,불꽃/ 스파크/ 정전기,부주의,기기(전기/ 기계 등) 사용.설치부주의,합성수지,플라스틱/ PVC/ 비닐/ 장판,주방기기,가스렌지,,,주거,공동주택,다세대주택,,0.0,Y,N,N,N,,,,,22.4,,2.3,160,50,,2000
220411183511856,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,4,1,453.55,95.12,사용중,0,0,0,18701,2022,봄,2,20220411,132100,04,11,13,21,월요일,강북소방서,삼각산119안전센터,,000336,003603,서울특별시,강북구,도시,127.016335,37.628052,3.0,2.0,0.0,작동기기,전기적 아크(단락),전기적 요인,트래킹에 의한 단락,전기/전자,전기/ 전자기기 내부배선,전기설비,배전반/분전반,,,주거,단독주택,상가주택(주택부분에서 화재가 발생한 경우에만 해당),,51.0,N,N,N,N,,,,,25.0,,3.0,180,43,,2000
220411150325963,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,4,1,613.38,131.98,사용중,0,0,0,66,2022,봄,2,20220411,133100,04,11,13,31,월요일,강남소방서,영동119안전센터,,000438,000012,서울특별시,강남구,도시,127.028044,37.525689,5.1,1.5,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,재활용,,,,,생활서비스,음식점,한식,,0.0,N,N,N,N,,,,,25.0,,3.0,180,43,,2000
220411170347924,자동차/철도차량,,,,,,,,,,0,0,0,45,2022,봄,2,20220411,154500,04,11,15,45,월요일,용산소방서,한강로119안전센터,,000550,000419,서울특별시,용산구,도시,126.971228,37.53581,0.7,0.7,0.0,불꽃/ 불티,기타(불꽃/불티),기타,기타,침구/직물류,기타(침구/직물류),,,,,자동차/철도차량,철도차량,기타(철도차량),,,N,N,N,N,기타 도로,기타 철도차량위치,,,26.4,,3.3,200,36,,2000
220411174421777,기타(쓰레기 화재등),,,,,,,,,,0,0,0,22,2022,봄,2,20220411,163300,04,11,16,33,월요일,송파소방서,종합운동장119안전센터,,000241,001053,서울특별시,송파구,도시,127.078849,37.505364,5.8,1.8,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,기타(종이/목재/건초등),,,,,기타,야외,쓰레기,,,N,N,N,N,,,,,26.2,,3.1,230,40,,2000
220411173826207,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,5,1,2507.3,421.7,사용중,0,0,0,7,2022,봄,2,20220411,163400,04,11,16,34,월요일,성동소방서,성수119안전센터,,000305,002200,서울특별시,성동구,도시,127.063915,37.543153,2.0,3.5,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,,,,,판매/업무시설,일반업무,일반빌딩,,0.0,N,Y,N,N,,,,,26.2,,3.1,230,40,,2000
220411201102895,건축/구조물,조립식,비닐하우스 파이프조,비닐하우스,1.0,1,0,130.0,130.0,사용중,0,0,0,4510,2022,봄,2,20220411,174500,04,11,17,45,월요일,서초소방서,양재119안전센터,,000444,003137,서울특별시,서초구,도시,127.086117,37.466094,13.4,5.8,0.0,작동기기,전기적 아크(단락),전기적 요인,미확인단락,종이/목재/건초등,목재/ 합판,,,,,기타서비스,기타건축물,기타 건축물,,0.0,N,N,N,N,,,,,25.4,,3.7,200,41,,2000
220411211516478,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,18,1,4558.0,284.0,사용중,0,0,0,55,2022,봄,2,20220411,185500,04,11,18,55,월요일,동대문소방서,전농119안전센터,,000411,000519,서울특별시,동대문구,도시,127.054476,37.573073,3.0,1.2,0.0,마찰/ 전도/ 복사,화염 전도/복사열,부주의,음식물 조리중,식품,음식물,,,,,주거,공동주택,아파트,,0.0,N,Y,N,N,,,,,24.4,,3.0,270,51,,2000
220411220244508,기타(쓰레기 화재등),,,,,,,,,,0,0,0,95,2022,봄,2,20220411,212100,04,11,21,21,월요일,강서소방서,발산119안전센터,,000248,000508,서울특별시,강서구,도시,126.840241,37.554957,3.3,1.7,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,,,,,기타,야외,쓰레기,,,N,N,N,N,,,,,19.4,,2.9,270,71,,2000
220412015537862,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,4,1,822.74,76.79,사용중,0,0,0,1625,2022,봄,2,20220411,224200,04,11,22,42,월요일,강서소방서,방화119안전센터,,000434,001924,서울특별시,강서구,도시,126.813122,37.570056,5.7,1.4,0.0,작동기기,전기적 아크(단락),전기적 요인,미확인단락,전기/전자,전선피복,,,,,생활서비스,일상서비스,기타 일상서비스,,20.0,N,N,N,N,,,,,18.6,,3.1,270,75,,2000
220412012831817,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,3,1,760.0,164.88,사용중,0,0,0,30,2022,봄,2,20220412,003600,04,12,00,36,화요일,성동소방서,행당119안전센터,,000439,000000,서울특별시,성동구,도시,127.048968,37.537825,2.7,1.3,0.0,작동기기,전기적 아크(단락),전기적 요인,접촉불량에 의한 단락,전기/전자,전기/ 전자기기 내부배선,,,,,주거,단독주택,다가구주택,,1.0,N,N,N,N,,,,,17.7,,1.8,250,81,,2000
220412074409540,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,4,0,659.0,208.0,사용중,0,0,0,1342,2022,봄,2,20220412,010700,04,12,01,07,화요일,강동소방서,길동119안전센터,,000210,001300,서울특별시,강동구,도시,127.147405,37.538839,3.5,0.5,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,,,합성수지,기타(합성수지),주거,공동주택,다세대주택,,0.0,N,N,N,N,,,,,18.0,,3.6,230,85,,1562
220412015112343,기타(쓰레기 화재등),,,,,,,,,,0,0,0,5,2022,봄,2,20220412,011500,04,12,01,15,화요일,송파소방서,거여119안전센터,,000400,000300,서울특별시,송파구,도시,127.152394,37.494574,1.8,0.5,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,종이,,,,,기타,야외,쓰레기,,,N,N,N,N,,,,,18.0,,3.6,230,85,,1562
220412124250885,기타(쓰레기 화재등),,,,,,,,,,0,0,0,77,2022,봄,2,20220412,105800,04,12,10,58,화요일,관악소방서,신림119안전센터,,000405,000030,서울특별시,관악구,도시,126.931951,37.484185,3.5,1.3,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,,,,,기타,도로,기타도로,,,N,N,N,N,,,,,19.6,,3.2,230,72,,2000
220412152534973,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,5,2,1583.13,224.63,사용중,0,0,0,24,2022,봄,2,20220412,135400,04,12,13,54,화요일,강남소방서,역삼119안전센터,,000750,000709,서울특별시,강남구,도시,127.026988,37.503607,4.5,3.2,0.0,담뱃불/ 라이터불,기타(담뱃불/라이터불),부주의,담배꽁초,쓰레기류,기타 쓰레기,,,,,기타서비스,기타건축물,기타 건축물,,0.0,N,Y,N,N,,,,,24.5,,2.9,230,58,,2000
220412154514263,자동차/철도차량,,,,,,,,,,0,0,0,7154,2022,봄,2,20220412,144700,04,12,14,47,화요일,강동소방서,성내119안전센터,,000059,000805,서울특별시,강동구,도시,127.133243,37.534449,1.3,1.3,0.0,작동기기,전기적 아크(단락),전기적 요인,미확인단락,자동차/철도차량/선박/항공기,기타(자동차/철도차량/선박/항공기),차량/ 선박부품,기타(차량/선박부품),,,자동차/철도차량,건설기계,기타 건설기계,,,N,N,N,N,일반도로,기타차량위치,,,25.9,,3.0,200,54,,2000
