WRINV_NO,FIRE_TYPE_NM,BLDG_SRTFRM_NM,BLDG_STRCTR_NM,BLDG_SRTRF_NM,BLDG_RSCU_DNGCT,GRND_NOFL,UDGD_NOFL,GFA,BTTM_AREA,BLDG_STTS_NM,DTH_CNT,INJPSN_CNT,HNL_DAM_CNT,PRPT_DAM_AMT,OCRN_YR,SEASN_NM,QTR_NO,OCRN_YMD,OCRN_TM,OCRN_MM,OCRN_DAY,OCRN_HR,OCRN_MN,DCLR_DOW,FRSTN_NM,CNTR_NM,LFDAU_NM,DSPT_REQ_TM,FIRE_SUPESN_REQ_TM,GRNDS_CTPV_NM,GRNDS_SGG_NM,CTY_FRMVL_SE_NM,DAMG_RGN_LOT,DAMG_RGN_LAT,GRNDS_DSTNC,CNTR_GRNDS_DSTNC,LFDAU_GRNDS_DSTNC,IGTN_HTSRC_LCLSF_NM,IGTN_HTSRC_SCLSF_NM,IGTN_DMNT_LCLSF_NM,IGTN_DMNT_SCLSF_NM,FRST_IGOBJ_LCLSF_NM,FRST_IGOBJ_SCLSF_NM,IGTN_ISTR_LCLSF_NM,IGTN_ISTR_SCLSF_NM,CMBS_EXPOBJ_LCLSF_NM,CMBS_EXPOBJ_SCLSF_NM,FCLT_PLC_LCLSF_NM,FCLT_PLC_MCLSF_NM,FCLT_PLC_SCLSF_NM,IGTN_FLR_NM,SO_AREA,FIRE_INSRNC_OBLG_JOIN_TRGT_YN,ARSON_MNG_TRGT_YN,MUB_YN,EMRG_CNTRL_YN,IGTN_PLC_NM,VHCL_IGTN_PSTN_NM,FND_FIRE_SE_NM,FND_FIRE_IGTN_BRNCH_NM,HR_UNIT_ARTMP,HR_UNIT_RN,HR_UNIT_WSPD,HR_UNIT_WNDRCT,HR_UNIT_HUM,HR_UNIT_SNWFL,HR_UNIT_VSDST
170214225546611,건축/구조물,양식(옥),철골조,기타 즙,1.0,2,0,207.0,42.0,사용중,0,0,0,100,2017,겨울,1,20170214,212700,02,14,21,27,화요일,중부소방서,무학119안전센터,무학119안전센터,000225,000100,서울특별시,중구,도시,127.0163534,37.5631261,1.0,1.0,0.0,작동기기,전기적 아크(단락),전기적 요인,미확인단락,전기/전자,전기/ 전자기기 기판,계절용 기기,전기히터/스토브,,,운수자동차시설,자동차시설,주차장,1.0,0.0,N,N,N,,,,,,-0.6,,3.1,270.0,56.0,,1935
170214230710305,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,5,0,307.0,39.0,사용중,0,0,0,22,2017,겨울,1,20170214,221200,02,14,22,12,화요일,송파소방서,방이119안전센터,방이119안전센터,000440,000000,서울특별시,송파구,도시,127.1171538,37.5109168,4.0,3.0,0.0,마찰/ 전도/ 복사,화염 전도/복사열,부주의,음식물 조리중,식품,음식물,,,,,주거,공동주택,다세대주택,2.0,0.0,N,N,N,,,,,,-0.9,,1.1,290.0,61.0,,1884
170215005040016,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,4,1,629.0,130.0,사용중,0,0,0,8,2017,겨울,1,20170215,000800,02,15,00,08,수요일,강서소방서,발산119안전센터,발산119안전센터,000440,000000,서울특별시,강서구,도시,126.8398193,37.5384201,3.0,1.0,0.0,마찰/ 전도/ 복사,기타(마찰/전도/복사),부주의,음식물 조리중,식품,음식물,,,,,주거,공동주택,다세대주택,-1.0,0.0,N,N,N,,,,,,-1.7,,0.7,320.0,66.0,,1621
170215021335404,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,1,1,164.0,164.0,사용중,0,0,0,51,2017,겨울,1,20170215,004300,02,15,00,43,수요일,마포소방서,성산119안전센터,성산119안전센터,000451,000420,서울특별시,마포구,도시,126.9113194,37.5684535,4.0,2.0,0.0,불꽃/ 불티,굴뚝(연통) 아궁이,부주의,불씨/불꽃/화원방치,식품,기타(식품),주방기기,기타(주방기기),,,생활서비스,음식점,치킨/족발,1.0,0.0,N,N,N,,,,,,-1.7,,0.7,320.0,66.0,,1621
170215042248111,자동차/철도차량,,,,,,,,,,0,0,0,6600,2017,겨울,1,20170215,021600,02,15,02,16,수요일,영등포소방서,여의도119안전센터,여의도119안전센터,001230,000400,서울특별시,영등포구,도시,126.9144214,37.5225541,5.0,4.0,0.0,작동기기,기타(작동기기),기계적 요인,오일/연료누설,위험물등,경유,차량/ 선박부품,배기가스매니홀드,자동차/철도차량/선박/항공기,좌석시트,자동차/철도차량,자동차,화물자동차,,,N,N,N,,일반도로,기타차량위치,,,-2.3,,0.6,360.0,69.0,,1483
170215052440711,기타(쓰레기 화재등),,,,,,,,,,0,0,0,22,2017,겨울,1,20170215,044200,02,15,04,42,수요일,송파소방서,방이119안전센터,방이119안전센터,000411,000500,서울특별시,송파구,도시,127.116785,37.5131653,4.0,4.0,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,종이,,,,,기타,야외,기타야외,,,N,N,N,,,,,,-3.0,,0.8,360.0,65.0,,1590
170215105353954,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,4,1,1090.0,275.0,사용중,0,0,0,21739,2017,겨울,1,20170215,075800,02,15,07,58,수요일,중랑소방서,망우119안전센터,망우119안전센터,000334,005356,서울특별시,중랑구,도시,127.0952648,37.5982108,3.0,1.0,0.0,미상(발화원인),미상,미상,미상,미상,미상,,,가구,테이블/ 의자,생활서비스,음식점,커피숍/다방/카페,-1.0,60.0,N,Y,Y,,,,,,-3.8,,1.1,20.0,71.0,,1258
170215132921160,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,4,1,495.0,102.0,사용중,0,0,0,468,2017,겨울,1,20170215,115200,02,15,11,52,수요일,마포소방서,서교119안전센터,서교119안전센터,000303,001000,서울특별시,마포구,도시,126.919202,37.5482331,2.0,1.0,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,,,,,주거,단독주택,상가주택(주택부분에서 화재가 발생한 경우에만 해당),4.0,2.0,N,N,N,,,,,,3.3,,1.4,180.0,52.0,,1375
170215143043306,건축/구조물,양식(옥),철근콘크리트조,슬라브가,,15,1,9706.0,872.0,사용중,0,0,0,20,2017,겨울,1,20170215,131700,02,15,13,17,수요일,강서소방서,방화119안전센터,방화119안전센터,000301,000005,서울특별시,강서구,도시,126.8519072,37.5652649,2.0,5.0,0.0,마찰/ 전도/ 복사,화염 전도/복사열,부주의,음식물 조리중,합성수지,플라스틱/ PVC/ 비닐/ 장판,,,,,주거,공동주택,아파트,8.0,0.0,N,N,N,,,,,,6.4,,2.5,230.0,37.0,,1628
170215155525779,자동차/철도차량,,,,,,,,,,0,0,0,1650,2017,겨울,1,20170215,132100,02,15,13,21,수요일,강남소방서,영동119안전센터,영동119안전센터,000332,000000,서울특별시,강남구,도시,127.0327843,37.5297613,4.0,1.0,0.0,마찰/ 전도/ 복사,마찰열/마찰 스파크,기계적 요인,노후,자동차/철도차량/선박/항공기,오일류,차량/ 선박부품,팬벨트,,,자동차/철도차량,자동차,승용자동차,,,N,N,N,,일반도로,엔진룸,,,6.4,,2.5,230.0,37.0,,1628
170215152608545,건축/구조물,조립식,컨테이너조,샌드위치패널,1.0,1,0,7.0,7.0,사용중,0,0,0,50,2017,겨울,1,20170215,132600,02,15,13,26,수요일,송파소방서,잠실119안전센터,잠실119안전센터,000613,000300,서울특별시,송파구,도시,127.1043723,37.4995973,5.0,2.0,0.0,작동기기,기기 전도/복사열,부주의,기타(부주의),합성수지,플라스틱/ PVC/ 비닐/ 장판,,,,,생활서비스,음식점,간이음식점,1.0,0.0,N,N,N,,,,,,6.4,,2.5,230.0,37.0,,1628
170216133203294,건축/구조물,양식(옥),샌드위치패널조,샌드위치패널,,3,,470.0,73.0,신축,0,0,0,66,2017,겨울,1,20170215,135600,02,15,13,56,수요일,용산소방서,한강로119안전센터,한강로119안전센터,000414,000300,서울특별시,용산구,도시,126.965583,37.534796,2.0,2.0,0.0,마찰/ 전도/ 복사,마찰열/마찰 스파크,기계적 요인,과열/ 과부하,기타,기타,,,,,판매/업무시설,일반업무,일반회사,1.0,1.0,N,N,N,,,,,,6.4,,2.5,230.0,37.0,,1628
170216140814391,기타(쓰레기 화재등),,,,,,,,,,0,0,0,24,2017,겨울,1,20170215,145100,02,15,14,51,수요일,용산소방서,한강로119안전센터,한강로119안전센터,000319,000200,서울특별시,용산구,도시,126.9654831,37.5393955,1.0,1.0,0.0,불꽃/ 불티,기타(불꽃/불티),부주의,불씨/불꽃/화원방치,쓰레기류,쓰레기,,,,,기타,야외,쓰레기,,,N,N,N,,,,,,7.5,,2.6,200.0,35.0,,1437
170215164059897,기타(쓰레기 화재등),,,,,,,,,,0,0,0,85,2017,겨울,1,20170215,145300,02,15,14,53,수요일,영등포소방서,여의도119안전센터,여의도119안전센터,000553,000000,서울특별시,영등포구,도시,126.93844,37.5175278,2.0,1.0,0.0,담뱃불/ 라이터불,라이터불/ 성냥불,방화의심,방화의심,종이/목재/건초등,풀/ 나뭇잎,,,,,기타,야외,공터,,,N,N,N,,,,,,7.5,,2.6,200.0,35.0,,1437
170215182347598,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,4,0,190.0,50.0,신축,0,0,0,463,2017,겨울,1,20170215,164400,02,15,16,44,수요일,동대문소방서,용두119안전센터,용두119안전센터,000348,001042,서울특별시,동대문구,도시,127.0399629,37.5819892,4.0,2.0,0.0,불꽃/ 불티,용접/ 절단/ 연마,부주의,용접/ 절단/ 연마,합성수지,우레탄,,,합성수지,우레탄,주거,단독주택,다가구주택(원룸포함),1.0,5.0,N,N,N,,,,,,7.7,,2.0,250.0,30.0,,1020
170216144201926,건축/구조물,양식(옥),샌드위치패널조,샌드위치패널,1.0,1,0,65.0,50.0,사용중,0,0,0,2684,2017,겨울,1,20170215,164400,02,15,16,44,수요일,용산소방서,한강로119안전센터,한강로119안전센터,000323,002707,서울특별시,용산구,도시,126.9697886,37.5394817,1.0,1.0,0.0,미상(발화원인),미상,미상,미상,침구/직물류,이불(베개/시트),,,,,산업시설,창고시설,창고/ 물품저장소,1.0,0.0,N,N,N,,,,,,7.7,,2.0,250.0,30.0,,1020
170216092645607,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,8,,2856.0,2856.0,사용중,0,0,0,55,2017,겨울,1,20170215,173800,02,15,17,38,수요일,서초소방서,서초119안전센터,서초119안전센터,000148,000227,서울특별시,서초구,도시,127.0294443,37.4847053,6.0,1.0,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,종이,,,,,판매/업무시설,일반업무,일반회사,1.0,0.0,N,N,N,,,,,,6.8,,3.0,200.0,29.0,,909
170215221553959,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,4,1,598.0,141.0,사용중,0,0,0,11,2017,겨울,1,20170215,192000,02,15,19,20,수요일,은평소방서,녹번119안전센터,녹번119안전센터,000305,001500,서울특별시,은평구,도시,126.9260657,37.6054258,3.0,1.0,0.0,작동기기,기기 전도/복사열,부주의,음식물 조리중,식품,음식물,주방기기,가스렌지,,,주거,공동주택,다세대주택,3.0,0.0,N,N,N,,,,,,4.6,,1.9,270.0,41.0,,1021
170215233207159,임야,,,,,,,,,,0,0,0,36,2017,겨울,1,20170215,192300,02,15,19,23,수요일,송파소방서,마천119안전센터,마천119안전센터,000456,000154,서울특별시,송파구,도시,127.1256398,37.4949033,3.0,3.0,0.0,미상(발화원인),미상,미상,미상,미상,미상,,,,,임야,들불,기타 들불,,,N,N,N,,,,미상,평지,4.6,,1.9,270.0,41.0,,1021
170215211500113,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,3,1,1406.0,352.0,사용중,0,0,0,11,2017,겨울,1,20170215,195400,02,15,19,54,수요일,양천소방서,신월119안전센터,신월119안전센터,000250,000050,서울특별시,양천구,도시,126.8269727,37.5345962,6.0,2.0,0.0,마찰/ 전도/ 복사,화염 전도/복사열,부주의,음식물 조리중,식품,음식물,,,,,주거,공동주택,연립주택,2.0,0.0,N,N,N,,,,,,4.6,,1.9,270.0,41.0,,1021
170216040733053,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,4,1,307.0,100.0,사용중,0,0,0,4322,2017,겨울,1,20170216,015700,02,16,01,57,목요일,서대문소방서,연희119안전센터,연희119안전센터,000313,002031,서울특별시,서대문구,도시,126.9365667,37.5574508,2.0,1.0,0.0,미상(발화원인),미상,미상,미상,합성수지,아크릴수지,,,,,생활서비스,음식점,기타 음식점,1.0,30.0,N,N,N,,,,,,0.9,,1.6,20.0,61.0,,736
170216065743747,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,6,0,599.0,142.0,사용중,0,0,0,90,2017,겨울,1,20170216,051500,02,16,05,15,목요일,구로소방서,고척119안전센터,고척119안전센터,000310,003000,서울특별시,구로구,도시,126.8584854,37.5021414,1.0,1.0,0.0,담뱃불/ 라이터불,라이터불/ 성냥불,방화,방화,위험물등,가솔린,,,,,주거,공동주택,다세대주택,6.0,0.0,N,N,N,,,,,,-1.0,,1.2,20.0,62.0,,746
170216134824961,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,3,1,835.0,139.0,사용중,0,0,0,99,2017,겨울,1,20170216,083600,02,16,08,36,목요일,중부소방서,회현119안전센터,회현119안전센터,000239,000342,서울특별시,중구,도시,126.9781262,37.562706,3.0,1.0,0.0,마찰/ 전도/ 복사,화염 전도/복사열,부주의,음식물 조리중,식품,튀김유,주방기기,기타(주방기기),식품,튀김유,생활서비스,음식점,횟집,1.0,0.0,N,Y,N,,,,,,-1.7,,0.7,20.0,61.0,,877
170216123601241,기타(쓰레기 화재등),,,,,,,,,,0,0,0,0,2017,겨울,1,20170216,112500,02,16,11,25,목요일,영등포소방서,여의도119안전센터,여의도119안전센터,000712,000900,서울특별시,영등포구,도시,126.9126813,37.5264521,2.0,2.0,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,풀/ 나뭇잎,,,,,기타,야외,기타야외,,,N,N,N,,,,,,5.1,,1.9,20.0,38.0,,880
170216154152573,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,6,1,4735.0,807.0,사용중,0,0,0,11,2017,겨울,1,20170216,143800,02,16,14,38,목요일,종로소방서,숭인119안전센터,숭인119안전센터,000306,000000,서울특별시,종로구,도시,127.010952,37.5700484,4.0,2.0,0.0,작동기기,불꽃/ 스파크/ 정전기,부주의,기타(부주의),전기/전자,전선피복,배선/배선기구,옥내배선용 전선,,,판매/업무시설,판매시설,상가빌딩,1.0,0.0,N,Y,N,,,,,,9.0,,1.7,230.0,53.0,,1081
170216192926103,기타(쓰레기 화재등),,,,,,,,,,0,0,0,0,2017,겨울,1,20170216,174000,02,16,17,40,목요일,종로소방서,세종로119안전센터,세종로119안전센터,000432,000301,서울특별시,종로구,도시,126.9817907,37.5857715,2.0,2.0,0.0,미상(발화원인),미상,미상,미상,쓰레기류,쓰레기,,,,,기타,야외,쓰레기,,,N,N,N,,,,,,10.1,,3.5,200.0,66.0,,854
170216193317787,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,32,2,11141.0,442.0,사용중,0,0,0,19,2017,겨울,1,20170216,182200,02,16,18,22,목요일,송파소방서,잠실119안전센터,잠실119안전센터,000416,000000,서울특별시,송파구,도시,127.1131821,37.5202848,5.0,3.0,0.0,마찰/ 전도/ 복사,화염 전도/복사열,부주의,음식물 조리중,식품,음식물,주방기기,가스렌지,,,주거,공동주택,아파트,6.0,0.0,N,Y,N,,,,,,10.1,,2.7,200.0,69.0,,828
170216204843806,기타(쓰레기 화재등),,,,,,,,,,0,0,0,1,2017,겨울,1,20170216,200900,02,16,20,09,목요일,강서소방서,등촌119안전센터,등촌119안전센터,000158,000000,서울특별시,강서구,도시,126.8551933,37.5610354,1.0,1.0,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,,,,,기타,야외,쓰레기,,,N,N,N,,,,,,10.2,,2.7,200.0,74.0,,817
170216230121109,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,2,4,68993.0,233155.0,사용중,0,0,0,469,2017,겨울,1,20170216,210000,02,16,21,00,목요일,서초소방서,서초119안전센터,서초119안전센터,000511,000600,서울특별시,서초구,도시,127.011585,37.48572,4.0,3.0,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,,,,,주거,공동주택,주상복합아파트,-1.0,2.0,N,N,N,,,,,,10.2,,2.6,230.0,79.0,,791
170216234411153,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,14,4,21060.0,1184.0,사용중,0,0,0,192,2017,겨울,1,20170216,223300,02,16,22,33,목요일,강동소방서,천호119안전센터,천호119안전센터,000100,002450,서울특별시,강동구,도시,127.1272975,37.5382442,2.0,1.0,0.0,작동기기,전기적 아크(단락),전기적 요인,접촉불량에 의한 단락,전기/전자,전선피복,조명/ 간판,네온사인/간판등,,,판매/업무시설,판매시설,쇼핑센터,14.0,0.0,Y,Y,N,,,,,,9.8,,2.4,230.0,83.0,,665
170217013335286,건축/구조물,양식(옥),블록조,슬라브가,1.0,4,1,209.0,100.0,사용중,0,0,0,19,2017,겨울,1,20170217,004300,02,17,00,43,금요일,구로소방서,구로119안전센터,구로119안전센터,000521,000002,서울특별시,구로구,도시,126.8912454,37.5047886,3.0,2.0,0.0,마찰/ 전도/ 복사,화염 전도/복사열,부주의,음식물 조리중,식품,튀김유,주방기기,가스렌지,,,주거,단독주택,다가구주택(원룸포함),2.0,0.0,N,N,N,,,,,,9.1,0.0,3.4,200.0,92.0,,237
170217031341451,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,7,2,1660.0,203.0,사용중,0,0,0,443,2017,겨울,1,20170217,011800,02,17,01,18,금요일,광진소방서,능동119안전센터,능동119안전센터,000223,001630,서울특별시,광진구,도시,127.077072,37.5457549,1.0,1.0,0.0,담뱃불/ 라이터불,기타(담뱃불/라이터불),방화의심,방화의심,종이/목재/건초등,종이,,,미상,미상,산업시설,창고시설,기타 창고,-2.0,5.0,N,Y,N,,,,,,7.7,,2.8,250.0,94.0,,143
170217022935546,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,3,1,499.0,125.0,사용중,0,0,0,396,2017,겨울,1,20170217,014500,02,17,01,45,금요일,송파소방서,방이119안전센터,방이119안전센터,000338,000000,서울특별시,송파구,도시,127.1176715,37.5100501,3.0,3.0,0.0,작동기기,전기적 아크(단락),전기적 요인,트래킹에 의한 단락,전기/전자,전선피복,전기설비,계량기,,,판매/업무시설,판매시설,상점가,1.0,1.0,N,N,N,,,,,,7.7,,2.8,250.0,94.0,,143
170217034926501,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,2,0,197.0,150.0,사용중,0,0,0,412,2017,겨울,1,20170217,020000,02,17,02,00,금요일,노원소방서,공릉119안전센터,공릉119안전센터,001439,000224,서울특별시,노원구,도시,127.1040113,37.643594,5.0,4.0,0.0,작동기기,기타(작동기기),미상,미상,전기/전자,전기/ 전자기기 케이스,사무기기,기타(사무기기),,,교육시설,학교,대학교,2.0,0.0,N,Y,N,,,,,,7.2,,3.7,250.0,94.0,,174
170217034852503,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,3,1,425.0,109.0,사용중,0,0,0,150,2017,겨울,1,20170217,020700,02,17,02,07,금요일,양천소방서,신정119안전센터,신정119안전센터,000206,000000,서울특별시,양천구,도시,126.8522286,37.522175,3.0,1.0,0.0,작동기기,전기적 아크(단락),전기적 요인,트래킹에 의한 단락,전기/전자,콘센트/ 스위치류,전기설비,배전반/분전반,,,생활서비스,음식점,커피숍/다방/카페,-1.0,4.0,N,N,Y,,,,,,7.2,,3.7,250.0,94.0,,174
170217075915382,건축/구조물,양식(옥),벽돌조,슬라브가,1.0,2,1,197.0,93.0,사용중,0,1,1,2476,2017,겨울,1,20170217,030100,02,17,03,01,금요일,도봉소방서,쌍문119안전센터,쌍문119안전센터,000232,000954,서울특별시,도봉구,도시,127.0320982,37.6462378,2.0,1.0,0.0,미상(발화원인),미상,미상,미상,미상,미상,,,침구/직물류,이불(베개/시트),판매/업무시설,숙박시설,모텔,2.0,27.0,N,N,N,,,,,,6.6,3.5,3.8,250.0,94.0,,337
170217064607312,건축/구조물,양식(옥),벽돌조,슬라브가,1.0,2,1,652.0,219.0,사용중,0,0,0,408,2017,겨울,1,20170217,053500,02,17,05,35,금요일,금천소방서,금천119안전센터,금천119안전센터,000500,000008,서울특별시,금천구,도시,126.9088538,37.4766714,7.0,3.0,0.0,담뱃불/ 라이터불,촛불,부주의,불씨/불꽃/화원방치,합성수지,플라스틱/ PVC/ 비닐/ 장판,,,,,주거,공동주택,연립주택,2.0,0.0,N,N,N,,,,,,4.1,,4.3,250.0,91.0,,833
170217071550451,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,3,2,544.0,173.0,사용중,0,0,0,44,2017,겨울,1,20170217,055500,02,17,05,55,금요일,용산소방서,이촌119안전센터,이촌119안전센터,000347,000225,서울특별시,용산구,도시,126.9525115,37.5332642,3.0,1.0,0.0,마찰/ 전도/ 복사,화염 전도/복사열,기계적 요인,과열/ 과부하,합성수지,스티로폼,계절용 기기,열선,,,의료/복지시설,건강시설,목욕장(사우나/ 찜질방),2.0,0.0,N,N,N,,,,,,4.1,,4.3,250.0,91.0,,833
170217085436552,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,19,2,19586.0,1195.0,사용중,0,0,0,470,2017,겨울,1,20170217,063400,02,17,06,34,금요일,서초소방서,서초119안전센터,서초119안전센터,000431,000200,서울특별시,서초구,도시,127.0099907,37.4841931,4.0,3.0,0.0,작동기기,기기 전도/복사열,부주의,기타(부주의),종이/목재/건초등,나무,계절용 기기,기타(계절용기기),,,주거,공동주택,주상복합아파트,1.0,2.0,N,N,N,,,,,,2.7,0.5,4.3,270.0,88.0,,858
170217091006093,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,3,1,1077.0,588.0,사용중,0,0,0,116,2017,겨울,1,20170217,080300,02,17,08,03,금요일,강동소방서,암사119안전센터,암사119안전센터,000110,000408,서울특별시,강동구,도시,127.1337173,37.5501488,4.0,1.0,0.0,마찰/ 전도/ 복사,화염 전도/복사열,부주의,음식물 조리중,식품,음식물,주방기기,가스렌지,,,주거,공동주택,연립주택,1.0,1.0,N,N,N,,,,,,0.1,,4.3,270.0,80.0,,1977
170217103936409,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,8,1,1077.0,178.0,신축,0,0,0,449,2017,겨울,1,20170217,080300,02,17,08,03,금요일,관악소방서,신림119안전센터,신림119안전센터,001402,000100,서울특별시,관악구,도시,126.9261622,37.4857811,4.0,1.0,0.0,불꽃/ 불티,용접/ 절단/ 연마,부주의,용접/ 절단/ 연마,합성수지,우레탄,산업장비,용접절단기(토치),,,판매/업무시설,일반업무,오피스텔,1.0,4.0,N,N,N,,,,,,0.1,,4.3,270.0,80.0,,1977
170217165030677,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,17,4,14066.0,669.0,신축,0,0,0,300,2017,겨울,1,20170217,085800,02,17,08,58,금요일,강남소방서,역삼119안전센터,역삼119안전센터,000354,001300,서울특별시,강남구,도시,127.0291821,37.4955199,4.0,1.0,0.0,불꽃/ 불티,용접/ 절단/ 연마,부주의,용접/ 절단/ 연마,합성수지,우레탄,산업장비,용접절단기(토치),,,기타서비스,기타건축물,기타 건축물,7.0,0.0,N,N,N,,,,,,0.1,,4.3,270.0,80.0,,1977
170217144603572,건축/구조물,양식(옥),벽돌조,슬라브가,1.0,2,1,147.0,49.0,사용중,0,0,0,95,2017,겨울,1,20170217,131300,02,17,13,13,금요일,동대문소방서,휘경119안전센터,휘경119안전센터,000449,000900,서울특별시,동대문구,도시,127.062099,37.5978218,5.0,1.0,0.0,마찰/ 전도/ 복사,화염 전도/복사열,부주의,음식물 조리중,식품,음식물,주방기기,가스렌지,,,주거,단독주택,다가구주택(원룸포함),1.0,0.0,N,N,N,,,,,,3.1,,4.0,270.0,33.0,,1907
170217171137579,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,3,1,953.0,368.0,사용중,0,0,0,464,2017,겨울,1,20170217,143500,02,17,14,35,금요일,강남소방서,역삼119안전센터,역삼119안전센터,000534,003400,서울특별시,강남구,도시,127.0516873,37.4972045,3.0,1.0,0.0,마찰/ 전도/ 복사,화염 전도/복사열,부주의,기타(부주의),종이/목재/건초등,목재/ 합판,주방기기,가스렌지,,,생활서비스,음식점,한식,1.0,0.0,N,N,N,,,,,,3.3,,4.6,270.0,32.0,,1818
170217172855272,기타(쓰레기 화재등),,,,,,,,,,0,0,0,15,2017,겨울,1,20170217,161100,02,17,16,11,금요일,강서소방서,화곡119안전센터,화곡119안전센터,000208,000027,서울특별시,강서구,도시,126.8475378,37.5414085,4.0,1.0,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,,,,,기타,야외,쓰레기,,1.0,N,N,N,,,,,,3.7,,2.9,290.0,29.0,,1997
170217203942540,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,5,0,480.0,131.0,사용중,0,0,0,11,2017,겨울,1,20170217,183400,02,17,18,34,금요일,강서소방서,화곡119안전센터,화곡119안전센터,000642,000050,서울특별시,강서구,도시,126.8466326,37.5344446,4.0,2.0,0.0,마찰/ 전도/ 복사,화염 전도/복사열,부주의,음식물 조리중,식품,음식물,,,,,주거,공동주택,다세대주택,3.0,0.0,N,N,N,,,,,,0.7,,3.6,290.0,38.0,,2000
170217211218977,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,15,1,12225.0,771.0,사용중,0,0,0,104,2017,겨울,1,20170217,192300,02,17,19,23,금요일,양천소방서,신정119안전센터,신정119안전센터,000400,000200,서울특별시,양천구,도시,126.8622021,37.518683,3.0,2.0,0.0,작동기기,불꽃/ 스파크/ 정전기,전기적 요인,기타(전기적요인),전기/전자,전기/ 전자기기 기판,주방기기,김치냉장고,,,주거,공동주택,아파트,14.0,0.0,N,Y,N,,,,,,-0.7,,4.6,270.0,44.0,,2000
170217210147506,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,8,1,4751.0,557.0,사용중,0,0,0,37,2017,겨울,1,20170217,194900,02,17,19,49,금요일,강서소방서,발산119안전센터,발산119안전센터,000439,000850,서울특별시,강서구,도시,126.8331899,37.5435639,4.0,2.0,0.0,마찰/ 전도/ 복사,화염 전도/복사열,부주의,음식물 조리중,식품,음식물,,,,,주거,공동주택,아파트,7.0,0.0,N,N,N,,,,,,-0.7,,4.6,270.0,44.0,,2000
170217230542831,건축/구조물,양식(옥),벽돌조,슬라브가,1.0,2,1,310.0,99.0,사용중,0,0,0,53,2017,겨울,1,20170217,195700,02,17,19,57,금요일,중랑소방서,중화119안전센터,중화119안전센터,000312,000200,서울특별시,중랑구,도시,127.0753676,37.6130055,2.0,2.0,0.0,작동기기,불꽃/ 스파크/ 정전기,전기적 요인,과부하/과전류,전기/전자,콘센트/ 스위치류,배선/배선기구,콘센트,,,생활서비스,음식점,횟집,1.0,0.0,N,N,N,,,,,,-0.7,,4.6,270.0,44.0,,2000
170217211351826,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,3,1,1537.0,42301.0,사용중,0,0,0,36,2017,겨울,1,20170217,201600,02,17,20,16,금요일,강남소방서,역삼119안전센터,역삼119안전센터,000245,000935,서울특별시,강남구,도시,127.0422074,37.5049654,3.0,1.0,0.0,작동기기,기기 전도/복사열,기계적 요인,자동제어 실패,합성수지,플라스틱/ PVC/ 비닐/ 장판,계절용 기기,기타(계절용기기),,,생활서비스,음식점,한식,1.0,0.0,N,Y,N,,,,,,-2.0,,4.1,270.0,50.0,,2000
